变量名,变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
7221707,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerTimes=<1;1>;triggerPoint=42;onSomeFlag=<isStandaloneSceneClear() and (not self:hasBuffGroup(c.jzpg_oc()))>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=7221313;prob=1;lifeRound=1}>;<{value=1;caster=2;holder={input=selfForce|nodead;process=exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {10})|ignoreBuffGroup(list(c.lichang_oc()))|buffDifferExclude('group',{c.jzpg_oc()})|random(6)};cfgId=7221313;prob=1;lifeRound=1}>;<{value=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_oc()})|random(1)};cfgId=7221692;prob=1;lifeRound=1}>;<{lifeRound=999;value=<0;list(0,0,1);list(1,nil,list(1,0,0),72214);list(assistAttack,summon);list(3007);1;1;1>;holder=2;caster=2;prob=1;cfgId=7221708}>>}}",,6,,,,,,1,,,,,,,,,,,,,,,,
7221708,,,,,,buildScene,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,11,,<<1>;not self:hasBuffGroup(c.jzpg_oc())>,"<{input=enemyForce();process=buffDiffer('id',{7221692})|random(1)};{input=selfForce|nodead;process=buffDiffer('id',{7221313})}>",,,"{0={triggerPoint=1;triggerTimes=<1;1>};1={triggerPoint=28;onSomeFlag=<trigger.reason==2>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;cfgId=7221318;caster=2;bond=1;holder=2;lifeRound=999;prob=self:hasBuff(7221314) and 0 or 1}>;<{value=1;cfgId=7221319;caster=2;bond=1;holder=2;lifeRound=999;prob=self:hasBuff(7221314) and 1 or 0}>>};2={triggerPoint=28;onSomeFlag=<trigger.reason==0>;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=11;cfgId=7221327;prob=target2:hasBuffFlag(3026)and 1 or 0;lifeRound=1}>;<{value=1;caster=2;holder=13;cfgId=7221341;prob=target2:hasBuff(7221332) and 1 or 0;lifeRound=1}>;<{value=1;cfgId=7221320;caster=2;bond=1;holder=2;lifeRound=1;prob=(not self:hasBuff(7221314)) and 1 or 0}>;<{value=1;cfgId=7221315;caster=2;bond=1;holder=2;lifeRound=1;prob=self:hasBuff(7221314) and 1 or 0}>;<{value=1;caster=2;holder=13;cfgId=7221348;prob=1;lifeRound=1}>>};3={triggerPoint=28;onSomeFlag=<trigger.reason==3 and trigger.failReason==5>;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=7221705;prob=1;lifeRound=1}>>};4={triggerPoint=28;onSomeFlag=<trigger.reason==1>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=7221351;prob=moreE(self:star(),11) and 1 or 0;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=7221347;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,<3004;2017>,,,,,,,,,
7221711,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;triggerPoint=42;onSomeFlag=<lessE(target:hp()/target:hpMax(),0.5) and isStandaloneSceneClear()>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=7221313;prob=1;lifeRound=1}>;<{value=1;caster=2;holder={input=selfForce|nodead;process=exclude(list(csvSelf:id()))|attrDiffer(""natureType"", {10})|ignoreBuffGroup(list(c.lichang_oc()))|buffDifferExclude('group',{c.jzpg_oc()})|random(6)};cfgId=7221313;prob=1;lifeRound=1}>;<{value=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_oc()})|random(1)};cfgId=7221692;prob=1;lifeRound=1}>;<{lifeRound=999;value=<0;list(0,0,1);list(1,nil,list(1,0,0),72214);list(assistAttack,summon);list(3007);1;1;1>;holder=2;caster=2;prob=1;cfgId=7221712}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
7221712,,,,,,buildScene,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,11,,<<1>;not self:hasBuffGroup(c.jzpg_oc())>,"<{input=enemyForce();process=buffDiffer('id',{7221692})|random(1)};{input=selfForce|nodead;process=buffDiffer('id',{7221313})}>",,,"{0={triggerPoint=1;triggerTimes=<1;1>};1={triggerPoint=28;onSomeFlag=<trigger.reason==2>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;cfgId=7221318;caster=2;bond=1;holder=2;lifeRound=999;prob=self:hasBuff(7221314) and 0 or 1}>;<{value=1;cfgId=7221319;caster=2;bond=1;holder=2;lifeRound=999;prob=self:hasBuff(7221314) and 1 or 0}>>};2={triggerPoint=28;onSomeFlag=<trigger.reason==0>;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=11;cfgId=7221327;prob=target2:hasBuffFlag(3026)and 1 or 0;lifeRound=1}>;<{value=1;caster=2;holder=13;cfgId=7221341;prob=target2:hasBuff(7221332) and 1 or 0;lifeRound=1}>;<{value=1;cfgId=7221320;caster=2;bond=1;holder=2;lifeRound=1;prob=(not self:hasBuff(7221314)) and 1 or 0}>;<{value=1;cfgId=7221315;caster=2;bond=1;holder=2;lifeRound=1;prob=self:hasBuff(7221314) and 1 or 0}>;<{value=1;caster=2;holder=13;cfgId=7221348;prob=1;lifeRound=1}>>};3={triggerPoint=28;onSomeFlag=<trigger.reason==1>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=7221351;prob=moreE(self:star(),11) and 1 or 0;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=7221347;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,<3004;2017>,,,,,,,,,
7221721,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;triggerPoint=29;onSomeFlag=<moreE(target:getBuffOverlayCount(7221672),13) and exitInTab(trigger.beAddBuff:getCfgId(),list(7221672))>;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=7221371;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=7221391;prob=1;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=7221400;prob=1;lifeRound=1}>;<{value=1;holder=2;caster=2;cfgId=7221722;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
7221722,,,,,,,,,2,,,,,<7221672>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231111,,,,,,damage,,,,1001,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231210,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={delSelfWhenTriggered=1;triggerPoint=42;onSomeFlag=<isStandaloneSceneClear() and target:getObjByFormula(1, 'selfForceEx(list(c.maidi_oc()))', 'include(list(csvSelf:id()))'):id()==0>;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=2;value=<0>;holder=2;caster=2;prob=1;cfgId=7231211}>>}}",,,,,,,,,,,,,,,<3006>,,,,,,,,,
7231211,,,,,,backStage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;cfgId=7231212;value=<1654;99;0;1.1;1;{speed=1;mp1Max=1;initMp1=0;immuneControl=0};1;{isNormalSelectable=1;dealGroup=17;y=0;x=0;followMark=4031};0;1>;caster=2;holder=1;bond=1;prob=1}>>}},,,,,,,,,,,,,,,<2026>,,{gameEnd=0;wave=0},,,,,,,
7231212,,,,,,summon,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{value=0;cfgId=7231213;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>;<{lifeRound=999;cfgId=7231221;value=<1;2;1;0;1;99;15;1>;caster=2;holder=20;bond=2;prob=target:natureIntersection(list(9)) and 0 or 1}>;<{lifeRound=999;cfgId=7231221;value=<1;1;1;0;1;99;15;1>;caster=2;holder=1;bond=2;prob=1}>;<{value=1;cfgId=1972611;caster=2;bond=1;holder=20;lifeRound=999;prob=((self2:originUnitId()==1972 or self2:originUnitId()==1973) and 1 or 0)}>>}},,4,,,,,,,,,,,,,<9999;3006>,,{gameEnd=2;wave=2},,,,,,,
7231213,,,,,,,,,,80016,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{args={sprite={isShow=TRUE};lifebar={isShow=FALSE};other={isShow=TRUE}};typ=hide},,,9,,,1,<1>,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=target:id();cfgId=7231214;caster=1;bond=1;holder=1;lifeRound=999;prob=1}>;<{value=getNowRound();caster=1;holder=1;cfgId=7231219;prob=1;lifeRound=999}>;<{value=0;caster=2;holder=1;cfgId=7231224;prob=1;lifeRound=999}>>};2={triggerPoint=42;onSomeFlag=<caster:isSameObj(caster:getObjByFormula(1, 'selfForceEx(list(4031))|summoner|nodead', 'roundNoAttacked|speedRankWithRoundLeftHeros|first')) and moreE(getNowRound(),target:getBuff(7231219):getValue()+(isSeatEmpty(target:id()) and 0 or 1 ))>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;holder=2;caster=1;prob=1;cfgId=7231217}>;<{value=1;caster=1;holder={input=selfForceEx(list(4031));process=random(6)};cfgId=7231225;prob=1;lifeRound=1}>;<{value=1;caster=1;holder=2;cfgId=7231226;prob=1;lifeRound=1}>>};3={triggerPoint=3;onSomeFlag=<caster:isSameObj(caster:getObjByFormula(1, 'selfForceEx(list(4031))|summoner|nodead', 'roundNoAttacked|speedRankWithRoundLeftHeros|first')) and moreE(getNowRound(),target:getBuff(7231219):getValue()+(isSeatEmpty(target:id()) and 0 or 1 ))>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;holder=2;caster=1;prob=1;cfgId=7231217}>;<{value=1;caster=1;holder={input=selfForceEx(list(4031));process=random(6)};cfgId=7231225;prob=1;lifeRound=1}>;<{value=1;caster=1;holder=2;cfgId=7231226;prob=1;lifeRound=1}>>};4={triggerPoint=2;onSomeFlag=<self:hasBuff(7231211) or self:isRealDeath()>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=7231218;prob=1;lifeRound=1}>;<{lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;holder=2;caster=1;prob=1;cfgId=7231217}>>};5={triggerPoint=13;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<target:id();self:originUnitId();0;0;1>;holder=2;caster=1;prob=1;cfgId=7231217}>>};6={triggerPoint=32;delSelfWhenTriggered=1;onSomeFlag=<not self:hasBuff(7231211)>};7={triggerPoint=4;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder={input=And(selfForceBack(),selfForceEx(list(4031)))|nodead;process=selectObjSeat()};cfgId=7231227;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,<9999;3006>,,{gameEnd=2;wave=2},,,,,,,
7231214,,,,,,fieldBuff,,,,,,,<7231215>,,,1,1,,,,,koudai_longtoudishu/hero_longtoudishu.skel,<skill2_2>,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=target:id();cfgId=7231215;caster=1;bond=1;holder=11;lifeRound=999;prob=1}>>};2={triggerPoint=28;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=target:id();cfgId=7231215;caster=1;bond=1;holder=20;lifeRound=999;prob=target2:force()==self:force() and 1 or 0}>;<{value=0;caster=20;holder=1;cfgId=7231216;prob=self2:id()==self:id() and 0 or 0;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999;3006>,,,,{7232=7231214},,,,,
7231215,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,{0={triggerPoint=1};1={triggerPoint=47;onSomeFlag=<target:id()== buff:getValue()>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder={input=selfForceEx(list(4031));process=selfSeat()};cfgId=7231216;prob=1;lifeRound=1}>>};2={triggerPoint=32;onSomeFlag=<target:id()== buff:getValue()>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder={input=selfForceEx(list(4031));process=selfSeat()};cfgId=7231216;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
7231216,,,,,,,,,,,,,,<7231214>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
7231217,,,,,,frontStage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,"{0={triggerPoint=1};1={triggerPoint=35;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=7231220;prob=1;lifeRound=1}>;<{value=0;caster=1;holder={input=selfForceEx(list(4031));process=selectObjSeat()};cfgId=7231218;prob=1;lifeRound=1}>;<{lifeRound=1;value=<list(0,1,0);1;1;list(72314)>;holder=1;caster=1;prob=1;cfgId=7231228}>>}}",,4,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
7231218,,,,,,kill,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<TRUE;TRUE>,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
7231219,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
7231220,,,,,,,,,,,,,,<7231211>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
7231221,,,,,,damageLink,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
7231223,,,,,,,,,2,,,,,,,2,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999;3006>,,,,,,,,,
7231224,,,,,,stun,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,{args={sprite={isShow=FALSE};lifebar={isShow=FALSE};other={isShow=TRUE}};typ=hide},,,11,,,1,<1>,{0={triggerPoint=1};1={delSelfWhenTriggered=1;triggerPoint=32;onSomeFlag=<not self:hasBuff(7231211)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=1;holder=1;cfgId=7231218;prob=1;lifeRound=1}>>}},,,,,,,,,,,,,,,<9999;3006>,,,,,,,,,
7231225,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,4,,,,,,1,,,,,,,<9999;3006>,,,,,,,,,
7231226,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,6,,,,,,1,,,,,,,<9999;3006>,,,,,,,,,
7231227,,,,,,,,,,,,,,<7231226>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,<9999;3006>,,,,,,,,,
7231228,,,,,,assistAttack,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=enemyForce|nodead;process=buffDiffer('id',{7231614})|random(1)}>",,,,,,,,,,,,,,,,,,<9999;3006>,<1;10>,,,,,,,,
7231231,,,,,,shield,,,2,9000,,,,,,8,999,,,battle/buff_icon/logo_hd.png,,buff/hudun/hudun.skel,<hudun_loop>,,,,,,,,,,,,,,,,,battle/txt/txt_hd.png,,,<0;0;10;<3;0;0.3>>,,,,,,,,,,,,1,,,,,,,<3010;3011>,<1;10>,,,,,,,,
7231232,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.undifly_notbuff_oc()})|random(1)};cfgId=7231616;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,<9998;3006>,,,,,,,,,
7231309,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.undifly_notbuff_oc()})|buffDifferOptional('id',{7231310})|random(1)};cfgId=7231616;prob=1;lifeRound=1}>;<{value=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.undifly_notbuff_oc()})|buffDifferOptional('id',{7231310})|random(1)};cfgId=7231616;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,<9998;3006>,,,,,,,,,
7231310,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,<9998;3006>,,,,,,,,,
7231311,,,,,,,,,2,,,,,<7231318>,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_cjzcz.png,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff;castBuff>;funcArgs=<<{lifeRound=999;cfgId=7231312;value=<0>;caster=2;holder=2;bond=1;prob=1}>;<{value=3000;cfgId=7231314;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{lifeRound=999;cfgId=7231316;value=<list(72313);list(72315)>;caster=2;holder=2;bond=1;prob=1}>;<{value=1;cfgId=7231315;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=1;cfgId=7231313;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=1;cfgId=7231341;castTimes=2;caster=2;holder=2;lifeRound=2;prob=self:flagZ3() and 1 or 0}>;<{value=1;cfgId=7231320;caster=2;bond=1;holder=2;lifeRound=999;prob=1}>;<{value=1;cfgId=7231322;caster=2;bond=1;holder=2;lifeRound=999;prob=self:flagZ3() and 1 or 0}>>};2={triggerPoint=29;onSomeFlag=<exitInTab(trigger.beAddBuff:getGroup(),list(c.kongzhis_oc()))>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=7231319;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,,{action={win_loop=win_loop;hit=standby_loop2;standby_loop=standby_loop2};unitRes=<koudai_sgcjltds/hero_megaltds.skel;koudai_sgcjltdspf/hero_sgcjltdspf.skel>},,,,,,
7231312,,,,,,aura,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,<13>,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;cfgId=7231317;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
7231313,,,,,,noCostMp,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7231314,,,,,,finalDamageSub,,,2,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7231315,,,,,,silence,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<2>,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7231316,,,,,,replaceSkill,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7231317,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=18;onSomeFlag=<intersection(trigger.damageArgs.buffFlag,list(4038)) and more(getValueTab(trigger.lostHp,validValIdx),0)>;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=7231328;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
7231318,,,,,,,,,2,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7231319,,,,,,,,,2,,,,,<7231311>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};cfgId=7231616;prob=1;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
7231320,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=24;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;holder=2;value=<list();list();list(c.zhangaiwuflag_oc())>;caster=2;cfgId=7231321}>>}},,,,,,,,1,,,,,,,,,{gameEnd=0;wave=0},,,,,,,
7231321,,,,,,ignoreSpecBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,1,,,,,,,,,,,,,,,,
7231322,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=32;onSomeFlag=<self:hasBuff(7231341)>;effectFuncs=<castBuff>;funcArgs=<<{value=1;cfgId=7231323;caster=2;holder=2;bond=1;lifeRound=999}>>};2={triggerPoint=42;onSomeFlag=<not self:hasBuff(7231341)>;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=7231324;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
7231323,,,,,,,,,,70025,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=28;onSomeFlag=<>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=1;caster=2;holder=2;cfgId=7231327;prob=1;lifeRound=1}>;<{value=1;caster=2;holder=2;cfgId=7231324;prob=self:hasBuff(7231341) and 0 or 1;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
7231324,,,,,,,,,,,,,,<7231323>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7231327,,,,,,,,,,,,,,<7231341>,<3;0;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
7231328,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=32;delSelfWhenTriggered=1;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=2;caster=2;cfgId=7231318;lifeRound=999}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
7231331,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=self:damage()*(3+self:getBuffOverlayCount(7231318))*(1+self:getBuffOverlayCount(7231641)*0.1);caster=2;holder=1;cfgId=7231332;prob=target2:hasBuffFlag(2019) and 1 or 0;lifeRound=1}>;<{lifeRound=1;value=<list(c.huduns_oc());-self:damage()*(3+self:getBuffOverlayCount(7231318))*(1+self:getBuffOverlayCount(7231641)*0.1)>;holder=1;caster=2;prob=1;cfgId=7231333}>>}},,,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
7231332,,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=48;damageType=0}>,,,,,,,,,,,,,,,,,,,<9999;4021>,,,,,,,,,
7231333,,,,,,addShield,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<1>,,,,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
7231341,,,,,,,,,,3343,,,,,,8,4,,,battle/buff_icon/icon_lxzl.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_lxzl.png,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=target2:hpMax()*0.05;holder=2;caster=2;cfgId=7231342;lifeRound=999}>>}},,,,,,,,,,,,,,,<9998;9999>,,,,,,,,,
7231342,,,,,,addHpMax,,,2,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,<{effectHp=TRUE}>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231351,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{lifeRound=999;value=<list(7231354,7231355,7231356);1;list(2,2,2)>;holder=1;caster=1;prob=1;cfgId=7231352}>;<{lifeRound=999;value=<listByBool(list(7231354,7231355,7231356),list((not self:hasBuff(7231354)),(not self:hasBuff(7231355)) , (not self:hasBuff(7231356)) ) );1;list(2,2,2)>;holder=1;caster=1;prob=1;cfgId=7231353}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
7231352,,,,,,randomCastBuff,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231353,,,,,,randomCastBuff,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7231354,,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerPoint=42;delSelfWhenTriggered=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=1;value=<0;0;0;0;1;1;list(2041)>;holder={input=enemyForce|nodead;process=buffDifferExclude('group',{c.fly_notbuff_oc()})|random(1)};caster=2;prob=1;cfgId=7231692}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
