变量名,icon,room,boxIndex,monster,pointC,monsterType,fightC,desc,name,group,weight,type,theme,drops,buff,event,__version
483,city/adventure/random_tower/icon/img_boss@.png,119,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
484,city/adventure/random_tower/icon/img_boss@.png,119,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
485,city/adventure/random_tower/icon/icon_sj.png,120,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<13;100>;<21;1000>;<22;500>;<23;100>;<31;1000>;<32;500>;<33;100>;<41;1000>;<42;500>;<43;100>;<51;1000>;<52;500>;<53;100>;<61;1000>;<62;500>;<63;100>;<99;1>>,
486,city/adventure/random_tower/icon/icon_wz.png,121,,,,,,,战斗效果,,,2,<1;2;3;1001;1002;1003>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
487,city/adventure/random_tower/icon/icon_wz.png,121,,,,,,,战斗效果,,,2,<1;2;3;1001;1002;1003>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
488,city/adventure/random_tower/icon/icon_wz.png,121,,,,,,,战斗效果,,,2,<1;2;3;1001;1002;1003>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
489,city/adventure/random_tower/icon/icon_sj.png,121,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
490,city/adventure/random_tower/icon/icon_sj.png,121,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<13;100>;<21;1000>;<22;500>;<23;100>;<31;1000>;<32;500>;<33;100>;<41;1000>;<42;500>;<43;100>;<51;1000>;<52;500>;<53;100>;<61;1000>;<62;500>;<63;100>;<99;1>>,
491,city/adventure/random_tower/icon/img_kndr@.png,121,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
492,city/adventure/random_tower/icon/icon_wz.png,122,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<2;100>;<3;30>>,,
493,city/adventure/random_tower/icon/icon_sj.png,122,,51,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<6;100>>,
494,city/adventure/random_tower/icon/img_jddr@.png,122,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
495,city/adventure/random_tower/icon/img_ptdr@.png,122,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
496,city/adventure/random_tower/icon/img_jddr@.png,123,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
497,city/adventure/random_tower/icon/img_jddr@.png,123,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
498,city/adventure/random_tower/icon/img_ptdr@.png,123,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
499,city/adventure/random_tower/icon/img_ptdr@.png,123,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
500,city/adventure/random_tower/icon/img_jddr@.png,124,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
501,city/adventure/random_tower/icon/img_jddr@.png,124,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
502,city/adventure/random_tower/icon/img_ptdr@.png,124,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
503,city/adventure/random_tower/icon/img_ptdr@.png,124,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
504,city/adventure/random_tower/icon/img_ptdr@.png,125,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
505,city/adventure/random_tower/icon/img_kndr@.png,125,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
506,city/adventure/random_tower/icon/img_kndr@.png,125,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
507,city/adventure/random_tower/icon/img_kndr@.png,125,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
508,city/adventure/random_tower/icon/icon_wz.png,126,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<1;100>;<2;50>>,,
509,city/adventure/random_tower/icon/icon_wz.png,126,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<2;100>;<3;30>>,,
510,city/adventure/random_tower/icon/img_ptdr@.png,126,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
511,city/adventure/random_tower/icon/img_kndr@.png,126,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
512,city/adventure/random_tower/icon/img_kndr@.png,126,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
513,city/adventure/random_tower/icon/icon_wz.png,127,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<2;100>;<3;30>>,,
514,city/adventure/random_tower/icon/icon_sj.png,127,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
515,city/adventure/random_tower/icon/img_ptdr@.png,127,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
516,city/adventure/random_tower/icon/img_ptdr@.png,127,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
517,city/adventure/random_tower/icon/img_kndr@.png,127,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
518,city/adventure/random_tower/icon/img_kndr@.png,127,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
519,city/adventure/random_tower/icon/icon_wz.png,128,,,,,,,战斗补给,,,2,<1;2;3;1001;1002;1003>,,<<4;100>>,,
520,city/adventure/random_tower/icon/icon_wz.png,128,,,,,,,战斗补给,,,2,<1;2;3;1001;1002;1003>,,<<5;100>>,,
521,city/adventure/random_tower/icon/icon_sj.png,128,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
522,city/adventure/random_tower/icon/img_ptdr@.png,128,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
523,city/adventure/random_tower/icon/img_ptdr@.png,128,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
524,city/adventure/random_tower/icon/img_kndr@.png,128,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
525,city/adventure/random_tower/icon/img_kndr@.png,128,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
526,city/adventure/random_tower/icon/img_kndr@.png,129,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
527,city/adventure/random_tower/icon/img_boss@.png,129,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
528,city/adventure/random_tower/icon/img_boss@.png,129,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
529,city/adventure/random_tower/icon/img_boss@.png,129,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
530,city/adventure/random_tower/icon_hhbx.png,130,17,,,,,跨越巨大挑战后才会配拥有此回报,豪华宝箱,,,3,<1;2;3;1001;1002;1003>,,,,
531,city/adventure/random_tower/icon/icon_wz.png,131,,,,,,,战斗效果,,,2,<1;2;3;1001;1002;1003>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
532,city/adventure/random_tower/icon/icon_wz.png,131,,,,,,,战斗效果,,,2,<1;2;3;1001;1002;1003>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
533,city/adventure/random_tower/icon/icon_wz.png,131,,,,,,,战斗效果,,,2,<1;2;3;1001;1002;1003>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
534,city/adventure/random_tower/icon/icon_sj.png,131,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
535,city/adventure/random_tower/icon/icon_sj.png,131,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<13;100>;<21;1000>;<22;500>;<23;100>;<31;1000>;<32;500>;<33;100>;<41;1000>;<42;500>;<43;100>;<51;1000>;<52;500>;<53;100>;<61;1000>;<62;500>;<63;100>;<99;1>>,
536,city/adventure/random_tower/icon/img_kndr@.png,131,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
537,city/adventure/random_tower/icon/icon_wz.png,132,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<2;100>;<3;30>>,,
538,city/adventure/random_tower/icon/icon_sj.png,132,,51,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<6;100>>,
539,city/adventure/random_tower/icon/img_jddr@.png,132,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
540,city/adventure/random_tower/icon/img_ptdr@.png,132,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
541,city/adventure/random_tower/icon/img_jddr@.png,133,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
542,city/adventure/random_tower/icon/img_jddr@.png,133,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
543,city/adventure/random_tower/icon/img_ptdr@.png,133,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
544,city/adventure/random_tower/icon/img_ptdr@.png,133,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
545,city/adventure/random_tower/icon/img_jddr@.png,134,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
546,city/adventure/random_tower/icon/img_jddr@.png,134,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
547,city/adventure/random_tower/icon/img_ptdr@.png,134,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
548,city/adventure/random_tower/icon/img_ptdr@.png,134,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
549,city/adventure/random_tower/icon/img_ptdr@.png,135,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
550,city/adventure/random_tower/icon/img_kndr@.png,135,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
551,city/adventure/random_tower/icon/img_kndr@.png,135,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
552,city/adventure/random_tower/icon/img_kndr@.png,135,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
553,city/adventure/random_tower/icon/icon_wz.png,136,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<1;100>;<2;50>>,,
554,city/adventure/random_tower/icon/icon_wz.png,136,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<2;100>;<3;30>>,,
555,city/adventure/random_tower/icon/img_ptdr@.png,136,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
556,city/adventure/random_tower/icon/img_kndr@.png,136,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
557,city/adventure/random_tower/icon/img_kndr@.png,136,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
558,city/adventure/random_tower/icon/icon_wz.png,137,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<2;100>;<3;30>>,,
559,city/adventure/random_tower/icon/icon_sj.png,137,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
560,city/adventure/random_tower/icon/img_ptdr@.png,137,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
561,city/adventure/random_tower/icon/img_ptdr@.png,137,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
562,city/adventure/random_tower/icon/img_kndr@.png,137,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
563,city/adventure/random_tower/icon/img_kndr@.png,137,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
564,city/adventure/random_tower/icon_bx.png,137,7,,,,,不经意间发现的宝箱,宝箱,,,3,<1;2;3;1001;1002;1003>,,,,
565,city/adventure/random_tower/icon/icon_wz.png,138,,,,,,,战斗补给,,,2,<1;2;3;1001;1002;1003>,,<<4;100>>,,
566,city/adventure/random_tower/icon/icon_wz.png,138,,,,,,,战斗补给,,,2,<1;2;3;1001;1002;1003>,,<<5;100>>,,
567,city/adventure/random_tower/icon/icon_sj.png,138,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
568,city/adventure/random_tower/icon/img_ptdr@.png,138,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
569,city/adventure/random_tower/icon/img_ptdr@.png,138,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
570,city/adventure/random_tower/icon/img_kndr@.png,138,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
571,city/adventure/random_tower/icon/img_kndr@.png,138,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
572,city/adventure/random_tower/icon/img_kndr@.png,139,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
573,city/adventure/random_tower/icon/img_boss@.png,139,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
574,city/adventure/random_tower/icon/img_boss@.png,139,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
575,city/adventure/random_tower/icon/img_boss@.png,139,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
576,city/adventure/random_tower/icon/icon_sj.png,140,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<13;100>;<21;1000>;<22;500>;<23;100>;<31;1000>;<32;500>;<33;100>;<41;1000>;<42;500>;<43;100>;<51;1000>;<52;500>;<53;100>;<61;1000>;<62;500>;<63;100>;<99;1>>,
577,city/adventure/random_tower/icon/icon_wz.png,141,,,,,,,战斗效果,,,2,<1;2;3;1001;1002;1003>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
578,city/adventure/random_tower/icon/icon_wz.png,141,,,,,,,战斗效果,,,2,<1;2;3;1001;1002;1003>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
579,city/adventure/random_tower/icon/icon_sj.png,141,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<13;100>;<21;1000>;<22;500>;<23;100>;<31;1000>;<32;500>;<33;100>;<41;1000>;<42;500>;<43;100>;<51;1000>;<52;500>;<53;100>;<61;1000>;<62;500>;<63;100>;<99;1>>,
580,city/adventure/random_tower/icon/icon_sj.png,141,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<1;100>;<2;100>;<3;100>;<4;100>>,
581,city/adventure/random_tower/icon/img_kndr@.png,141,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
582,city/adventure/random_tower/icon/icon_wz.png,142,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<2;100>;<3;30>>,,
583,city/adventure/random_tower/icon/icon_sj.png,142,,51,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<6;100>>,
584,city/adventure/random_tower/icon/img_jddr@.png,142,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
585,city/adventure/random_tower/icon/img_ptdr@.png,142,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
586,city/adventure/random_tower/icon/img_jddr@.png,143,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
587,city/adventure/random_tower/icon/img_jddr@.png,143,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
588,city/adventure/random_tower/icon/img_ptdr@.png,143,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
589,city/adventure/random_tower/icon/img_ptdr@.png,143,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
590,city/adventure/random_tower/icon/img_jddr@.png,144,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
591,city/adventure/random_tower/icon/img_jddr@.png,144,,51,,,,似乎是可以轻松击败的对手,简单的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
592,city/adventure/random_tower/icon/img_ptdr@.png,144,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
593,city/adventure/random_tower/icon/img_ptdr@.png,144,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
594,city/adventure/random_tower/icon/img_ptdr@.png,145,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
595,city/adventure/random_tower/icon/img_kndr@.png,145,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
596,city/adventure/random_tower/icon/img_kndr@.png,145,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
597,city/adventure/random_tower/icon/img_kndr@.png,145,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
598,city/adventure/random_tower/icon/icon_wz.png,146,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<1;100>;<2;50>>,,
599,city/adventure/random_tower/icon/img_ptdr@.png,146,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
600,city/adventure/random_tower/icon/img_kndr@.png,146,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
601,city/adventure/random_tower/icon/img_kndr@.png,146,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
602,city/adventure/random_tower/icon/img_kndr@.png,146,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
603,city/adventure/random_tower/icon/icon_wz.png,147,,,,,,,属性加成,,,2,<1;2;3;1001;1002;1003>,,<<2;100>;<3;30>>,,
604,city/adventure/random_tower/icon/icon_sj.png,147,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
605,city/adventure/random_tower/icon/img_ptdr@.png,147,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
606,city/adventure/random_tower/icon/img_ptdr@.png,147,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
607,city/adventure/random_tower/icon/img_kndr@.png,147,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
608,city/adventure/random_tower/icon/img_kndr@.png,147,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
609,city/adventure/random_tower/icon/icon_wz.png,148,,,,,,,战斗补给,,,2,<1;2;3;1001;1002;1003>,,<<4;100>>,,
610,city/adventure/random_tower/icon/icon_wz.png,148,,,,,,,战斗补给,,,2,<1;2;3;1001;1002;1003>,,<<5;100>>,,
611,city/adventure/random_tower/icon/icon_sj.png,148,,,,,,谁也不知道会发生什么,事件,,,4,<1;2;3;1001;1002;1003>,,,<<11;1000>;<12;500>;<21;1000>;<22;500>;<31;1000>;<32;500>;<41;1000>;<42;500>;<51;1000>;<52;500>;<61;1000>;<62;500>;<99;1>>,
612,city/adventure/random_tower/icon/img_ptdr@.png,148,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
613,city/adventure/random_tower/icon/img_ptdr@.png,148,,52,,2,,小有实力，但是不足为惧的对手,普通的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
614,city/adventure/random_tower/icon/img_kndr@.png,148,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
615,city/adventure/random_tower/icon/img_kndr@.png,148,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
616,city/adventure/random_tower/icon/img_kndr@.png,149,,53,,3,,请谨慎挑选对手,困难的敌人,,,1,<1;2;3;1001;1002;1003>,,,,
617,city/adventure/random_tower/icon/img_boss@.png,149,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
618,city/adventure/random_tower/icon/img_boss@.png,149,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
619,city/adventure/random_tower/icon/img_boss@.png,149,,54,,4,0.8,极为艰难的力量在前方,霸主,,,1,<1;2;3;1001;1002;1003>,,,,
620,city/adventure/random_tower/icon_hhbx.png,150,18,,,,,跨越巨大挑战后才会配拥有此回报,豪华宝箱,,,3,<1;2;3;1001;1002;1003>,,,,
621,city/adventure/random_tower/icon/icon_wz.png,151,,,,,,,战斗效果,,,2,<1;2;3;1001;1002;1003>,,<<101;100>;<111;100>;<121;100>;<131;100>;<141;100>;<161;100>;<1;300>;<9999;100>>,,
