变量名,skillLevel,starEnd,starStart,advanceEnd,advanceStart,levelEnd,levelStart,room,theme,zawake,hpC,damageC,specialDamageC,defenceC,specialDefenceC,speedC,extraSkill,__version
2023,5,10,9,6,5,92,89,23,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2024,5,10,9,6,5,92,89,24,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2025,6,10,9,6,5,92,89,25,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2026,6,10,9,7,6,92,89,26,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2027,6,10,9,7,6,92,89,27,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2028,6,10,9,7,6,92,89,28,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2029,6,10,9,7,6,92,89,29,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2030,7,10,9,7,6,92,89,30,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2031,7,10,9,7,6,92,89,31,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2032,7,10,9,7,6,92,89,32,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2033,7,10,9,8,7,92,89,33,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2034,7,10,9,8,7,92,89,34,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2035,8,10,9,8,7,92,89,35,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2036,8,10,9,8,7,92,89,36,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2037,8,10,9,8,7,92,89,37,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2038,8,10,9,9,8,92,89,38,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2039,8,10,9,9,8,92,89,39,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2040,9,10,9,9,8,92,89,40,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2041,9,11,10,9,8,96,93,41,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2042,9,11,10,9,8,96,93,42,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2043,9,11,10,10,9,96,93,43,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2044,9,11,10,10,9,96,93,44,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2045,10,11,10,10,9,96,93,45,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2046,10,11,10,10,9,96,93,46,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2047,10,11,10,10,9,96,93,47,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2048,10,11,10,11,10,96,93,48,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2049,10,11,10,11,10,96,93,49,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2050,11,11,10,11,10,96,93,50,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2051,11,11,10,11,10,96,93,51,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2052,11,11,10,11,10,96,93,52,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2053,11,11,10,12,11,96,93,53,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2054,11,11,10,12,11,96,93,54,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2055,12,11,10,12,11,96,93,55,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2056,12,11,10,12,11,96,93,56,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2057,12,11,10,12,11,96,93,57,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2058,12,11,10,13,12,96,93,58,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2059,12,11,10,13,12,96,93,59,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2060,13,11,10,13,12,96,93,60,<3;1003>,,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<1;1.1;1.25;1.5>,<<83020>;<83020>;<83020>;<83020>>,
2061,13,12,11,13,12,100,97,61,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2062,13,12,11,13,12,100,97,62,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2063,13,12,11,14,13,100,97,63,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2064,13,12,11,14,13,100,97,64,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2065,14,12,11,14,13,100,97,65,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2066,14,12,11,14,13,100,97,66,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2067,14,12,11,14,13,100,97,67,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2068,14,12,11,15,14,100,97,68,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2069,14,12,11,15,14,100,97,69,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2070,15,12,11,15,14,100,97,70,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2071,15,12,11,15,14,100,97,71,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2072,15,12,11,15,14,100,97,72,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2073,15,12,11,16,15,100,97,73,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2074,15,12,11,16,15,100,97,74,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2075,16,12,11,16,15,100,97,75,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2076,16,12,11,16,15,100,97,76,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2077,16,12,11,16,15,100,97,77,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2078,16,12,11,17,16,100,97,78,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2079,16,12,11,17,16,100,97,79,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2080,17,12,11,17,16,100,97,80,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2081,17,12,12,17,16,104,101,81,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2082,17,12,12,17,16,104,101,82,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2083,17,12,12,18,17,104,101,83,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2084,17,12,12,18,17,104,101,84,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2085,18,12,12,18,17,104,101,85,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2086,18,12,12,18,17,104,101,86,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2087,18,12,12,18,17,104,101,87,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2088,18,12,12,19,18,104,101,88,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2089,18,12,12,19,18,104,101,89,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2090,19,12,12,19,18,104,101,90,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2091,19,12,12,19,18,104,101,91,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2092,19,12,12,19,18,104,101,92,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2093,19,12,12,19,18,104,101,93,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2094,19,12,12,19,18,104,101,94,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2095,20,12,12,19,18,104,101,95,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2096,20,12,12,19,18,104,101,96,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2097,20,12,12,19,18,104,101,97,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2098,20,12,12,19,18,104,101,98,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2099,20,12,12,19,18,104,101,99,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2100,21,12,12,19,18,104,101,100,<3;1003>,,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<1.5;1.65;1.88;2.25>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022>>,
2101,21,12,12,19,18,108,105,101,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2102,21,12,12,19,18,108,105,102,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2103,21,12,12,19,18,108,105,103,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2104,21,12,12,19,18,108,105,104,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2105,22,12,12,19,18,108,105,105,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2106,22,12,12,19,18,108,105,106,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2107,22,12,12,19,18,108,105,107,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2108,22,12,12,19,18,108,105,108,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2109,22,12,12,19,18,108,105,109,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2110,23,12,12,19,18,108,105,110,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
2111,23,12,12,19,18,108,105,111,<3;1003>,,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<2;2.2;2.5;3>,<<83020>;<83020>;<83020;83021>;<83020;83021;83022;83023>>,
