变量名,gem3,gem2,gem1,heldItem,templateID,cardID,useSkin,contract6,contract5,contract4,contract3,contract2,contract1,chip6,chip5,chip4,chip3,chip2,chip1,gem9,gem8,gem7,gem6,gem5,gem4,__version
31332,,,,,105,3413,,,,,,,,,,,,,,,,,,,,
31333,,,,,105,3432,,,,,,,,,,,,,,,,,,,,
31334,,,,,105,3472,,,,,,,,,,,,,,,,,,,,
31335,,,,,105,3502,,,,,,,,,,,,,,,,,,,,
31336,,,,,105,3511,,,,,,,,,,,,,,,,,,,,
31337,,,,,105,3543,,,,,,,,,,,,,,,,,,,,
31338,,,,,105,3592,,,,,,,,,,,,,,,,,,,,
31339,,,,,105,3663,,,,,,,,,,,,,,,,,,,,
31340,,,,,105,3772,,,,,,,,,,,,,,,,,,,,
31341,,,,,105,3843,,,,,,,,,,,,,,,,,,,,
31342,,,,,105,4132,,,,,,,,,,,,,,,,,,,,
31343,,,,,105,7001,,,,,,,,,,,,,,,,,,,,
31344,,,,,105,503,,,,,,,,,,,,,,,,,,,,
31345,,,,,105,611,,,,,,,,,,,,,,,,,,,,
31346,,,,,105,972,,,,,,,,,,,,,,,,,,,,
31347,,,,,105,1772,,,,,,,,,,,,,,,,,,,,
31348,,,,,105,2023,,,,,,,,,,,,,,,,,,,,
31349,,,,,105,3191,,,,,,,,,,,,,,,,,,,,
31350,,,,,105,3201,,,,,,,,,,,,,,,,,,,,
31351,,,,,105,3683,,,,,,,,,,,,,,,,,,,,
31352,,,,,105,3231,,,,,,,,,,,,,,,,,,,,
31353,,,,,105,3673,,,,,,,,,,,,,,,,,,,,
31354,,,,,105,3961,,,,,,,,,,,,,,,,,,,,
31355,,,,,105,442,,,,,,,,,,,,,,,,,,,,
31356,,,,,105,323,,,,,,,,,,,,,,,,,,,,
31357,,,,,105,562,,,,,,,,,,,,,,,,,,,,
31358,,,,,105,2411,,,,,,,,,,,,,,,,,,,,
31359,,,,,105,4071,,,,,,,,,,,,,,,,,,,,
31360,,,,,105,4081,,,,,,,,,,,,,,,,,,,,
31361,,,,,105,2371,,,,,,,,,,,,,,,,,,,,
31362,,,,,105,2493,,,,,,,,,,,,,,,,,,,,
31363,,,,,105,4031,,,,,,,,,,,,,,,,,,,,
31364,,,,,105,4151,,,,,,,,,,,,,,,,,,,,
31365,,,,,105,3832,,,,,,,,,,,,,,,,,,,,
31366,,,,,105,4141,,,,,,,,,,,,,,,,,,,,
31367,,,,,105,4061,,,,,,,,,,,,,,,,,,,,
31368,,,,,105,992,,,,,,,,,,,,,,,,,,,,
31369,,,,,105,253,,,,,,,,,,,,,,,,,,,,
31370,,,,,105,254,,,,,,,,,,,,,,,,,,,,
31371,,,,,105,4431,,,,,,,,,,,,,,,,,,,,
31372,,,,,105,4193,,,,,,,,,,,,,,,,,,,,
31373,,,,,105,4041,,,,,,,,,,,,,,,,,,,,
31374,,,,,105,4051,,,,,,,,,,,,,,,,,,,,
31375,,,,,105,153,,,,,,,,,,,,,,,,,,,,
31376,,,,,105,211,,,,,,,,,,,,,,,,,,,,
31377,,,,,105,212,,,,,,,,,,,,,,,,,,,,
31378,,,,,105,221,,,,,,,,,,,,,,,,,,,,
31379,,,,,105,1481,,,,,,,,,,,,,,,,,,,,
31380,,,,,105,1641,,,,,,,,,,,,,,,,,,,,
31381,,,,,105,2132,,,,,,,,,,,,,,,,,,,,
31382,,,,,105,2832,,,,,,,,,,,,,,,,,,,,
31383,,,,,105,2923,,,,,,,,,,,,,,,,,,,,
31384,,,,,105,2924,,,,,,,,,,,,,,,,,,,,
31385,,,,,105,4012,,,,,,,,,,,,,,,,,,,,
31386,,,,,105,4561,,,,,,,,,,,,,,,,,,,,
31387,,,,,105,4622,,,,,,,,,,,,,,,,,,,,
31388,,,,,105,4623,,,,,,,,,,,,,,,,,,,,
31389,,,,,105,1672,,,,,,,,,,,,,,,,,,,,
31390,,,,,105,4091,,,,,,,,,,,,,,,,,,,,
31391,,,,,105,4183,,,,,,,,,,,,,,,,,,,,
31392,,,,,105,2331,,,,,,,,,,,,,,,,,,,,
31393,,,,,105,4661,,,,,,,,,,,,,,,,,,,,
31394,,,,,105,4671,,,,,,,,,,,,,,,,,,,,
31395,,,,,105,3052,,,,,,,,,,,,,,,,,,,,
31396,,,,,105,3981,,,,,,,,,,,,,,,,,,,,
31397,,,,,105,4651,,,,,,,,,,,,,,,,,,,,
31398,,,,,105,3941,,,,,,,,,,,,,,,,,,,,
31399,,,,,105,902,,,,,,,,,,,,,,,,,,,,
31400,,,,,105,1653,,,,,,,,,,,,,,,,,,,,
31401,,,,,105,144,,,,,,,,,,,,,,,,,,,,
31402,,,,,105,4583,,,,,,,,,,,,,,,,,,,,
31403,,,,,105,4013,,,,,,,,,,,,,,,,,,,,
31404,,,,,105,4853,,,,,,,,,,,,,,,,,,,,
31405,,,,,105,432,,,,,,,,,,,,,,,,,,,,
31406,,,,,105,2121,,,,,,,,,,,,,,,,,,,,
31407,,,,,105,4011,,,,,,,,,,,,,,,,,,,,
31408,,,,,105,412,,,,,,,,,,,,,,,,,,,,
31409,,,,,105,4641,,,,,,,,,,,,,,,,,,,,
31410,,,,,105,5241,,,,,,,,,,,,,,,,,,,,
31411,,,,,105,4003,,,,,,,,,,,,,,,,,,,,
31412,,,,,105,4301,,,,,,,,,,,,,,,,,,,,
31413,,,,,105,5361,,,,,,,,,,,,,,,,,,,,
31414,,,,,105,4773,,,,,,,,,,,,,,,,,,,,
31415,,,,,105,4701,,,,,,,,,,,,,,,,,,,,
31416,,,,,105,4572,,,,,,,,,,,,,,,,,,,,
31501,,,,,106,3,,,,,,,,,,,,,,,,,,,,
31502,,,,,106,4,,,,,,,,,,,,,,,,,,,,
31503,,,,,106,13,,,,,,,,,,,,,,,,,,,,
31504,,,,,106,14,,,,,,,,,,,,,,,,,,,,
31505,,,,,106,15,,,,,,,,,,,,,,,,,,,,
31506,,,,,106,23,,,,,,,,,,,,,,,,,,,,
31507,,,,,106,24,,,,,,,,,,,,,,,,,,,,
31508,,,,,106,53,,,,,,,,,,,,,,,,,,,,
31509,,,,,106,54,,,,,,,,,,,,,,,,,,,,
31510,,,,,106,93,,,,,,,,,,,,,,,,,,,,
31511,,,,,106,133,,,,,,,,,,,,,,,,,,,,
31512,,,,,106,163,,,,,,,,,,,,,,,,,,,,
31513,,,,,106,222,,,,,,,,,,,,,,,,,,,,
31514,,,,,106,242,,,,,,,,,,,,,,,,,,,,
31515,,,,,106,263,,,,,,,,,,,,,,,,,,,,
31516,,,,,106,264,,,,,,,,,,,,,,,,,,,,
31517,,,,,106,273,,,,,,,,,,,,,,,,,,,,
31518,,,,,106,283,,,,,,,,,,,,,,,,,,,,
31519,,,,,106,303,,,,,,,,,,,,,,,,,,,,
31520,,,,,106,333,,,,,,,,,,,,,,,,,,,,
31521,,,,,106,341,,,,,,,,,,,,,,,,,,,,
31522,,,,,106,372,,,,,,,,,,,,,,,,,,,,
31523,,,,,106,382,,,,,,,,,,,,,,,,,,,,
31524,,,,,106,393,,,,,,,,,,,,,,,,,,,,
31525,,,,,106,394,,,,,,,,,,,,,,,,,,,,
31526,,,,,106,402,,,,,,,,,,,,,,,,,,,,
31527,,,,,106,403,,,,,,,,,,,,,,,,,,,,
31528,,,,,106,462,,,,,,,,,,,,,,,,,,,,
31529,,,,,106,463,,,,,,,,,,,,,,,,,,,,
31530,,,,,106,464,,,,,,,,,,,,,,,,,,,,
31531,,,,,106,472,,,,,,,,,,,,,,,,,,,,
31532,,,,,106,482,,,,,,,,,,,,,,,,,,,,
31533,,,,,106,493,,,,,,,,,,,,,,,,,,,,
31534,,,,,106,552,,,,,,,,,,,,,,,,,,,,
31535,,,,,106,572,,,,,,,,,,,,,,,,,,,,
31536,,,,,106,574,,,,,,,,,,,,,,,,,,,,
31537,,,,,106,593,,,,,,,,,,,,,,,,,,,,
31538,,,,,106,603,,,,,,,,,,,,,,,,,,,,
31539,,,,,106,631,,,,,,,,,,,,,,,,,,,,
31540,,,,,106,632,,,,,,,,,,,,,,,,,,,,
31541,,,,,106,641,,,,,,,,,,,,,,,,,,,,
31542,,,,,106,692,,,,,,,,,,,,,,,,,,,,
31543,,,,,106,701,,,,,,,,,,,,,,,,,,,,
31544,,,,,106,712,,,,,,,,,,,,,,,,,,,,
31545,,,,,106,721,,,,,,,,,,,,,,,,,,,,
31546,,,,,106,731,,,,,,,,,,,,,,,,,,,,
31547,,,,,106,741,,,,,,,,,,,,,,,,,,,,
31548,,,,,106,753,,,,,,,,,,,,,,,,,,,,
31549,,,,,106,771,,,,,,,,,,,,,,,,,,,,
31550,,,,,106,783,,,,,,,,,,,,,,,,,,,,
31551,,,,,106,793,,,,,,,,,,,,,,,,,,,,
31552,,,,,106,803,,,,,,,,,,,,,,,,,,,,
31553,,,,,106,863,,,,,,,,,,,,,,,,,,,,
31554,,,,,106,883,,,,,,,,,,,,,,,,,,,,
31555,,,,,106,884,,,,,,,,,,,,,,,,,,,,
31556,,,,,106,1071,,,,,,,,,,,,,,,,,,,,
31557,,,,,106,1072,,,,,,,,,,,,,,,,,,,,
31558,,,,,106,1032,,,,,,,,,,,,,,,,,,,,
31559,,,,,106,1082,,,,,,,,,,,,,,,,,,,,
31560,,,,,106,1172,,,,,,,,,,,,,,,,,,,,
31561,,,,,106,1173,,,,,,,,,,,,,,,,,,,,
31562,,,,,106,1221,,,,,,,,,,,,,,,,,,,,
31563,,,,,106,1231,,,,,,,,,,,,,,,,,,,,
31564,,,,,106,1241,,,,,,,,,,,,,,,,,,,,
31565,,,,,106,1253,,,,,,,,,,,,,,,,,,,,
31566,,,,,106,1293,,,,,,,,,,,,,,,,,,,,
31567,,,,,106,1294,,,,,,,,,,,,,,,,,,,,
31568,,,,,106,1303,,,,,,,,,,,,,,,,,,,,
31569,,,,,106,1304,,,,,,,,,,,,,,,,,,,,
31570,,,,,106,1313,,,,,,,,,,,,,,,,,,,,
31571,,,,,106,1314,,,,,,,,,,,,,,,,,,,,
31572,,,,,106,1393,,,,,,,,,,,,,,,,,,,,
31573,,,,,106,1396,,,,,,,,,,,,,,,,,,,,
31574,,,,,106,1394,,,,,,,,,,,,,,,,,,,,
31575,,,,,106,1397,,,,,,,,,,,,,,,,,,,,
31576,,,,,106,1423,,,,,,,,,,,,,,,,,,,,
31577,,,,,106,1443,,,,,,,,,,,,,,,,,,,,
31578,,,,,106,1503,,,,,,,,,,,,,,,,,,,,
31579,,,,,106,1504,,,,,,,,,,,,,,,,,,,,
31580,,,,,106,1612,,,,,,,,,,,,,,,,,,,,
31581,,,,,106,1802,,,,,,,,,,,,,,,,,,,,
31582,,,,,106,1803,,,,,,,,,,,,,,,,,,,,
31583,,,,,106,1813,,,,,,,,,,,,,,,,,,,,
31584,,,,,106,1841,,,,,,,,,,,,,,,,,,,,
31585,,,,,106,1852,,,,,,,,,,,,,,,,,,,,
31586,,,,,106,1853,,,,,,,,,,,,,,,,,,,,
31587,,,,,106,1863,,,,,,,,,,,,,,,,,,,,
31588,,,,,106,1893,,,,,,,,,,,,,,,,,,,,
31589,,,,,106,1903,,,,,,,,,,,,,,,,,,,,
31590,,,,,106,1911,,,,,,,,,,,,,,,,,,,,
31591,,,,,106,1921,,,,,,,,,,,,,,,,,,,,
31592,,,,,106,1931,,,,,,,,,,,,,,,,,,,,
31593,,,,,106,1941,,,,,,,,,,,,,,,,,,,,
31594,,,,,106,1951,,,,,,,,,,,,,,,,,,,,
31595,,,,,106,2013,,,,,,,,,,,,,,,,,,,,
31596,,,,,106,2033,,,,,,,,,,,,,,,,,,,,
31597,,,,,106,2073,,,,,,,,,,,,,,,,,,,,
31598,,,,,106,2233,,,,,,,,,,,,,,,,,,,,
31599,,,,,106,2242,,,,,,,,,,,,,,,,,,,,
31600,,,,,106,2243,,,,,,,,,,,,,,,,,,,,
31601,,,,,106,2272,,,,,,,,,,,,,,,,,,,,
31602,,,,,106,2302,,,,,,,,,,,,,,,,,,,,
31603,,,,,106,2303,,,,,,,,,,,,,,,,,,,,
31604,,,,,106,2401,,,,,,,,,,,,,,,,,,,,
31605,,,,,106,2473,,,,,,,,,,,,,,,,,,,,
31606,,,,,106,2483,,,,,,,,,,,,,,,,,,,,
31607,,,,,106,2593,,,,,,,,,,,,,,,,,,,,
31608,,,,,106,2612,,,,,,,,,,,,,,,,,,,,
31609,,,,,106,2633,,,,,,,,,,,,,,,,,,,,
31610,,,,,106,2683,,,,,,,,,,,,,,,,,,,,
31611,,,,,106,2723,,,,,,,,,,,,,,,,,,,,
31612,,,,,106,2822,,,,,,,,,,,,,,,,,,,,
31613,,,,,106,2843,,,,,,,,,,,,,,,,,,,,
31614,,,,,106,2873,,,,,,,,,,,,,,,,,,,,
31615,,,,,106,2891,,,,,,,,,,,,,,,,,,,,
31616,,,,,106,2963,,,,,,,,,,,,,,,,,,,,
31617,,,,,106,2993,,,,,,,,,,,,,,,,,,,,
31618,,,,,106,3003,,,,,,,,,,,,,,,,,,,,
31619,,,,,106,3012,,,,,,,,,,,,,,,,,,,,
31620,,,,,106,3021,,,,,,,,,,,,,,,,,,,,
31621,,,,,106,3143,,,,,,,,,,,,,,,,,,,,
31622,,,,,106,3152,,,,,,,,,,,,,,,,,,,,
31623,,,,,106,3161,,,,,,,,,,,,,,,,,,,,
31624,,,,,106,3171,,,,,,,,,,,,,,,,,,,,
31625,,,,,106,3181,,,,,,,,,,,,,,,,,,,,
31626,,,,,106,3251,,,,,,,,,,,,,,,,,,,,
31627,,,,,106,3283,,,,,,,,,,,,,,,,,,,,
31628,,,,,106,3293,,,,,,,,,,,,,,,,,,,,
31629,,,,,106,3303,,,,,,,,,,,,,,,,,,,,
31630,,,,,106,3342,,,,,,,,,,,,,,,,,,,,
31631,,,,,106,3353,,,,,,,,,,,,,,,,,,,,
31632,,,,,106,3413,,,,,,,,,,,,,,,,,,,,
31633,,,,,106,3432,,,,,,,,,,,,,,,,,,,,
31634,,,,,106,3472,,,,,,,,,,,,,,,,,,,,
31635,,,,,106,3502,,,,,,,,,,,,,,,,,,,,
31636,,,,,106,3511,,,,,,,,,,,,,,,,,,,,
31637,,,,,106,3543,,,,,,,,,,,,,,,,,,,,
31638,,,,,106,3592,,,,,,,,,,,,,,,,,,,,
31639,,,,,106,3663,,,,,,,,,,,,,,,,,,,,
31640,,,,,106,3772,,,,,,,,,,,,,,,,,,,,
31641,,,,,106,3843,,,,,,,,,,,,,,,,,,,,
31642,,,,,106,4132,,,,,,,,,,,,,,,,,,,,
31643,,,,,106,7001,,,,,,,,,,,,,,,,,,,,
31644,,,,,106,503,,,,,,,,,,,,,,,,,,,,
31645,,,,,106,611,,,,,,,,,,,,,,,,,,,,
31646,,,,,106,972,,,,,,,,,,,,,,,,,,,,
31647,,,,,106,1772,,,,,,,,,,,,,,,,,,,,
31648,,,,,106,2023,,,,,,,,,,,,,,,,,,,,
31649,,,,,106,3191,,,,,,,,,,,,,,,,,,,,
31650,,,,,106,3201,,,,,,,,,,,,,,,,,,,,
31651,,,,,106,3683,,,,,,,,,,,,,,,,,,,,
31652,,,,,106,3231,,,,,,,,,,,,,,,,,,,,
31653,,,,,106,3673,,,,,,,,,,,,,,,,,,,,
31654,,,,,106,3961,,,,,,,,,,,,,,,,,,,,
31655,,,,,106,442,,,,,,,,,,,,,,,,,,,,
31656,,,,,106,323,,,,,,,,,,,,,,,,,,,,
31657,,,,,106,562,,,,,,,,,,,,,,,,,,,,
31658,,,,,106,2411,,,,,,,,,,,,,,,,,,,,
31659,,,,,106,4071,,,,,,,,,,,,,,,,,,,,
31660,,,,,106,4081,,,,,,,,,,,,,,,,,,,,
31661,,,,,106,2371,,,,,,,,,,,,,,,,,,,,
31662,,,,,106,2493,,,,,,,,,,,,,,,,,,,,
31663,,,,,106,4031,,,,,,,,,,,,,,,,,,,,
31664,,,,,106,4151,,,,,,,,,,,,,,,,,,,,
31665,,,,,106,3832,,,,,,,,,,,,,,,,,,,,
31666,,,,,106,4141,,,,,,,,,,,,,,,,,,,,
31667,,,,,106,4061,,,,,,,,,,,,,,,,,,,,
31668,,,,,106,992,,,,,,,,,,,,,,,,,,,,
31669,,,,,106,253,,,,,,,,,,,,,,,,,,,,
31670,,,,,106,254,,,,,,,,,,,,,,,,,,,,
31671,,,,,106,4431,,,,,,,,,,,,,,,,,,,,
31672,,,,,106,4193,,,,,,,,,,,,,,,,,,,,
31673,,,,,106,4041,,,,,,,,,,,,,,,,,,,,
31674,,,,,106,4051,,,,,,,,,,,,,,,,,,,,
31675,,,,,106,153,,,,,,,,,,,,,,,,,,,,
31676,,,,,106,211,,,,,,,,,,,,,,,,,,,,
31677,,,,,106,212,,,,,,,,,,,,,,,,,,,,
31678,,,,,106,221,,,,,,,,,,,,,,,,,,,,
31679,,,,,106,1481,,,,,,,,,,,,,,,,,,,,
31680,,,,,106,1641,,,,,,,,,,,,,,,,,,,,
31681,,,,,106,2132,,,,,,,,,,,,,,,,,,,,
31682,,,,,106,2832,,,,,,,,,,,,,,,,,,,,
31683,,,,,106,2923,,,,,,,,,,,,,,,,,,,,
31684,,,,,106,2924,,,,,,,,,,,,,,,,,,,,
31685,,,,,106,4012,,,,,,,,,,,,,,,,,,,,
31686,,,,,106,4561,,,,,,,,,,,,,,,,,,,,
31687,,,,,106,4622,,,,,,,,,,,,,,,,,,,,
31688,,,,,106,4623,,,,,,,,,,,,,,,,,,,,
31689,,,,,106,1672,,,,,,,,,,,,,,,,,,,,
31690,,,,,106,4091,,,,,,,,,,,,,,,,,,,,
31691,,,,,106,4183,,,,,,,,,,,,,,,,,,,,
31692,,,,,106,2331,,,,,,,,,,,,,,,,,,,,
31693,,,,,106,4661,,,,,,,,,,,,,,,,,,,,
31694,,,,,106,4671,,,,,,,,,,,,,,,,,,,,
31695,,,,,106,3052,,,,,,,,,,,,,,,,,,,,
31696,,,,,106,3981,,,,,,,,,,,,,,,,,,,,
31697,,,,,106,4651,,,,,,,,,,,,,,,,,,,,
31698,,,,,106,3941,,,,,,,,,,,,,,,,,,,,
31699,,,,,106,902,,,,,,,,,,,,,,,,,,,,
31700,,,,,106,1653,,,,,,,,,,,,,,,,,,,,
31701,,,,,106,144,,,,,,,,,,,,,,,,,,,,
31702,,,,,106,4583,,,,,,,,,,,,,,,,,,,,
31703,,,,,106,4013,,,,,,,,,,,,,,,,,,,,
31704,,,,,106,4853,,,,,,,,,,,,,,,,,,,,
31705,,,,,106,432,,,,,,,,,,,,,,,,,,,,
31706,,,,,106,2121,,,,,,,,,,,,,,,,,,,,
31707,,,,,106,4011,,,,,,,,,,,,,,,,,,,,
31708,,,,,106,412,,,,,,,,,,,,,,,,,,,,
31709,,,,,106,4641,,,,,,,,,,,,,,,,,,,,
31710,,,,,106,5241,,,,,,,,,,,,,,,,,,,,
31711,,,,,106,4003,,,,,,,,,,,,,,,,,,,,
31712,,,,,106,4301,,,,,,,,,,,,,,,,,,,,
31713,,,,,106,5361,,,,,,,,,,,,,,,,,,,,
31714,,,,,106,4773,,,,,,,,,,,,,,,,,,,,
31715,,,,,106,4701,,,,,,,,,,,,,,,,,,,,
31716,,,,,106,4572,,,,,,,,,,,,,,,,,,,,
31717,,,,,107,3,,,,,,,,,,,,,,,,,,,,
31718,,,,,107,4,,,,,,,,,,,,,,,,,,,,
31719,,,,,107,13,,,,,,,,,,,,,,,,,,,,
31720,,,,,107,14,,,,,,,,,,,,,,,,,,,,
31721,,,,,107,15,,,,,,,,,,,,,,,,,,,,
31722,,,,,107,23,,,,,,,,,,,,,,,,,,,,
31723,,,,,107,24,,,,,,,,,,,,,,,,,,,,
31724,,,,,107,53,,,,,,,,,,,,,,,,,,,,
31725,,,,,107,54,,,,,,,,,,,,,,,,,,,,
31726,,,,,107,93,,,,,,,,,,,,,,,,,,,,
31727,,,,,107,133,,,,,,,,,,,,,,,,,,,,
31728,,,,,107,163,,,,,,,,,,,,,,,,,,,,
31729,,,,,107,222,,,,,,,,,,,,,,,,,,,,
31730,,,,,107,242,,,,,,,,,,,,,,,,,,,,
31731,,,,,107,263,,,,,,,,,,,,,,,,,,,,
31732,,,,,107,264,,,,,,,,,,,,,,,,,,,,
31733,,,,,107,273,,,,,,,,,,,,,,,,,,,,
31734,,,,,107,283,,,,,,,,,,,,,,,,,,,,
31735,,,,,107,303,,,,,,,,,,,,,,,,,,,,
31736,,,,,107,333,,,,,,,,,,,,,,,,,,,,
31737,,,,,107,341,,,,,,,,,,,,,,,,,,,,
31738,,,,,107,372,,,,,,,,,,,,,,,,,,,,
31739,,,,,107,382,,,,,,,,,,,,,,,,,,,,
31740,,,,,107,393,,,,,,,,,,,,,,,,,,,,
31741,,,,,107,394,,,,,,,,,,,,,,,,,,,,
31742,,,,,107,402,,,,,,,,,,,,,,,,,,,,
31743,,,,,107,403,,,,,,,,,,,,,,,,,,,,
31744,,,,,107,462,,,,,,,,,,,,,,,,,,,,
31745,,,,,107,463,,,,,,,,,,,,,,,,,,,,
31746,,,,,107,464,,,,,,,,,,,,,,,,,,,,
31747,,,,,107,472,,,,,,,,,,,,,,,,,,,,
31748,,,,,107,482,,,,,,,,,,,,,,,,,,,,
31749,,,,,107,493,,,,,,,,,,,,,,,,,,,,
31750,,,,,107,552,,,,,,,,,,,,,,,,,,,,
31751,,,,,107,572,,,,,,,,,,,,,,,,,,,,
31752,,,,,107,574,,,,,,,,,,,,,,,,,,,,
31753,,,,,107,593,,,,,,,,,,,,,,,,,,,,
31754,,,,,107,603,,,,,,,,,,,,,,,,,,,,
31755,,,,,107,631,,,,,,,,,,,,,,,,,,,,
31756,,,,,107,632,,,,,,,,,,,,,,,,,,,,
31757,,,,,107,641,,,,,,,,,,,,,,,,,,,,
31758,,,,,107,692,,,,,,,,,,,,,,,,,,,,
31759,,,,,107,701,,,,,,,,,,,,,,,,,,,,
31760,,,,,107,712,,,,,,,,,,,,,,,,,,,,
31761,,,,,107,721,,,,,,,,,,,,,,,,,,,,
31762,,,,,107,731,,,,,,,,,,,,,,,,,,,,
31763,,,,,107,741,,,,,,,,,,,,,,,,,,,,
31764,,,,,107,753,,,,,,,,,,,,,,,,,,,,
31765,,,,,107,771,,,,,,,,,,,,,,,,,,,,
31766,,,,,107,783,,,,,,,,,,,,,,,,,,,,
31767,,,,,107,793,,,,,,,,,,,,,,,,,,,,
31768,,,,,107,803,,,,,,,,,,,,,,,,,,,,
31769,,,,,107,863,,,,,,,,,,,,,,,,,,,,
31770,,,,,107,883,,,,,,,,,,,,,,,,,,,,
31771,,,,,107,884,,,,,,,,,,,,,,,,,,,,
31772,,,,,107,1071,,,,,,,,,,,,,,,,,,,,
31773,,,,,107,1072,,,,,,,,,,,,,,,,,,,,
31774,,,,,107,1032,,,,,,,,,,,,,,,,,,,,
31775,,,,,107,1082,,,,,,,,,,,,,,,,,,,,
31776,,,,,107,1172,,,,,,,,,,,,,,,,,,,,
31777,,,,,107,1173,,,,,,,,,,,,,,,,,,,,
31778,,,,,107,1221,,,,,,,,,,,,,,,,,,,,
31779,,,,,107,1231,,,,,,,,,,,,,,,,,,,,
31780,,,,,107,1241,,,,,,,,,,,,,,,,,,,,
31781,,,,,107,1253,,,,,,,,,,,,,,,,,,,,
31782,,,,,107,1293,,,,,,,,,,,,,,,,,,,,
31783,,,,,107,1294,,,,,,,,,,,,,,,,,,,,
31784,,,,,107,1303,,,,,,,,,,,,,,,,,,,,
31785,,,,,107,1304,,,,,,,,,,,,,,,,,,,,
31786,,,,,107,1313,,,,,,,,,,,,,,,,,,,,
31787,,,,,107,1314,,,,,,,,,,,,,,,,,,,,
31788,,,,,107,1393,,,,,,,,,,,,,,,,,,,,
31789,,,,,107,1396,,,,,,,,,,,,,,,,,,,,
31790,,,,,107,1394,,,,,,,,,,,,,,,,,,,,
31791,,,,,107,1397,,,,,,,,,,,,,,,,,,,,
31792,,,,,107,1423,,,,,,,,,,,,,,,,,,,,
31793,,,,,107,1443,,,,,,,,,,,,,,,,,,,,
31794,,,,,107,1503,,,,,,,,,,,,,,,,,,,,
31795,,,,,107,1504,,,,,,,,,,,,,,,,,,,,
31796,,,,,107,1612,,,,,,,,,,,,,,,,,,,,
31797,,,,,107,1802,,,,,,,,,,,,,,,,,,,,
31798,,,,,107,1803,,,,,,,,,,,,,,,,,,,,
31799,,,,,107,1813,,,,,,,,,,,,,,,,,,,,
31800,,,,,107,1841,,,,,,,,,,,,,,,,,,,,
31801,,,,,107,1852,,,,,,,,,,,,,,,,,,,,
31802,,,,,107,1853,,,,,,,,,,,,,,,,,,,,
31803,,,,,107,1863,,,,,,,,,,,,,,,,,,,,
31804,,,,,107,1893,,,,,,,,,,,,,,,,,,,,
31805,,,,,107,1903,,,,,,,,,,,,,,,,,,,,
31806,,,,,107,1911,,,,,,,,,,,,,,,,,,,,
31807,,,,,107,1921,,,,,,,,,,,,,,,,,,,,
31808,,,,,107,1931,,,,,,,,,,,,,,,,,,,,
31809,,,,,107,1941,,,,,,,,,,,,,,,,,,,,
31810,,,,,107,1951,,,,,,,,,,,,,,,,,,,,
31811,,,,,107,2013,,,,,,,,,,,,,,,,,,,,
31812,,,,,107,2033,,,,,,,,,,,,,,,,,,,,
31813,,,,,107,2073,,,,,,,,,,,,,,,,,,,,
31814,,,,,107,2233,,,,,,,,,,,,,,,,,,,,
31815,,,,,107,2242,,,,,,,,,,,,,,,,,,,,
31816,,,,,107,2243,,,,,,,,,,,,,,,,,,,,
31817,,,,,107,2272,,,,,,,,,,,,,,,,,,,,
31818,,,,,107,2302,,,,,,,,,,,,,,,,,,,,
31819,,,,,107,2303,,,,,,,,,,,,,,,,,,,,
31820,,,,,107,2401,,,,,,,,,,,,,,,,,,,,
31821,,,,,107,2473,,,,,,,,,,,,,,,,,,,,
31822,,,,,107,2483,,,,,,,,,,,,,,,,,,,,
31823,,,,,107,2593,,,,,,,,,,,,,,,,,,,,
31824,,,,,107,2612,,,,,,,,,,,,,,,,,,,,
31825,,,,,107,2633,,,,,,,,,,,,,,,,,,,,
31826,,,,,107,2683,,,,,,,,,,,,,,,,,,,,
31827,,,,,107,2723,,,,,,,,,,,,,,,,,,,,
31828,,,,,107,2822,,,,,,,,,,,,,,,,,,,,
31829,,,,,107,2843,,,,,,,,,,,,,,,,,,,,
31830,,,,,107,2873,,,,,,,,,,,,,,,,,,,,
31831,,,,,107,2891,,,,,,,,,,,,,,,,,,,,
31832,,,,,107,2963,,,,,,,,,,,,,,,,,,,,
31833,,,,,107,2993,,,,,,,,,,,,,,,,,,,,
31834,,,,,107,3003,,,,,,,,,,,,,,,,,,,,
31835,,,,,107,3012,,,,,,,,,,,,,,,,,,,,
31836,,,,,107,3021,,,,,,,,,,,,,,,,,,,,
31837,,,,,107,3143,,,,,,,,,,,,,,,,,,,,
31838,,,,,107,3152,,,,,,,,,,,,,,,,,,,,
31839,,,,,107,3161,,,,,,,,,,,,,,,,,,,,
31840,,,,,107,3171,,,,,,,,,,,,,,,,,,,,
31841,,,,,107,3181,,,,,,,,,,,,,,,,,,,,
31842,,,,,107,3251,,,,,,,,,,,,,,,,,,,,
31843,,,,,107,3283,,,,,,,,,,,,,,,,,,,,
31844,,,,,107,3293,,,,,,,,,,,,,,,,,,,,
31845,,,,,107,3303,,,,,,,,,,,,,,,,,,,,
31846,,,,,107,3342,,,,,,,,,,,,,,,,,,,,
31847,,,,,107,3353,,,,,,,,,,,,,,,,,,,,
31848,,,,,107,3413,,,,,,,,,,,,,,,,,,,,
31849,,,,,107,3432,,,,,,,,,,,,,,,,,,,,
31850,,,,,107,3472,,,,,,,,,,,,,,,,,,,,
31851,,,,,107,3502,,,,,,,,,,,,,,,,,,,,
31852,,,,,107,3511,,,,,,,,,,,,,,,,,,,,
31853,,,,,107,3543,,,,,,,,,,,,,,,,,,,,
