变量名,name,_beizhu,type,activeType,desc,rarity,groupID,addAttrs,addType,skillIDs,cardIDs,unlockType,unlockTarget,unlockCount,weight,timesLimit,iconResPath
30308,MAX·冰霜之怒,,2,,【急冻鸟专属】额外提升其所有技能等级：60级,2,22001,,,<4301008>,,1,50721,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30309,MAX·闪电,,2,,【闪电鸟专属】额外提升其所有技能等级：60级,2,22001,,,<4301009>,,1,50731,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30310,MAX·圣鸟守护,,2,,【火焰鸟专属】额外提升其所有技能等级：60级,2,22001,,,<4301010>,,1,50741,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30311,MAX·雷霆之力,,2,,【雷公专属】额外提升其所有技能等级：60级,2,22001,,,<4301011>,,1,51221,2,1,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30312,MAX·火神庇护,,2,,【炎帝专属】额外提升其所有技能等级：60级,2,22001,,,<4301012>,,1,51231,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30313,MAX·潮汐之力,,2,,【水君专属】额外提升其所有技能等级：60级,2,22001,,,<4301013>,,1,51241,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30314,MAX·岩石守备,,2,,【雷吉洛克专属】额外提升其所有技能等级：60级,2,22001,,,<4301014>,,1,51911,2,1,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30315,MAX·冰冻之躯,,2,,【雷吉艾斯专属】额外提升其所有技能等级：60级,2,22001,,,<4301015>,,1,51921,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30316,MAX·钢铁吸收,,2,,【雷吉斯奇鲁专属】额外提升其所有技能等级：60级,2,22001,,,<4301016>,,1,51931,2,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30317,MAX·光隐,,2,,【拉帝亚斯专属】拉帝亚斯在场时，每个回合开始前为全体单位回复目标20%生命值的血量,2,22001,,,<4301017>,,1,51941,2,5,,activity/brave_challenge/xz_icon/icon_yztz_jx.png
30318,MAX·光隐,,2,,【拉帝欧斯专属】拉帝欧斯在场时，为前排单位提供30%的最终伤害减免；为后排单位提供30%的最终伤害加成,2,22001,,,<4301018>,,1,51951,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30319,MAX·慢启动,,2,,【雷吉奇卡斯专属】额外提升其所有技能等级：60级,2,22001,,,<4301019>,,1,52381,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30320,MAX·月相光环,,2,,【克雷色利亚专属】额外提升其所有技能等级：60级,2,22001,,,<4301020>,,1,52401,2,1,,activity/brave_challenge/xz_icon/icon_yztz_jx.png
30321,MAX·真刚之心,,2,,【勾帕路翁专属】额外提升其所有技能等级：60级,2,22001,,,<4301021>,,1,53161,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30322,MAX·勇猛之心,,2,,【代拉基翁专属】额外提升其所有技能等级：60级,2,22001,,,<4301022>,,1,53171,2,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30323,MAX·守护之心,,2,,【毕力吉翁专属】额外提升其所有技能等级：60级,2,22001,,,<4301023>,,1,53181,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30324,MAX·燃尽,,2,,【风速狗专属】额外提升其所有技能等级：60级,2,22001,,,<4301024>,,1,50242,2,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30325,MAX·梦幻,,2,,【梦幻专属】额外提升其所有技能等级：60级,2,22001,,,<4301025>,,1,50771,2,1,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30326,MAX·正义之心,,2,,【凯路迪欧专属】额外提升其所有技能等级：60级,2,22001,,,<4301026>,,1,53251,2,1,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30327,MAX·星夜祈语,,2,,【基拉祈专属】额外提升其所有技能等级：60级,2,22001,,,<4301027>,,1,51991,2,1,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30328,MAX·花束种子,,2,,【谢米专属】入场时，友方全体单位隐身1个大回合并提升20%伤害加成,2,22001,,,<4301028>,,1,52441,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30329,MAX·双生魅影,,2,,【美洛耶塔专属】额外提升其所有技能等级：60级,2,22001,,,<4301029>,,1,53261,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30330,MAX·神秘护身,,2,,【蒂安希专属】额外提升其所有技能等级：60级,2,22001,,,<4301030>,,1,53631,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30331,MAX·惩戒光轮,,2,,【惩戒胡帕专属】额外提升其所有技能等级：60级,2,22001,,,<4301031>,,1,53641,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30332,MAX·液态金属,,2,,【美录梅塔专属】额外提升其所有技能等级：60级,2,22001,,,<4301032>,,1,54172,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30333,MAX·入梦,,2,,【达克莱伊专属】额外提升其所有技能等级：60级,2,22001,,,<4301033>,,1,52431,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30334,MAX·凤王涅盘,,2,,【凤王专属】凤王在场时，每个大回合开始前100%概率为敌方全体添加灼烧1回合,2,22001,,,<4301034>,,1,51271,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30335,MAX·自我再生,,2,,【洛奇亚专属】额外提升其所有技能等级：60级,2,22001,,,<4301035>,,1,51261,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30401,忍耐,,2,,【帝王拿波专属】每次行动，永久获得10%暴击抗性（可叠加至10层）,1,13001,,,<4400001>,,1,72033,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30402,叶刃,,2,,【蜥蜴王专属】自身行动后有100%的概率进入隐身1回合（不可连续触发）,1,13001,,,<4400002>,,1,71293,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30403,唱反调,,2,,【君主蛇专属】君主蛇在场时，敌方每个单位行动后有30%概率缠绕1回合,1,13001,,,<4400003>,,1,72473,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30404,狙射,,2,,【狙射树枭专属】击杀目标后自身必然满怒气,1,13001,,,<4400004>,,1,73663,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30405,猛火,,2,,【火焰鸡专属】击杀单位时，立刻获得1个额外行动,1,13001,,,<4400005>,,1,71303,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30406,浊流,,2,,【巨沼怪专属】攻击时附带致盲效果对随机2个单位触发致盲效果,1,13001,,,<4400006>,,1,71313,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30407,水影分身之术,,2,,【甲贺忍蛙专属】击杀单位时，立刻获得1个额外行动,1,13001,,,<4400007>,,1,73303,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30408,快龙,,2,,【快龙专属】前两回合附带连击效果,1,13001,,,<4400008>,,1,70753,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30409,电能激发,,2,,【超级电龙专属】前两回合每个队友攻击后都可恢复其周围单位100点怒气,1,13001,,,<4400009>,,1,70884,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30410,龙之威压,,2,,【暴飞龙专属】前两回合攻击时撕裂效果变为3层,1,13001,,,<4400010>,,1,71893,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30411,龙之怒,,2,,【烈咬陆鲨专属】自身前2回合可免疫一次致死伤害,1,13001,,,<4400011>,,1,72233,1,5,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30412,追打,,2,,,1,13001,,,<4400012>,,1,73003,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30413,黏泡泡,,2,,【黏美龙专属】首个大回合封锁敌方全体怒气,1,13001,,,<4400013>,,1,73543,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30414,回音察觉,,2,,,1,13001,,,<4400014>,,1,73592,1,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30415,UB：刺针,,2,,,1,13001,,,<4400015>,,1,74132,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30416,合纵连横,,2,,,1,13001,,,<4400016>,,1,73143,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30417,光隐,,2,,【拉帝亚斯专属】拉帝亚斯在场时，每个回合开始前为拉帝欧斯回复目标20%生命值的血量,1,13001,,,<4400017>,,1,71941,1,5,,activity/brave_challenge/xz_icon/icon_yztz_jx.png
30418,光隐,,2,,【拉帝欧斯专属】拉帝欧斯在场时，为拉帝欧斯提供30%的最终伤害减免,1,13001,,,<4400018>,,1,71951,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30419,狂暴,,2,,,1,13001,,,<4400019>,,1,70631,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30420,储水,,2,,,1,13001,,,<4400020>,,1,70641,1,0,,activity/brave_challenge/xz_icon/icon_yztz_jx.png
30421,逃跑,,2,,,1,13001,,,<4400021>,,1,70031,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30422,寒冰身躯,,2,,,1,13001,,,<4400022>,,1,73501,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30423,凶暴吞噬,,2,,,1,13001,,,<4400023>,,1,70701,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30424,屠龙,,2,,,1,13001,,,<4400024>,,1,70893,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30425,钢铁反击,,2,,,1,13001,,,<4400025>,,1,70402,1,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30426,沙之力,,2,,,1,13001,,,<4400026>,,1,72612,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30427,时光间隙,,2,,,1,13001,,,<4400027>,,1,72351,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30428,空间隐匿,,2,,,1,13001,,,<4400028>,,1,72361,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30429,鬼影重重,,2,,,1,13001,,,<4400029>,,1,72391,1,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30430,兆级电压,,2,,,1,13001,,,<4400030>,,1,73221,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30431,青焰火墙,,2,,,1,13001,,,<4400031>,,1,73211,1,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30432,深寒领域,,2,,【酋雷姆专属】首回合全体护盾,1,13001,,,<4400032>,,1,73241,1,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30433,天空霸者,,2,,【裂空座专属】首回合全体必然闪避,1,13001,,,<4400033>,,1,71981,1,5,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30434,德尔塔气流,,2,,,1,13001,,,<4400034>,,1,71982,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30435,慢启动,,2,,,1,13001,,,<4400035>,,1,72381,1,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30501,MAX·忍耐,,2,,【帝王拿波专属】每次行动，永久获得20%暴击抗性（可叠加至10层）,2,23001,,,<4401001>,,1,72033,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30502,MAX·叶刃,,2,,【蜥蜴王专属】自身行动后有100%的概率进入隐身1回合（不可连续触发），则隐身状态下，额外获得冷血效果,2,23001,,,<4401002>,,1,71293,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30503,MAX·唱反调,,2,,【君主蛇专属】君主蛇在场时，敌方每个单位行动后有60%概率缠绕1回合,2,23001,,,<4401003>,,1,72473,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30504,MAX·狙射,,2,,【狙射树枭专属】杀目标后自身必然满怒气并获得1回合隐身效果,2,23001,,,<4401004>,,1,73663,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30505,MAX·猛火,,2,,【火焰鸡专属】击杀单位时，立刻获得1个额外行动且暴击率额外提升30%,2,23001,,,<4401005>,,1,71303,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30506,MAX·浊流,,2,,【巨沼怪专属】攻击时附带致盲效果对随机4个单位触发致盲效果,2,23001,,,<4401006>,,1,71313,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30507,MAX·水影分身之术,,2,,【甲贺忍蛙专属】击杀单位时，立刻获得1个额外行动并永久提升30%速度,2,23001,,,<4401007>,,1,73303,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30508,MAX·快龙,,2,,【快龙专属】附带连击效果,2,23001,,,<4401008>,,1,70753,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30509,MAX·电能激发,,2,,【超级电龙专属】每个队友攻击后都可恢复其周围单位100点怒气,2,23001,,,<4401009>,,1,70884,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30510,MAX·龙之威压,,2,,【暴飞龙专属】攻击时撕裂效果变为3层,2,23001,,,<4401010>,,1,71893,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30511,MAX·龙之怒,,2,,【烈咬陆鲨专属】可免疫一次致死伤害,2,23001,,,<4401011>,,1,72233,2,5,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30512,MAX·追打,,2,,,2,23001,,,<4401012>,,1,73003,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30513,MAX·黏泡泡,,2,,【黏美龙专属】前2个大回合封锁敌方全体怒气,2,23001,,,<4401013>,,1,73543,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30514,MAX·回音察觉,,2,,,2,23001,,,<4401014>,,1,73592,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30515,MAX·UB：刺针,,2,,,2,23001,,,<4401015>,,1,74132,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30516,MAX·合纵连横,,2,,,2,23001,,,<4401016>,,1,73143,2,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30517,MAX·光隐,,2,,【拉帝亚斯专属】拉帝亚斯在场时，每个回合开始前为全体单位回复目标20%生命值的血量,2,23001,,,<4401017>,,1,71941,2,5,,activity/brave_challenge/xz_icon/icon_yztz_jx.png
30518,MAX·光隐,,2,,【拉帝欧斯专属】拉帝欧斯在场时，为前排单位提供30%的最终伤害减免；为后排单位提供30%的最终伤害加成,2,23001,,,<4401018>,,1,71951,2,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30519,MAX·狂暴,,2,,,2,23001,,,<4401019>,,1,70631,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30520,MAX·储水,,2,,,2,23001,,,<4401020>,,1,70641,2,0,,activity/brave_challenge/xz_icon/icon_yztz_jx.png
30521,MAX·逃跑,,2,,,2,23001,,,<4401021>,,1,70031,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30522,MAX·寒冰身躯,,2,,,2,23001,,,<4401022>,,1,73501,2,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30523,MAX·凶暴吞噬,,2,,,2,23001,,,<4401023>,,1,70701,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30524,MAX·屠龙,,2,,,2,23001,,,<4401024>,,1,70893,2,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30525,MAX·钢铁反击,,2,,,2,23001,,,<4401025>,,1,70402,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30526,MAX·沙之力,,2,,,2,23001,,,<4401026>,,1,72612,2,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30527,MAX·时光间隙,,2,,,2,23001,,,<4401027>,,1,72351,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30528,MAX·空间隐匿,,2,,,2,23001,,,<4401028>,,1,72361,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fz.png
30529,MAX·鬼影重重,,2,,,2,23001,,,<4401029>,,1,72391,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30530,MAX·兆级电压,,2,,,2,23001,,,<4401030>,,1,73221,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30531,MAX·青焰火墙,,2,,,2,23001,,,<4401031>,,1,73211,2,0,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30532,MAX·深寒领域,,2,,【酋雷姆专属】首回合全体护盾且每回合刷新护盾,2,23001,,,<4401032>,,1,73241,2,5,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30533,MAX·天空霸者,,2,,【裂空座专属】首两回合全体必然闪避,2,23001,,,<4401033>,,1,71981,2,5,,activity/brave_challenge/xz_icon/icon_yztz_kz.png
30534,MAX·德尔塔气流,,2,,,2,23001,,,<4401034>,,1,71982,2,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30535,MAX·慢启动,,2,,,2,23001,,,<4401035>,,1,72381,2,0,,activity/brave_challenge/xz_icon/icon_yztz_fy.png
30601,忍耐,,2,,【帝王拿波专属】每次行动，永久获得10%暴击抗性（可叠加至10层）,1,14001,,,<4100021>,,1,92033,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30602,叶刃,,2,,【蜥蜴王专属】自身行动后有100%的概率进入隐身1回合（不可连续触发）,1,14001,,,<4100013>,,1,91293,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30603,唱反调,,2,,【君主蛇专属】君主蛇在场时，敌方每个单位行动后有30%概率缠绕1回合,1,14001,,,<4100014>,,1,92473,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30604,狙射,,2,,【狙射树枭专属】击杀目标后自身必然满怒气,1,14001,,,<4100015>,,1,93663,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30605,猛火,,2,,【火焰鸡专属】击杀单位时，立刻获得1个额外行动,1,14001,,,<4100016>,,1,91303,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30606,浊流,,2,,【巨沼怪专属】攻击时附带致盲效果对随机2个单位触发致盲效果,1,14001,,,<4100017>,,1,91313,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30607,水影分身之术,,2,,【甲贺忍蛙专属】击杀单位时，立刻获得1个额外行动,1,14001,,,<4100018>,,1,93303,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30608,,,2,,,1,14001,,,<>,,1,90232,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30609,,,2,,,1,14001,,,<>,,1,92633,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30610,,,2,,,1,14001,,,<>,,1,93511,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30611,,,2,,,1,14001,,,<>,,1,92272,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30612,,,2,,,1,14001,,,<>,,1,97001,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30613,,,2,,,1,14001,,,<>,,1,90273,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30614,,,2,,,1,14001,,,<>,,1,90464,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30615,,,2,,,1,14001,,,<>,,1,90463,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30616,,,2,,,1,14001,,,<>,,1,90462,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30617,正义之心,,2,,【凯路迪欧专属】额外提升其被动技能等级：30级,1,14001,,,<4300026>,,1,93251,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30618,勇猛之心,,2,,【代拉基翁专属】额外提升其被动技能等级：30级,1,14001,,,<4300022>,,1,93171,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30619,真刚之心,,2,,【勾帕路翁专属】额外提升其被动技能等级：30级,1,14001,,,<4300021>,,1,93161,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30620,守护之心,,2,,【毕力吉翁专属】额外提升其被动技能等级：30级,1,14001,,,<4300023>,,1,93181,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30621,,,2,,,1,14001,,,<>,,1,91394,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30622,正义之心,,2,,【路卡利欧专属】友方使用小技能时50%有概率触发小技能,1,14001,,,<4100008>,,1,92242,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30623,,,2,,,1,14001,,,<>,,1,91071,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30624,追打,,2,,,1,14001,,,<>,,1,93003,1,0,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
30625,山崩地裂,,2,,【班基拉斯专属】使用必杀技后的后两个大回合结束回复自身15%最大生命值的血量和200点怒气,1,14001,,,<4100019>,,1,91253,1,5,,activity/brave_challenge/xz_icon/icon_yztz_gj.png
