变量名,_beizhu,cardID,desc,groupID,starUnlock,addAttributes,unlockdesc1,unlockdesc2,unlockType,unlockTarget,lock,rarity,level,star,advance,skillLevels,abilities,nvalue,fetters,equipAdvance,equipStar,equipLevel,equipAwake,zawake,hp,damage,specialDamage,defence,specialDefence,speed,strikeLevel,strikeDamage,strikeResistance,blockLevel,breakBlockLevel,blockPower,damageAdd,damageSub,mainSkillAdd,mainSkillSub,controlPer,immuneControl,suckBlood,rebound,languages,block,breakBlock,elementalDamageAdd,elementalDamageDeepen,elementalDamageReduce,elementalDamageSub,finalDamageAdd,finalDamageDeepen,finalDamageReduce,finalDamageSub,ignoreDamageSub,mpAttackRecover,mpBeAttackRecover,shieldPower,strike
82843,,2843,哥德小姐,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
82873,,2873,双倍多多冰,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
82891,,2891,电飞鼠,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
82923,,2923,胖嘟嘟·雌,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
82924,,2924,胖嘟嘟·雄,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
82963,,2963,齿轮怪,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
82993,,2993,水晶灯火灵,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83012,,3012,冻原熊,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83021,,3021,几何雪花,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83152,,3152,火神蛾,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83161,,3161,勾帕路翁,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
83171,,3171,代拉基翁,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
83181,,3181,毕力吉翁,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83241,,3241,酋雷姆,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
83251,,3251,凯路迪欧,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
83261,,3261,美洛耶塔·歌声,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
83342,,3342,火炎狮,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83353,,3353,花洁夫人,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83413,,3413,坚盾剑怪·盾牌,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83432,,3432,胖甜妮,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83472,,3472,钢炮臂虾,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83502,,3502,冰雪巨龙,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83511,,3511,摔角鹰人,9,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83611,,3611,伊裴尔塔尔,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83631,,3631,蒂安希,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83642,,3642,解放胡帕,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83772,,3772,超坏星,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
83843,,3843,甜冷美后,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
84171,,4172,美录梅塔,9,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
87001,,7001,小智版皮卡丘,9,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
90003,,3,妙蛙花,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90013,,13,喷火龙,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90023,,23,水箭龟,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90232,,232,火暴猴,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90273,,273,怪力,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90462,,462,飞腿郎,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90463,,463,快拳郎,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90464,,464,战舞郎,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90761,,761,超梦,10,,,获得徽章【奇迹之眼】后解锁,恭喜解锁超梦，你已经超过70%的玩家,3,5131,1,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,500,500,,,,,,,,,,,,,,,,,,,,
90783,,783,大竺葵,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90793,,793,火暴兽,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90803,,803,大力鳄,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91071,,1071,赫拉克罗斯,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91253,,1253,班基拉斯,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91293,,1293,蜥蜴王,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91303,,1303,火焰鸡,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91313,,1313,巨沼怪,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91394,,1394,艾路雷朵,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91971,,1971,固拉多,10,,,获得徽章【远古血脉】后解锁,恭喜解锁固拉多，你已经超过70%的玩家,3,5132,1,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,500,500,,,,,,,,,,,,,,,,,,,,
91981,,1981,裂空座,10,,,挑战完成本期第7层副本后极大概率解锁,恭喜解锁裂空座，你已经超过20%的玩家,4,17,1,4,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,,,,,,1000,1000,500,500,,,,,,,,,,,,,,,,,,,,
92013,,2013,土台龟,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92033,,2033,帝王拿波,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92242,,2242,路卡利欧,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92272,,2272,毒骷蛙,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92351,,2351,帝牙卢卡,10,,,玩法周期内累计认输12次后解锁,恭喜解锁帝牙卢卡，你已经超过50%的玩家,2,12,1,4,,,,,,,,,,,,,160%,160%,160%,160%,160%,160%,,,,,,,1500,1500,500,500,,,,,,,,,,,,,,,,,,,,
92361,,2361,帕路奇亚,10,,,挑战完成本期第9层副本后极大概率解锁,恭喜解锁帕路奇，你已经超过30%的玩家,4,19,1,4,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,,,,,,1000,1000,500,500,,,,,,,,,,,,,,,,,,,,
92473,,2473,君主蛇,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92483,,2483,炎武王,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92633,,2633,修建老匠,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93003,,3003,双斧战龙,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93161,,3161,勾帕路翁,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
93171,,3171,代拉基翁,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
93181,,3181,毕力吉翁,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93221,,3221,捷克罗姆,10,,,玩法周期内累计招募1次捷克罗姆后解锁,恭喜解锁捷克罗姆，你已经超过60%的玩家,1,103221,1,4,,,,,,,,,,,,,140%,140%,140%,140%,140%,140%,,,,,,,1000,1000,500,500,,,,,,,,,,,,,,,,,,,,
93241,,3241,酋雷姆,10,,,获得徽章【冰封世界】后解锁,恭喜解锁酋雷姆，你已经超过90%的玩家,3,5133,1,4,,,,,,,,,,,,,200%,200%,200%,200%,200%,200%,,,,,,,2000,2000,500,500,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
93251,,3251,凯路迪欧,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
93261,,3261,美洛耶塔·歌声,10,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
93283,,3283,布里卡隆,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93293,,3293,妖火红狐,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93303,,3303,甲贺忍蛙,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93511,,3511,摔角鹰人,10,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93642,,3642,解放胡帕,10,,,玩法周期内累计认输6次后解锁,恭喜解锁解放胡帕，你已经超过30%的玩家,2,6,1,4,,,,,,,,,,,,,120%,120%,120%,120%,120%,120%,,,,,,,1000,1000,500,500,,,,,,,,,,,,,,,,,,,,
93663,,3663,狙射树枭,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94172,,4172,美录梅塔,10,,,玩法周期内累计招募1次美录梅塔后解锁,恭喜解锁美录梅塔，你已经超过60%的玩家,1,104171,1,4,,,,,,,,,,,,,140%,140%,140%,140%,140%,140%,,,,,,,1000,1000,500,500,,,,,,,,,,,,,,,,,,,,
97001,,7001,小智版皮卡丘,10,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100004,,4,超级妙蛙花,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100014,,14,超级喷火龙X,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100015,,15,超级喷火龙Y,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100024,,24,超级水箭龟,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100053,,53,大比鸟,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100093,,93,雷丘,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100133,,133,皮可西,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100153,,153,胖可丁,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100163,,163,叉字蝠,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100222,,222,哥达鸭,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100242,,242,风速狗,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100263,,263,胡地,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100264,,264,超级胡地,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100283,,283,大食花,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100303,,303,隆隆岩,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100333,,333,自爆磁怪,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100341,,341,大葱鸭,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100372,,372,臭臭泥,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100382,,382,刺甲贝,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100393,,393,耿鬼,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100394,,394,超级耿鬼,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100402,,402,大钢蛇,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100472,,472,大舌舔,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100482,,482,双弹瓦斯,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100493,,493,超甲狂犀,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100503,,503,幸福蛋,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn;kr;tw>,,,,,,,,,,,,,,,
100552,,552,宝石海星,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100572,,572,巨钳螳螂,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100574,,574,超级巨钳螳螂,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
100593,,593,电击魔兽,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100603,,603,鸭嘴炎兽,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100631,,631,暴鲤龙,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100641,,641,拉普拉斯,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100692,,692,镰刀盔,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100701,,701,化石翼龙,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100712,,712,卡比兽,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100721,,721,急冻鸟,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100731,,731,闪电鸟,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100741,,741,火焰鸟,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100753,,753,快龙,11,,,,,,,,3,,,,<80;80;80;80;80;80;80>,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100771,,771,梦幻,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100863,,863,波克基斯,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100883,,883,电龙,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
100884,,884,超级电龙,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101032,,1032,天蝎王,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101082,,1082,玛狃拉,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101172,,1172,黑鲁加,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101221,,1221,雷公,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101231,,1231,炎帝,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101241,,1241,水君,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101253,,1253,班基拉斯,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101261,,1261,洛奇亚,11,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101271,,1271,凤王,11,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101314,,1314,超级巨沼怪,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101393,,1393,沙奈朵,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101423,,1423,请假王,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101443,,1443,爆音怪,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101503,,1503,波士可多拉,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101612,,1612,喷火驼,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101802,,1802,诅咒娃娃,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101813,,1813,黑夜魔灵,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101841,,1841,阿勃梭鲁,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101853,,1853,雪妖女,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101863,,1863,帝牙海狮,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101893,,1893,暴飞龙,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101903,,1903,巨金怪,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101911,,1911,雷吉洛克,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101921,,1921,雷吉艾斯,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101931,,1931,雷吉斯奇鲁,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101941,,1941,拉帝亚斯,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101951,,1951,拉帝欧斯,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101961,,1961,盖欧卡,11,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
101982,,1982,超级裂空座,11,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
101991,,1991,基拉祈,11,,,,,,,,4,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,<cn;kr;tw;en;en_us;en_eu>,,,,,,,,,,,,,,,
102073,,2073,伦琴猫,11,,,,,,,,2,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
102233,,2233,烈咬陆鲨,11,,,,,,,,3,,,,,,,,,,,,,130%,130%,130%,130%,130%,130%,,,,,,,1500,1500,,,,,,,,,,,,,,,,,,,,,,
