变量名,levelEnd,levelStart,themeCsvID,rangeFixs,monsters3,monsters2,monsters1
4031,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3303;0;1303;0;333;0>,<0;0;0;603;0;593>,<0;741;0;0;0;0>
4032,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;3303;0;2233;0>,<0;0;0;741;0;771>,<0;731;0;0;0;0>
4033,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1221;0;1231;0;1841;0>,<0;0;0;2723;0;1503>,<0;3143;0;0;0;0>
4034,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1071;0;3303;0;3353;0>,<0;0;0;3003;0;3021>,<0;1394;0;0;0;0>
4035,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3413;0;2233;0;1813;0>,<0;0;0;753;0;1393>,<0;1221;0;0;0;0>
4036,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1221;0;493;0;631;0>,<0;0;0;3003;0;1393>,<0;393;0;0;0;0>
4037,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2723;0;771;0;603;0>,<0;0;0;493;0;731>,<0;3592;0;0;0;0>
4038,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<753;0;1813;0;1903;0>,<0;0;0;741;0;1313>,<0;883;0;0;0;0>
4039,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<593;0;1231;0;2723;0>,<0;0;0;1893;0;1082>,<0;712;0;0;0;0>
4040,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3543;0;3592;0;1293;0>,<0;0;0;1313;0;741>,<0;712;0;0;0;0>
4041,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<631;0;393;0;1393;0>,<0;0;0;603;0;1071>,<0;1394;0;0;0;0>
4042,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3021;0;1241;0;2822;0>,<0;0;0;3592;0;593>,<0;2233;0;0;0;0>
4043,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2233;0;1231;0;1393;0>,<0;0;0;572;0;631>,<0;1221;0;0;0;0>
4044,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3353;0;1082;0;603;0>,<0;0;0;721;0;883>,<0;1423;0;0;0;0>
4045,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1303;0;593;0;1903;0>,<0;0;0;2723;0;1241>,<0;1423;0;0;0;0>
4046,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1394;0;333;0;1393;0>,<0;0;0;1813;0;1071>,<0;1313;0;0;0;0>
4047,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<731;0;263;0;603;0>,<0;0;0;593;0;393>,<0;2723;0;0;0;0>
4048,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1172;0;1393;0;1903;0>,<0;0;0;3413;0;1313>,<0;593;0;0;0;0>
4049,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1221;0;1303;0;1893;0>,<0;0;0;2233;0;393>,<0;3303;0;0;0;0>
4050,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1253;0;1221;0;1423;0>,<0;0;0;883;0;731>,<0;1313;0;0;0;0>
4051,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<393;0;771;0;603;0>,<0;0;0;1393;0;3413>,<0;721;0;0;0;0>
4052,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1423;0;263;0;3413;0>,<0;0;0;3353;0;1893>,<0;2822;0;0;0;0>
4053,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<631;0;1903;0;712;0>,<0;0;0;1082;0;1253>,<0;3303;0;0;0;0>
4054,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1221;0;2233;0;1253;0>,<0;0;0;242;0;721>,<0;3303;0;0;0;0>
4055,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<721;0;1231;0;753;0>,<0;0;0;2822;0;242>,<0;393;0;0;0;0>
4056,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1841;0;3413;0;753;0>,<0;0;0;1423;0;1893>,<0;3143;0;0;0;0>
4057,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2822;0;1423;0;3303;0>,<0;0;0;2233;0;1303>,<0;3021;0;0;0;0>
4058,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3003;0;1071;0;2822;0>,<0;0;0;333;0;2723>,<0;1893;0;0;0;0>
4059,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1423;0;263;0;1503;0>,<0;0;0;1313;0;1082>,<0;1231;0;0;0;0>
4060,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<333;0;603;0;572;0>,<0;0;0;731;0;3003>,<0;1903;0;0;0;0>
4061,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<631;0;1253;0;1241;0>,<0;0;0;1393;0;3303>,<0;3021;0;0;0;0>
4062,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1903;0;1423;0;593;0>,<0;0;0;242;0;3353>,<0;572;0;0;0;0>
4063,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;3353;0;1893;0>,<0;0;0;1394;0;242>,<0;263;0;0;0;0>
4064,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<242;0;393;0;712;0>,<0;0;0;1313;0;771>,<0;3413;0;0;0;0>
4065,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1503;0;263;0;741;0>,<0;0;0;883;0;242>,<0;1813;0;0;0;0>
4066,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3303;0;631;0;1293;0>,<0;0;0;1393;0;2723>,<0;1231;0;0;0;0>
4067,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3353;0;593;0;1393;0>,<0;0;0;1231;0;263>,<0;3143;0;0;0;0>
4068,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1221;0;1893;0;1172;0>,<0;0;0;3353;0;3021>,<0;1423;0;0;0;0>
4069,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<731;0;1503;0;883;0>,<0;0;0;1241;0;572>,<0;593;0;0;0;0>
4070,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1231;0;1221;0;3003;0>,<0;0;0;3592;0;1393>,<0;3143;0;0;0;0>
4071,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1071;0;1303;0;721;0>,<0;0;0;603;0;1253>,<0;1082;0;0;0;0>
4072,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3413;0;1313;0;1503;0>,<0;0;0;1903;0;242>,<0;712;0;0;0;0>
4073,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3353;0;1503;0;242;0>,<0;0;0;263;0;3143>,<0;1903;0;0;0;0>
4074,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3353;0;493;0;2723;0>,<0;0;0;1393;0;1231>,<0;3543;0;0;0;0>
4075,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1503;0;393;0;3003;0>,<0;0;0;1303;0;3543>,<0;1231;0;0;0;0>
4076,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3592;0;3543;0;721;0>,<0;0;0;1293;0;1394>,<0;631;0;0;0;0>
4077,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1394;0;883;0;1393;0>,<0;0;0;1293;0;3353>,<0;393;0;0;0;0>
4078,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2233;0;3003;0;1082;0>,<0;0;0;3303;0;1221>,<0;593;0;0;0;0>
4079,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2723;0;393;0;1394;0>,<0;0;0;1293;0;3592>,<0;3543;0;0;0;0>
4080,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3353;0;1221;0;731;0>,<0;0;0;2822;0;1393>,<0;1841;0;0;0;0>
4081,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2822;0;741;0;3353;0>,<0;0;0;1893;0;1393>,<0;1172;0;0;0;0>
4082,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<631;0;1313;0;333;0>,<0;0;0;3303;0;3592>,<0;741;0;0;0;0>
4083,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1303;0;1253;0;3003;0>,<0;0;0;603;0;593>,<0;3543;0;0;0;0>
4084,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<883;0;333;0;731;0>,<0;0;0;1172;0;1393>,<0;393;0;0;0;0>
4085,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<2822;0;3413;0;603;0>,<0;0;0;1241;0;753>,<0;712;0;0;0;0>
4086,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1503;0;263;0;1221;0>,<0;0;0;1253;0;1394>,<0;1293;0;0;0;0>
4087,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1293;0;572;0;1393;0>,<0;0;0;1313;0;2723>,<0;3543;0;0;0;0>
4088,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<393;0;1813;0;333;0>,<0;0;0;3543;0;593>,<0;1221;0;0;0;0>
4089,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<883;0;1393;0;572;0>,<0;0;0;493;0;1221>,<0;1231;0;0;0;0>
4090,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1241;0;333;0;593;0>,<0;0;0;1082;0;631>,<0;883;0;0;0;0>
4091,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1071;0;3303;0;3353;0>,<0;0;0;631;0;263>,<0;2233;0;0;0;0>
4092,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1893;0;1841;0;1241;0>,<0;0;0;3003;0;721>,<0;2233;0;0;0;0>
4093,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<883;0;1393;0;731;0>,<0;0;0;712;0;493>,<0;1423;0;0;0;0>
4094,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;741;0;1893;0>,<0;0;0;1071;0;3353>,<0;721;0;0;0;0>
4095,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1071;0;1221;0;3353;0>,<0;0;0;741;0;1231>,<0;1423;0;0;0;0>
4096,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<883;0;1221;0;603;0>,<0;0;0;393;0;3303>,<0;753;0;0;0;0>
4097,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<712;0;263;0;631;0>,<0;0;0;3303;0;1253>,<0;1841;0;0;0;0>
4098,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3413;0;3543;0;771;0>,<0;0;0;2723;0;1423>,<0;1841;0;0;0;0>
4099,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1071;0;1841;0;1303;0>,<0;0;0;721;0;1813>,<0;1394;0;0;0;0>
4100,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1841;0;3303;0;2723;0>,<0;0;0;1893;0;593>,<0;603;0;0;0;0>
4101,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3413;0;721;0;1172;0>,<0;0;0;1293;0;731>,<0;242;0;0;0;0>
4102,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<393;0;1903;0;771;0>,<0;0;0;1393;0;1172>,<0;1253;0;0;0;0>
4103,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<333;0;1313;0;3413;0>,<0;0;0;3543;0;1813>,<0;1303;0;0;0;0>
4104,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<731;0;753;0;1813;0>,<0;0;0;1893;0;3592>,<0;1393;0;0;0;0>
4105,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;3303;0;1393;0>,<0;0;0;1841;0;393>,<0;2723;0;0;0;0>
4106,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1241;0;741;0;1253;0>,<0;0;0;3353;0;2822>,<0;3021;0;0;0;0>
4107,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<242;0;3353;0;1893;0>,<0;0;0;1253;0;3143>,<0;3003;0;0;0;0>
4108,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<753;0;771;0;1172;0>,<0;0;0;1893;0;1241>,<0;1503;0;0;0;0>
4109,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<603;0;3543;0;2233;0>,<0;0;0;631;0;741>,<0;572;0;0;0;0>
4110,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<493;0;603;0;1503;0>,<0;0;0;741;0;731>,<0;2822;0;0;0;0>
4111,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<771;0;631;0;1503;0>,<0;0;0;333;0;1303>,<0;263;0;0;0;0>
4112,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1231;0;242;0;3003;0>,<0;0;0;263;0;1394>,<0;1082;0;0;0;0>
4113,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1082;0;712;0;771;0>,<0;0;0;493;0;1841>,<0;1303;0;0;0;0>
4114,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<631;0;263;0;1231;0>,<0;0;0;753;0;1903>,<0;1503;0;0;0;0>
4115,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<333;0;1303;0;1253;0>,<0;0;0;2723;0;1293>,<0;493;0;0;0;0>
4116,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3413;0;1241;0;242;0>,<0;0;0;572;0;3592>,<0;2723;0;0;0;0>
4117,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1293;0;2723;0;771;0>,<0;0;0;2233;0;2822>,<0;1393;0;0;0;0>
4118,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3303;0;753;0;393;0>,<0;0;0;3413;0;603>,<0;1221;0;0;0;0>
4119,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1841;0;263;0;333;0>,<0;0;0;3413;0;1082>,<0;1253;0;0;0;0>
4120,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<242;0;1841;0;771;0>,<0;0;0;1903;0;1071>,<0;1893;0;0;0;0>
4121,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<712;0;1293;0;753;0>,<0;0;0;242;0;741>,<0;3543;0;0;0;0>
4122,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1303;0;3592;0;1893;0>,<0;0;0;741;0;712>,<0;1082;0;0;0;0>
4123,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3303;0;263;0;1221;0>,<0;0;0;242;0;3543>,<0;1893;0;0;0;0>
4124,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<883;0;2822;0;1423;0>,<0;0;0;3592;0;1813>,<0;1071;0;0;0;0>
4125,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1082;0;603;0;1303;0>,<0;0;0;1172;0;753>,<0;242;0;0;0;0>
4126,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1393;0;333;0;3143;0>,<0;0;0;603;0;721>,<0;1394;0;0;0;0>
4127,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1893;0;3303;0;1841;0>,<0;0;0;333;0;631>,<0;1813;0;0;0;0>
4128,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1394;0;1423;0;263;0>,<0;0;0;1071;0;721>,<0;1393;0;0;0;0>
4129,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<712;0;3021;0;1393;0>,<0;0;0;1293;0;3143>,<0;2233;0;0;0;0>
4130,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<771;0;1841;0;1313;0>,<0;0;0;3003;0;3353>,<0;2822;0;0;0;0>
4131,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3143;0;883;0;3413;0>,<0;0;0;1253;0;3003>,<0;572;0;0;0;0>
4132,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1813;0;3303;0;593;0>,<0;0;0;242;0;333>,<0;3413;0;0;0;0>
4133,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<771;0;263;0;1503;0>,<0;0;0;3592;0;1071>,<0;1903;0;0;0;0>
4134,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3592;0;242;0;3353;0>,<0;0;0;393;0;493>,<0;712;0;0;0;0>
4135,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<493;0;3353;0;883;0>,<0;0;0;3543;0;333>,<0;1303;0;0;0;0>
4136,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1394;0;3021;0;731;0>,<0;0;0;1293;0;3592>,<0;3003;0;0;0;0>
4137,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1903;0;1303;0;493;0>,<0;0;0;1893;0;3592>,<0;1813;0;0;0;0>
4138,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<883;0;753;0;771;0>,<0;0;0;1253;0;1503>,<0;1293;0;0;0;0>
4139,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1253;0;3353;0;3413;0>,<0;0;0;1423;0;1394>,<0;3303;0;0;0;0>
4140,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<493;0;242;0;1893;0>,<0;0;0;2822;0;3303>,<0;731;0;0;0;0>
4141,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<753;0;593;0;3003;0>,<0;0;0;1221;0;2723>,<0;712;0;0;0;0>
4142,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1172;0;1841;0;1071;0>,<0;0;0;3303;0;3003>,<0;631;0;0;0;0>
4143,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3592;0;1813;0;1903;0>,<0;0;0;242;0;721>,<0;771;0;0;0;0>
4144,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<721;0;393;0;1313;0>,<0;0;0;1394;0;3003>,<0;1253;0;0;0;0>
4145,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<572;0;721;0;3353;0>,<0;0;0;1221;0;731>,<0;393;0;0;0;0>
4146,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<493;0;1423;0;3303;0>,<0;0;0;1253;0;1313>,<0;2233;0;0;0;0>
4147,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3413;0;753;0;731;0>,<0;0;0;603;0;3303>,<0;1241;0;0;0;0>
4148,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<883;0;333;0;2233;0>,<0;0;0;753;0;1303>,<0;1503;0;0;0;0>
4149,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1172;0;1071;0;3353;0>,<0;0;0;3592;0;1903>,<0;741;0;0;0;0>
4150,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<603;0;3413;0;1841;0>,<0;0;0;3303;0;1221>,<0;712;0;0;0;0>
4151,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<1303;0;493;0;3592;0>,<0;0;0;1221;0;1503>,<0;2822;0;0;0;0>
4152,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<721;0;493;0;1423;0>,<0;0;0;593;0;1503>,<0;3353;0;0;0;0>
4153,110,1,<10>,<1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27>,<3592;0;393;0;572;0>,<0;0;0;493;0;1313>,<0;1241;0;0;0;0>
