变量名,markID,_beizhu1,_beizhu2,_beizhu3,_beizhu4,star,attrType1,attrValue1,attrType2,attrValue2,__version
3516,2921,,,,,12,1,1.68%,,,
3517,2922,,,,,1,1,0%,,,
3518,2922,,,,,2,1,0.06%,,,
3519,2922,,,,,3,1,0.11%,,,
3520,2922,,,,,4,1,0.17%,,,
3521,2922,,,,,5,1,0.28%,,,
3522,2922,,,,,6,1,0.39%,,,
3523,2922,,,,,7,1,0.56%,,,
3524,2922,,,,,8,1,0.73%,,,
3525,2922,,,,,9,1,0.95%,,,
3526,2922,,,,,10,1,1.18%,,,
3527,2922,,,,,11,1,1.40%,,,
3528,2922,,,,,12,1,1.68%,,,
3529,2931,,,,,1,,0%,,,
3530,2931,,,,,2,,0%,,,
3531,2931,,,,,3,,0%,,,
3532,2931,,,,,4,,0%,,,
3533,2931,,,,,5,,0%,,,
3534,2931,,,,,6,,0%,,,
3535,2931,,,,,7,,0%,,,
3536,2931,,,,,8,,0%,,,
3537,2931,,,,,9,,0%,,,
3538,2931,,,,,10,,0%,,,
3539,2931,,,,,11,,0%,,,
3540,2931,,,,,12,,0%,,,
3541,2941,,,,,1,,0%,,,
3542,2941,,,,,2,,0%,,,
3543,2941,,,,,3,,0%,,,
3544,2941,,,,,4,,0%,,,
3545,2941,,,,,5,,0%,,,
3546,2941,,,,,6,,0%,,,
3547,2941,,,,,7,,0%,,,
3548,2941,,,,,8,,0%,,,
3549,2941,,,,,9,,0%,,,
3550,2941,,,,,10,,0%,,,
3551,2941,,,,,11,,0%,,,
3552,2941,,,,,12,,0%,,,
3553,2951,,,,,1,,0%,,,
3554,2951,,,,,2,,0%,,,
3555,2951,,,,,3,,0%,,,
3556,2951,,,,,4,,0%,,,
3557,2951,,,,,5,,0%,,,
3558,2951,,,,,6,,0%,,,
3559,2951,,,,,7,,0%,,,
3560,2951,,,,,8,,0%,,,
3561,2951,,,,,9,,0%,,,
3562,2951,,,,,10,,0%,,,
3563,2951,,,,,11,,0%,,,
3564,2951,,,,,12,,0%,,,
3565,2961,,,,,1,9,0%,,,
3566,2961,,,,,2,9,0.08%,,,
3567,2961,,,,,3,9,0.16%,,,
3568,2961,,,,,4,9,0.24%,,,
3569,2961,,,,,5,9,0.40%,,,
3570,2961,,,,,6,9,0.56%,,,
3571,2961,,,,,7,9,0.80%,,,
3572,2961,,,,,8,9,1.04%,,,
3573,2961,,,,,9,9,1.36%,,,
3574,2961,,,,,10,9,1.68%,,,
3575,2961,,,,,11,9,2%,,,
3576,2961,,,,,12,9,2.40%,,,
3577,2971,,,,,1,,0%,,,
3578,2971,,,,,2,,0%,,,
3579,2971,,,,,3,,0%,,,
3580,2971,,,,,4,,0%,,,
3581,2971,,,,,5,,0%,,,
3582,2971,,,,,6,,0%,,,
3583,2971,,,,,7,,0%,,,
3584,2971,,,,,8,,0%,,,
3585,2971,,,,,9,,0%,,,
3586,2971,,,,,10,,0%,,,
3587,2971,,,,,11,,0%,,,
3588,2971,,,,,12,,0%,,,
3589,2981,,,,,1,,0%,,,
3590,2981,,,,,2,,0%,,,
3591,2981,,,,,3,,0%,,,
3592,2981,,,,,4,,0%,,,
3593,2981,,,,,5,,0%,,,
3594,2981,,,,,6,,0%,,,
3595,2981,,,,,7,,0%,,,
3596,2981,,,,,8,,0%,,,
3597,2981,,,,,9,,0%,,,
3598,2981,,,,,10,,0%,,,
3599,2981,,,,,11,,0%,,,
3600,2981,,,,,12,,0%,,,
3601,2991,,,,,1,10,0%,,,
3602,2991,,,,,2,10,0.08%,,,
3603,2991,,,,,3,10,0.16%,,,
3604,2991,,,,,4,10,0.24%,,,
3605,2991,,,,,5,10,0.40%,,,
3606,2991,,,,,6,10,0.56%,,,
3607,2991,,,,,7,10,0.80%,,,
3608,2991,,,,,8,10,1.04%,,,
3609,2991,,,,,9,10,1.36%,,,
3610,2991,,,,,10,10,1.68%,,,
3611,2991,,,,,11,10,2%,,,
3612,2991,,,,,12,10,2.40%,,,
3613,3001,,,,,1,1,0%,,,
3614,3001,,,,,2,1,0%,,,
3615,3001,,,,,3,1,0.07%,,,
3616,3001,,,,,4,1,0.18%,,,
3617,3001,,,,,5,1,0.28%,,,
3618,3001,,,,,6,1,0.49%,,,
3619,3001,,,,,7,1,0.70%,,,
3620,3001,,,,,8,1,0.91%,,,
3621,3001,,,,,9,1,1.23%,,,
3622,3001,,,,,10,1,1.54%,,,
3623,3001,,,,,11,1,1.86%,,,
3624,3001,,,,,12,1,2.28%,,,
3625,3011,,,,,1,1,0%,,,
3626,3011,,,,,2,1,0.06%,,,
3627,3011,,,,,3,1,0.11%,,,
3628,3011,,,,,4,1,0.17%,,,
3629,3011,,,,,5,1,0.28%,,,
3630,3011,,,,,6,1,0.39%,,,
3631,3011,,,,,7,1,0.56%,,,
3632,3011,,,,,8,1,0.73%,,,
3633,3011,,,,,9,1,0.95%,,,
3634,3011,,,,,10,1,1.18%,,,
3635,3011,,,,,11,1,1.40%,,,
3636,3011,,,,,12,1,1.68%,,,
3637,3021,,,,,1,10,0%,,,
3638,3021,,,,,2,10,0%,,,
3639,3021,,,,,3,10,0.10%,,,
3640,3021,,,,,4,10,0.25%,,,
3641,3021,,,,,5,10,0.40%,,,
3642,3021,,,,,6,10,0.70%,,,
3643,3021,,,,,7,10,1%,,,
3644,3021,,,,,8,10,1.30%,,,
3645,3021,,,,,9,10,1.75%,,,
3646,3021,,,,,10,10,2.20%,,,
3647,3021,,,,,11,10,2.65%,,,
3648,3021,,,,,12,10,3.25%,,,
3649,3031,,,,,1,,0%,,,
3650,3031,,,,,2,,0%,,,
3651,3031,,,,,3,,0%,,,
3652,3031,,,,,4,,0%,,,
3653,3031,,,,,5,,0%,,,
3654,3031,,,,,6,,0%,,,
3655,3031,,,,,7,,0%,,,
3656,3031,,,,,8,,0%,,,
3657,3031,,,,,9,,0%,,,
3658,3031,,,,,10,,0%,,,
3659,3031,,,,,11,,0%,,,
3660,3031,,,,,12,,0%,,,
3661,3041,,,,,1,,0%,,,
3662,3041,,,,,2,,0%,,,
3663,3041,,,,,3,,0%,,,
3664,3041,,,,,4,,0%,,,
3665,3041,,,,,5,,0%,,,
3666,3041,,,,,6,,0%,,,
3667,3041,,,,,7,,0%,,,
3668,3041,,,,,8,,0%,,,
3669,3041,,,,,9,,0%,,,
3670,3041,,,,,10,,0%,,,
3671,3041,,,,,11,,0%,,,
3672,3041,,,,,12,,0%,,,
3673,3051,,,,,1,7,0%,,,
3674,3051,,,,,2,7,0%,,,
3675,3051,,,,,3,7,0.10%,,,
3676,3051,,,,,4,7,0.25%,,,
3677,3051,,,,,5,7,0.40%,,,
3678,3051,,,,,6,7,0.70%,,,
3679,3051,,,,,7,7,1%,,,
3680,3051,,,,,8,7,1.30%,,,
3681,3051,,,,,9,7,1.75%,,,
3682,3051,,,,,10,7,2.20%,,,
3683,3051,,,,,11,7,2.65%,,,
3684,3051,,,,,12,7,3.25%,,,
3685,3061,,,,,1,,0%,,,
3686,3061,,,,,2,,0%,,,
3687,3061,,,,,3,,0%,,,
3688,3061,,,,,4,,0%,,,
3689,3061,,,,,5,,0%,,,
3690,3061,,,,,6,,0%,,,
3691,3061,,,,,7,,0%,,,
3692,3061,,,,,8,,0%,,,
3693,3061,,,,,9,,0%,,,
3694,3061,,,,,10,,0%,,,
3695,3061,,,,,11,,0%,,,
3696,3061,,,,,12,,0%,,,
3697,3071,,,,,1,,0%,,,
3698,3071,,,,,2,,0%,,,
3699,3071,,,,,3,,0%,,,
3700,3071,,,,,4,,0%,,,
3701,3071,,,,,5,,0%,,,
3702,3071,,,,,6,,0%,,,
3703,3071,,,,,7,,0%,,,
3704,3071,,,,,8,,0%,,,
3705,3071,,,,,9,,0%,,,
3706,3071,,,,,10,,0%,,,
3707,3071,,,,,11,,0%,,,
3708,3071,,,,,12,,0%,,,
3709,3081,,,,,1,,0%,,,
3710,3081,,,,,2,,0%,,,
3711,3081,,,,,3,,0%,,,
3712,3081,,,,,4,,0%,,,
3713,3081,,,,,5,,0%,,,
3714,3081,,,,,6,,0%,,,
3715,3081,,,,,7,,0%,,,
3716,3081,,,,,8,,0%,,,
3717,3081,,,,,9,,0%,,,
3718,3081,,,,,10,,0%,,,
3719,3081,,,,,11,,0%,,,
3720,3081,,,,,12,,0%,,,
3721,3091,,,,,1,,0%,,,
3722,3091,,,,,2,,0%,,,
3723,3091,,,,,3,,0%,,,
3724,3091,,,,,4,,0%,,,
3725,3091,,,,,5,,0%,,,
3726,3091,,,,,6,,0%,,,
3727,3091,,,,,7,,0%,,,
3728,3091,,,,,8,,0%,,,
3729,3091,,,,,9,,0%,,,
3730,3091,,,,,10,,0%,,,
3731,3091,,,,,11,,0%,,,
3732,3091,,,,,12,,0%,,,
3733,3101,,,,,1,,0%,,,
3734,3101,,,,,2,,0%,,,
3735,3101,,,,,3,,0%,,,
3736,3101,,,,,4,,0%,,,
3737,3101,,,,,5,,0%,,,
3738,3101,,,,,6,,0%,,,
3739,3101,,,,,7,,0%,,,
3740,3101,,,,,8,,0%,,,
3741,3101,,,,,9,,0%,,,
3742,3101,,,,,10,,0%,,,
3743,3101,,,,,11,,0%,,,
3744,3101,,,,,12,,0%,,,
3745,3111,,,,,1,,0%,,,
3746,3111,,,,,2,,0%,,,
3747,3111,,,,,3,,0%,,,
3748,3111,,,,,4,,0%,,,
3749,3111,,,,,5,,0%,,,
3750,3111,,,,,6,,0%,,,
3751,3111,,,,,7,,0%,,,
3752,3111,,,,,8,,0%,,,
3753,3111,,,,,9,,0%,,,
3754,3111,,,,,10,,0%,,,
3755,3111,,,,,11,,0%,,,
3756,3111,,,,,12,,0%,,,
3757,3121,,,,,1,,0%,,,
3758,3121,,,,,2,,0%,,,
3759,3121,,,,,3,,0%,,,
3760,3121,,,,,4,,0%,,,
3761,3121,,,,,5,,0%,,,
3762,3121,,,,,6,,0%,,,
3763,3121,,,,,7,,0%,,,
3764,3121,,,,,8,,0%,,,
3765,3121,,,,,9,,0%,,,
3766,3121,,,,,10,,0%,,,
3767,3121,,,,,11,,0%,,,
3768,3121,,,,,12,,0%,,,
3769,3131,,,,,1,,0%,,,
3770,3131,,,,,2,,0%,,,
3771,3131,,,,,3,,0%,,,
3772,3131,,,,,4,,0%,,,
3773,3131,,,,,5,,0%,,,
3774,3131,,,,,6,,0%,,,
3775,3131,,,,,7,,0%,,,
3776,3131,,,,,8,,0%,,,
3777,3131,,,,,9,,0%,,,
3778,3131,,,,,10,,0%,,,
3779,3131,,,,,11,,0%,,,
3780,3131,,,,,12,,0%,,,
3781,3141,,,,,1,8,0%,,,
3782,3141,,,,,2,8,0%,,,
3783,3141,,,,,3,8,0.10%,,,
3784,3141,,,,,4,8,0.25%,,,
3785,3141,,,,,5,8,0.40%,,,
3786,3141,,,,,6,8,0.70%,,,
3787,3141,,,,,7,8,1%,,,
3788,3141,,,,,8,8,1.30%,,,
3789,3141,,,,,9,8,1.75%,,,
3790,3141,,,,,10,8,2.20%,,,
3791,3141,,,,,11,8,2.65%,,,
3792,3141,,,,,12,8,3.25%,,,
3793,3151,,,,,1,7,0%,,,
3794,3151,,,,,2,7,0%,,,
3795,3151,,,,,3,7,0.10%,,,
3796,3151,,,,,4,7,0.25%,,,
3797,3151,,,,,5,7,0.40%,,,
3798,3151,,,,,6,7,0.70%,,,
3799,3151,,,,,7,7,1%,,,
3800,3151,,,,,8,7,1.30%,,,
3801,3151,,,,,9,7,1.75%,,,
3802,3151,,,,,10,7,2.20%,,,
3803,3151,,,,,11,7,2.65%,,,
3804,3151,,,,,12,7,3.25%,,,
3805,3161,,,,,1,9,0%,,,
3806,3161,,,,,2,9,0%,,,
3807,3161,,,,,3,9,0.10%,,,
3808,3161,,,,,4,9,0.25%,,,
3809,3161,,,,,5,9,0.40%,,,
3810,3161,,,,,6,9,0.70%,,,
3811,3161,,,,,7,9,1%,,,
3812,3161,,,,,8,9,1.30%,,,
3813,3161,,,,,9,9,1.75%,,,
3814,3161,,,,,10,9,2.20%,,,
3815,3161,,,,,11,9,2.65%,,,
3816,3161,,,,,12,9,3.25%,,,
3817,3171,,,,,1,7,0%,,,
3818,3171,,,,,2,7,0%,,,
3819,3171,,,,,3,7,0.10%,,,
3820,3171,,,,,4,7,0.25%,,,
3821,3171,,,,,5,7,0.40%,,,
3822,3171,,,,,6,7,0.70%,,,
3823,3171,,,,,7,7,1%,,,
3824,3171,,,,,8,7,1.30%,,,
3825,3171,,,,,9,7,1.75%,,,
3826,3171,,,,,10,7,2.20%,,,
3827,3171,,,,,11,7,2.65%,,,
3828,3171,,,,,12,7,3.25%,,,
3829,3181,,,,,1,10,0%,,,
3830,3181,,,,,2,10,0%,,,
3831,3181,,,,,3,10,0.10%,,,
3832,3181,,,,,4,10,0.25%,,,
3833,3181,,,,,5,10,0.40%,,,
3834,3181,,,,,6,10,0.70%,,,
3835,3181,,,,,7,10,1%,,,
3836,3181,,,,,8,10,1.30%,,,
3837,3181,,,,,9,10,1.75%,,,
3838,3181,,,,,10,10,2.20%,,,
3839,3181,,,,,11,10,2.65%,,,
3840,3181,,,,,12,10,3.25%,,,
3841,3191,,,,,1,13,0%,,,
3842,3191,,,,,2,13,0%,,,
3843,3191,,,,,3,13,0.10%,,,
3844,3191,,,,,4,13,0.25%,,,
3845,3191,,,,,5,13,0.40%,,,
3846,3191,,,,,6,13,0.70%,,,
3847,3191,,,,,7,13,1%,,,
3848,3191,,,,,8,13,1.30%,,,
3849,3191,,,,,9,13,1.75%,,,
3850,3191,,,,,10,13,2.20%,,,
3851,3191,,,,,11,13,2.65%,,,
3852,3191,,,,,12,13,3.25%,,,
3853,3201,,,,,1,8,0%,,,
3854,3201,,,,,2,8,0%,,,
3855,3201,,,,,3,8,0.10%,,,
3856,3201,,,,,4,8,0.25%,,,
3857,3201,,,,,5,8,0.40%,,,
3858,3201,,,,,6,8,0.70%,,,
3859,3201,,,,,7,8,1%,,,
3860,3201,,,,,8,8,1.30%,,,
3861,3201,,,,,9,8,1.75%,,,
3862,3201,,,,,10,8,2.20%,,,
3863,3201,,,,,11,8,2.65%,,,
3864,3201,,,,,12,8,3.25%,,,
3865,3211,,,,,1,8,0%,,,
3866,3211,,,,,2,8,0%,,,
3867,3211,,,,,3,8,0%,,,
3868,3211,,,,,4,8,0.16%,,,
3869,3211,,,,,5,8,0.48%,,,
3870,3211,,,,,6,8,0.80%,,,
3871,3211,,,,,7,8,1.44%,,,
3872,3211,,,,,8,8,2.08%,,,
3873,3211,,,,,9,8,2.72%,,,
3874,3211,,,,,10,8,3.68%,,,
3875,3211,,,,,11,8,4.64%,,,
3876,3211,,,,,12,8,5.60%,,,
3877,3221,,,,,1,7,0%,,,
3878,3221,,,,,2,7,0%,,,
3879,3221,,,,,3,7,0%,,,
3880,3221,,,,,4,7,0.16%,,,
3881,3221,,,,,5,7,0.48%,,,
3882,3221,,,,,6,7,0.80%,,,
3883,3221,,,,,7,7,1.44%,,,
3884,3221,,,,,8,7,2.08%,,,
3885,3221,,,,,9,7,2.72%,,,
3886,3221,,,,,10,7,3.68%,,,
3887,3221,,,,,11,7,4.64%,,,
3888,3221,,,,,12,7,5.60%,,,
3889,3231,,,,,1,7,0%,,,
3890,3231,,,,,2,7,0%,,,
3891,3231,,,,,3,7,0.10%,,,
3892,3231,,,,,4,7,0.25%,,,
3893,3231,,,,,5,7,0.40%,,,
3894,3231,,,,,6,7,0.70%,,,
3895,3231,,,,,7,7,1%,,,
3896,3231,,,,,8,7,1.30%,,,
3897,3231,,,,,9,7,1.75%,,,
3898,3231,,,,,10,7,2.20%,,,
3899,3231,,,,,11,7,2.65%,,,
3900,3231,,,,,12,7,3.25%,,,
3901,3241,,,,,1,1,0%,,,
3902,3241,,,,,2,1,0%,,,
3903,3241,,,,,3,1,0%,,,
3904,3241,,,,,4,1,0.11%,,,
3905,3241,,,,,5,1,0.34%,,,
3906,3241,,,,,6,1,0.56%,,,
3907,3241,,,,,7,1,1.01%,,,
3908,3241,,,,,8,1,1.46%,,,
3909,3241,,,,,9,1,1.90%,,,
3910,3241,,,,,10,1,2.58%,,,
3911,3241,,,,,11,1,3.25%,,,
3912,3241,,,,,12,1,3.92%,,,
3913,3251,,,,,1,13,0%,,,
3914,3251,,,,,2,13,0%,,,
3915,3251,,,,,3,13,0.10%,,,
3916,3251,,,,,4,13,0.25%,,,
3917,3251,,,,,5,13,0.40%,,,
3918,3251,,,,,6,13,0.70%,,,
3919,3251,,,,,7,13,1%,,,
3920,3251,,,,,8,13,1.30%,,,
3921,3251,,,,,9,13,1.75%,,,
3922,3251,,,,,10,13,2.20%,,,
3923,3251,,,,,11,13,2.65%,,,
3924,3251,,,,,12,13,3.25%,,,
3925,3261,,,,,1,10,0%,,,
3926,3261,,,,,2,10,0%,,,
3927,3261,,,,,3,10,0%,,,
3928,3261,,,,,4,10,0.16%,,,
3929,3261,,,,,5,10,0.48%,,,
3930,3261,,,,,6,10,0.80%,,,
3931,3261,,,,,7,10,1.44%,,,
3932,3261,,,,,8,10,2.08%,,,
3933,3261,,,,,9,10,2.72%,,,
3934,3261,,,,,10,10,3.68%,,,
3935,3261,,,,,11,10,4.64%,,,
3936,3261,,,,,12,10,5.60%,,,
3937,3271,,,,,1,7,0%,,,
3938,3271,,,,,2,7,0%,,,
3939,3271,,,,,3,7,0%,,,
3940,3271,,,,,4,7,0.16%,,,
3941,3271,,,,,5,7,0.48%,,,
3942,3271,,,,,6,7,0.80%,,,
3943,3271,,,,,7,7,1.44%,,,
3944,3271,,,,,8,7,2.08%,,,
3945,3271,,,,,9,7,2.72%,,,
3946,3271,,,,,10,7,3.68%,,,
3947,3271,,,,,11,7,4.64%,,,
3948,3271,,,,,12,7,5.60%,,,
3949,3281,,,,,1,1,0%,,,
3950,3281,,,,,2,1,0.06%,,,
3951,3281,,,,,3,1,0.11%,,,
3952,3281,,,,,4,1,0.17%,,,
3953,3281,,,,,5,1,0.28%,,,
3954,3281,,,,,6,1,0.39%,,,
3955,3281,,,,,7,1,0.56%,,,
3956,3281,,,,,8,1,0.73%,,,
3957,3281,,,,,9,1,0.95%,,,
3958,3281,,,,,10,1,1.18%,,,
3959,3281,,,,,11,1,1.40%,,,
3960,3281,,,,,12,1,1.68%,,,
3961,3291,,,,,1,8,0%,,,
3962,3291,,,,,2,8,0.08%,,,
3963,3291,,,,,3,8,0.16%,,,
3964,3291,,,,,4,8,0.24%,,,
3965,3291,,,,,5,8,0.40%,,,
3966,3291,,,,,6,8,0.56%,,,
3967,3291,,,,,7,8,0.80%,,,
3968,3291,,,,,8,8,1.04%,,,
3969,3291,,,,,9,8,1.36%,,,
3970,3291,,,,,10,8,1.68%,,,
3971,3291,,,,,11,8,2%,,,
3972,3291,,,,,12,8,2.40%,,,
3973,3301,,,,,1,10,0%,,,
3974,3301,,,,,2,10,0%,,,
3975,3301,,,,,3,10,0.10%,,,
3976,3301,,,,,4,10,0.25%,,,
3977,3301,,,,,5,10,0.40%,,,
3978,3301,,,,,6,10,0.70%,,,
3979,3301,,,,,7,10,1%,,,
3980,3301,,,,,8,10,1.30%,,,
3981,3301,,,,,9,10,1.75%,,,
3982,3301,,,,,10,10,2.20%,,,
3983,3301,,,,,11,10,2.65%,,,
3984,3301,,,,,12,10,3.25%,,,
3985,3311,,,,,1,,0%,,,
3986,3311,,,,,2,,0%,,,
3987,3311,,,,,3,,0%,,,
3988,3311,,,,,4,,0%,,,
3989,3311,,,,,5,,0%,,,
3990,3311,,,,,6,,0%,,,
3991,3311,,,,,7,,0%,,,
3992,3311,,,,,8,,0%,,,
3993,3311,,,,,9,,0%,,,
3994,3311,,,,,10,,0%,,,
3995,3311,,,,,11,,0%,,,
3996,3311,,,,,12,,0%,,,
3997,3321,,,,,1,,0%,,,
3998,3321,,,,,2,,0%,,,
3999,3321,,,,,3,,0%,,,
4000,3321,,,,,4,,0%,,,
4001,3321,,,,,5,,0%,,,
4002,3321,,,,,6,,0%,,,
4003,3321,,,,,7,,0%,,,
4004,3321,,,,,8,,0%,,,
4005,3321,,,,,9,,0%,,,
4006,3321,,,,,10,,0%,,,
4007,3321,,,,,11,,0%,,,
4008,3321,,,,,12,,0%,,,
4009,3331,,,,,1,,0%,,,
4010,3331,,,,,2,,0%,,,
4011,3331,,,,,3,,0%,,,
4012,3331,,,,,4,,0%,,,
4013,3331,,,,,5,,0%,,,
4014,3331,,,,,6,,0%,,,
4015,3331,,,,,7,,0%,,,
4016,3331,,,,,8,,0%,,,
4017,3331,,,,,9,,0%,,,
4018,3331,,,,,10,,0%,,,
4019,3331,,,,,11,,0%,,,
4020,3331,,,,,12,,0%,,,
4021,3341,,,,,1,10,0%,,,
4022,3341,,,,,2,10,0.08%,,,
4023,3341,,,,,3,10,0.16%,,,
4024,3341,,,,,4,10,0.24%,,,
4025,3341,,,,,5,10,0.40%,,,
4026,3341,,,,,6,10,0.56%,,,
4027,3341,,,,,7,10,0.80%,,,
4028,3341,,,,,8,10,1.04%,,,
4029,3341,,,,,9,10,1.36%,,,
4030,3341,,,,,10,10,1.68%,,,
4031,3341,,,,,11,10,2%,,,
4032,3341,,,,,12,10,2.40%,,,
4033,3351,,,,,1,1,0%,,,
4034,3351,,,,,2,1,0%,,,
4035,3351,,,,,3,1,0.07%,,,
4036,3351,,,,,4,1,0.18%,,,
4037,3351,,,,,5,1,0.28%,,,
4038,3351,,,,,6,1,0.49%,,,
4039,3351,,,,,7,1,0.70%,,,
4040,3351,,,,,8,1,0.91%,,,
4041,3351,,,,,9,1,1.23%,,,
4042,3351,,,,,10,1,1.54%,,,
4043,3351,,,,,11,1,1.86%,,,
4044,3351,,,,,12,1,2.28%,,,
4045,3361,,,,,1,,0%,,,
4046,3361,,,,,2,,0%,,,
4047,3361,,,,,3,,0%,,,
4048,3361,,,,,4,,0%,,,
4049,3361,,,,,5,,0%,,,
4050,3361,,,,,6,,0%,,,
4051,3361,,,,,7,,0%,,,
4052,3361,,,,,8,,0%,,,
4053,3361,,,,,9,,0%,,,
4054,3361,,,,,10,,0%,,,
4055,3361,,,,,11,,0%,,,
4056,3361,,,,,12,,0%,,,
4057,3371,,,,,1,,0%,,,
4058,3371,,,,,2,,0%,,,
4059,3371,,,,,3,,0%,,,
4060,3371,,,,,4,,0%,,,
4061,3371,,,,,5,,0%,,,
4062,3371,,,,,6,,0%,,,
4063,3371,,,,,7,,0%,,,
4064,3371,,,,,8,,0%,,,
4065,3371,,,,,9,,0%,,,
4066,3371,,,,,10,,0%,,,
4067,3371,,,,,11,,0%,,,
4068,3371,,,,,12,,0%,,,
4069,3381,,,,,1,,0%,,,
4070,3381,,,,,2,,0%,,,
4071,3381,,,,,3,,0%,,,
4072,3381,,,,,4,,0%,,,
4073,3381,,,,,5,,0%,,,
4074,3381,,,,,6,,0%,,,
4075,3381,,,,,7,,0%,,,
4076,3381,,,,,8,,0%,,,
4077,3381,,,,,9,,0%,,,
4078,3381,,,,,10,,0%,,,
4079,3381,,,,,11,,0%,,,
4080,3381,,,,,12,,0%,,,
4081,3391,,,,,1,,0%,,,
4082,3391,,,,,2,,0%,,,
4083,3391,,,,,3,,0%,,,
4084,3391,,,,,4,,0%,,,
4085,3391,,,,,5,,0%,,,
4086,3391,,,,,6,,0%,,,
4087,3391,,,,,7,,0%,,,
4088,3391,,,,,8,,0%,,,
4089,3391,,,,,9,,0%,,,
4090,3391,,,,,10,,0%,,,
4091,3391,,,,,11,,0%,,,
4092,3391,,,,,12,,0%,,,
4093,3401,,,,,1,,0%,,,
4094,3401,,,,,2,,0%,,,
4095,3401,,,,,3,,0%,,,
4096,3401,,,,,4,,0%,,,
4097,3401,,,,,5,,0%,,,
4098,3401,,,,,6,,0%,,,
4099,3401,,,,,7,,0%,,,
4100,3401,,,,,8,,0%,,,
4101,3401,,,,,9,,0%,,,
4102,3401,,,,,10,,0%,,,
4103,3401,,,,,11,,0%,,,
4104,3401,,,,,12,,0%,,,
4105,3411,,,,,1,9,0%,,,
4106,3411,,,,,2,9,0%,,,
4107,3411,,,,,3,9,0.10%,,,
4108,3411,,,,,4,9,0.25%,,,
4109,3411,,,,,5,9,0.40%,,,
4110,3411,,,,,6,9,0.70%,,,
4111,3411,,,,,7,9,1%,,,
4112,3411,,,,,8,9,1.30%,,,
4113,3411,,,,,9,9,1.75%,,,
4114,3411,,,,,10,9,2.20%,,,
4115,3411,,,,,11,9,2.65%,,,
4116,3411,,,,,12,9,3.25%,,,
4117,3421,,,,,1,,0%,,,
4118,3421,,,,,2,,0%,,,
4119,3421,,,,,3,,0%,,,
4120,3421,,,,,4,,0%,,,
4121,3421,,,,,5,,0%,,,
4122,3421,,,,,6,,0%,,,
4123,3421,,,,,7,,0%,,,
4124,3421,,,,,8,,0%,,,
4125,3421,,,,,9,,0%,,,
4126,3421,,,,,10,,0%,,,
4127,3421,,,,,11,,0%,,,
4128,3421,,,,,12,,0%,,,
4129,3431,,,,,1,10,0%,,,
4130,3431,,,,,2,10,0.08%,,,
4131,3431,,,,,3,10,0.16%,,,
4132,3431,,,,,4,10,0.24%,,,
4133,3431,,,,,5,10,0.40%,,,
4134,3431,,,,,6,10,0.56%,,,
4135,3431,,,,,7,10,0.80%,,,
4136,3431,,,,,8,10,1.04%,,,
4137,3431,,,,,9,10,1.36%,,,
4138,3431,,,,,10,10,1.68%,,,
4139,3431,,,,,11,10,2%,,,
4140,3431,,,,,12,10,2.40%,,,
4141,3441,,,,,1,,0%,,,
4142,3441,,,,,2,,0%,,,
4143,3441,,,,,3,,0%,,,
4144,3441,,,,,4,,0%,,,
4145,3441,,,,,5,,0%,,,
4146,3441,,,,,6,,0%,,,
4147,3441,,,,,7,,0%,,,
4148,3441,,,,,8,,0%,,,
4149,3441,,,,,9,,0%,,,
4150,3441,,,,,10,,0%,,,
4151,3441,,,,,11,,0%,,,
4152,3441,,,,,12,,0%,,,
4153,3451,,,,,1,,0%,,,
4154,3451,,,,,2,,0%,,,
4155,3451,,,,,3,,0%,,,
4156,3451,,,,,4,,0%,,,
4157,3451,,,,,5,,0%,,,
4158,3451,,,,,6,,0%,,,
4159,3451,,,,,7,,0%,,,
4160,3451,,,,,8,,0%,,,
4161,3451,,,,,9,,0%,,,
4162,3451,,,,,10,,0%,,,
4163,3451,,,,,11,,0%,,,
4164,3451,,,,,12,,0%,,,
4165,3461,,,,,1,,0%,,,
4166,3461,,,,,2,,0%,,,
4167,3461,,,,,3,,0%,,,
4168,3461,,,,,4,,0%,,,
4169,3461,,,,,5,,0%,,,
4170,3461,,,,,6,,0%,,,
4171,3461,,,,,7,,0%,,,
4172,3461,,,,,8,,0%,,,
4173,3461,,,,,9,,0%,,,
4174,3461,,,,,10,,0%,,,
4175,3461,,,,,11,,0%,,,
4176,3461,,,,,12,,0%,,,
4177,3471,,,,,1,8,0%,,,
4178,3471,,,,,2,8,0.08%,,,
4179,3471,,,,,3,8,0.16%,,,
4180,3471,,,,,4,8,0.24%,,,
4181,3471,,,,,5,8,0.40%,,,
4182,3471,,,,,6,8,0.56%,,,
4183,3471,,,,,7,8,0.80%,,,
4184,3471,,,,,8,8,1.04%,,,
4185,3471,,,,,9,8,1.36%,,,
4186,3471,,,,,10,8,1.68%,,,
4187,3471,,,,,11,8,2%,,,
4188,3471,,,,,12,8,2.40%,,,
4189,3481,,,,,1,,0%,,,
4190,3481,,,,,2,,0%,,,
4191,3481,,,,,3,,0%,,,
4192,3481,,,,,4,,0%,,,
4193,3481,,,,,5,,0%,,,
4194,3481,,,,,6,,0%,,,
4195,3481,,,,,7,,0%,,,
4196,3481,,,,,8,,0%,,,
4197,3481,,,,,9,,0%,,,
4198,3481,,,,,10,,0%,,,
4199,3481,,,,,11,,0%,,,
4200,3481,,,,,12,,0%,,,
4201,3491,,,,,1,,0%,,,
