变量名,typeID,star,attrTarget,attrNatureType,attrNum,effectDesc,__version
459007,4591,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
459008,4591,8,,,{7=15%;8=15%},,
459009,4591,9,,,{24=1000},,
459010,4591,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
459011,4591,11,,,{97=1500},,
459012,4591,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
460002,4601,2,,,{25=300},,
460003,4601,3,,,{9=8%;10=8%},,
460004,4601,4,,,{1=8%},,
460005,4601,5,,,{9=8%;10=8%},,
460006,4601,6,,,{17=500},,
460007,4601,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
460008,4601,8,,,{9=15%;10=15%},,
460009,4601,9,,,{17=1000},,
460010,4601,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
460011,4601,11,,,{97=1500},,
460012,4601,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
461002,4611,2,,,{25=300},,
461003,4611,3,,,{9=8%;10=8%},,
461004,4611,4,,,{1=8%},,
461005,4611,5,,,{7=8%;8=8%},,
461006,4611,6,,,{23=500},,
461007,4611,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
461008,4611,8,,,{9=15%;10=15%},,
461009,4611,9,,,{23=1000},,
461010,4611,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
461011,4611,11,,,{97=1500},,
461012,4611,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
462002,4621,2,,,{24=200},,
462003,4621,3,,,{7=6%;8=6%},,
462004,4621,4,,,{1=6%},,
462005,4621,5,,,{7=6%;8=6%},,
462006,4621,6,,,{18=400},,
462007,4621,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
462008,4621,8,,,{7=12%;8=12%},,
462009,4621,9,,,{18=800},,
462010,4621,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
462011,4621,11,,,{23=1200},,
462012,4621,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
462202,4623,2,,,{24=200},,
462203,4623,3,,,{7=6%;8=6%},,
462204,4623,4,,,{1=6%},,
462205,4623,5,,,{7=6%;8=6%},,
462206,4623,6,,,{24=400},,
462207,4623,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
462208,4623,8,,,{7=12%;8=12%},,
462209,4623,9,,,{24=800},,
462210,4623,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
462211,4623,11,,,{23=1200},,
462212,4623,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
463002,4631,2,,,{25=300},,
463003,4631,3,,,{9=8%;10=8%},,
463004,4631,4,,,{1=8%},,
463005,4631,5,,,{7=8%;8=8%},,
463006,4631,6,,,{28=500},,
463007,4631,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
463008,4631,8,,,{9=15%;10=15%},,
463009,4631,9,,,{28=1000},,
463010,4631,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
463011,4631,11,,,{97=1500},,
463012,4631,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
464002,4641,2,,,{24=200},,
464003,4641,3,,,{7=6%;8=6%},,
464004,4641,4,,,{1=6%},,
464005,4641,5,,,{7=6%;8=6%},,
464006,4641,6,,,{24=400},,
464007,4641,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
464008,4641,8,,,{7=12%;8=12%},,
464009,4641,9,,,{24=800},,
464010,4641,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
464011,4641,11,,,{23=1200},,
464012,4641,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
465002,4651,2,,,{24=200},,
465003,4651,3,,,{7=6%;8=6%},,
465004,4651,4,,,{1=6%},,
465005,4651,5,,,{7=6%;8=6%},,
465006,4651,6,,,{18=400},,
465007,4651,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
465008,4651,8,,,{7=12%;8=12%},,
465009,4651,9,,,{18=800},,
465010,4651,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
465011,4651,11,,,{23=1200},,
465012,4651,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
466002,4661,2,,,{24=200},,
466003,4661,3,,,{7=6%;8=6%},,
466004,4661,4,,,{1=6%},,
466005,4661,5,,,{7=6%;8=6%},,
466006,4661,6,,,{27=400},,
466007,4661,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
466008,4661,8,,,{7=12%;8=12%},,
466009,4661,9,,,{27=800},,
466010,4661,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
466011,4661,11,,,{23=1200},,
466012,4661,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
467002,4671,2,,,{24=200},,
467003,4671,3,,,{7=6%;8=6%},,
467004,4671,4,,,{1=6%},,
467005,4671,5,,,{7=6%;8=6%},,
467006,4671,6,,,{24=400},,
467007,4671,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
467008,4671,8,,,{7=12%;8=12%},,
467009,4671,9,,,{24=800},,
467010,4671,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
467011,4671,11,,,{23=1200},,
467012,4671,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
468102,4682,2,,,{25=300},,
468103,4682,3,,,{9=8%;10=8%},,
468104,4682,4,,,{1=8%},,
468105,4682,5,,,{7=8%;8=8%},,
468106,4682,6,,,{27=500},,
468107,4682,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
468108,4682,8,,,{9=15%;10=15%},,
468109,4682,9,,,{27=1000},,
468110,4682,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
468111,4682,11,,,{97=1500},,
468112,4682,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
468202,4683,2,,,{24=300},,
468203,4683,3,,,{7=8%;8=8%},,
468204,4683,4,,,{1=8%},,
468205,4683,5,,,{7=8%;8=8%},,
468206,4683,6,,,{24=500},,
468207,4683,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
468208,4683,8,,,{7=15%;8=15%},,
468209,4683,9,,,{24=1000},,
468210,4683,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
468211,4683,11,,,{97=1500},,
468212,4683,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
468213,4701,2,,,{24=200},,
468214,4701,3,,,{7=6%;8=6%},,
468215,4701,4,,,{1=6%},,
468216,4701,5,,,{7=6%;8=6%},,
468217,4701,6,,,{24=400},,
468218,4701,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
468219,4701,8,,,{7=12%;8=12%},,
468220,4701,9,,,{24=800},,
468221,4701,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
468222,4701,11,,,{23=1200},,
468223,4701,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
475001,4761,2,,,{24=200},,
475002,4761,3,,,{7=6%;8=6%},,
475003,4761,4,,,{1=6%},,
475004,4761,5,,,{7=6%;8=6%},,
475005,4761,6,,,{14=400},,
475006,4761,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
475007,4761,8,,,{7=12%;8=12%},,
475008,4761,9,,,{14=800},,
475009,4761,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
475010,4761,11,,,{23=1200},,
475011,4761,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
476001,4771,2,,,{24=200},,
476002,4771,3,,,{7=6%;8=6%},,
476003,4771,4,,,{1=6%},,
476004,4771,5,,,{7=6%;8=6%},,
476005,4771,6,,,{14=400},,
476006,4771,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
476007,4771,8,,,{7=12%;8=12%},,
476008,4771,9,,,{14=800},,
476009,4771,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
476010,4771,11,,,{23=1200},,
476011,4771,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
485002,4851,2,,,{24=200},,
485003,4851,3,,,{7=6%;8=6%},,
485004,4851,4,,,{1=6%},,
485005,4851,5,,,{7=6%;8=6%},,
485006,4851,6,,,{18=400},,
485007,4851,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
485008,4851,8,,,{7=12%;8=12%},,
485009,4851,9,,,{18=800},,
485010,4851,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
485011,4851,11,,,{23=1200},,
485012,4851,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
499002,4991,2,,,{25=200},,
499003,4991,3,,,{7=6%;8=6%},,
499004,4991,4,,,{1=6%},,
499005,4991,5,,,{9=6%;10=6%},,
499006,4991,6,,,{28=400},,
499007,4991,7,,,{1=12%},\n解锁竞技玩法伤害减免被动技能,
499008,4991,8,,,{7=12%;8=12%},,
499009,4991,9,,,{28=800},,
499010,4991,10,,,{22=1200},\n解锁竞技玩法伤害加成被动技能,
499011,4991,11,,,{23=1200},,
499012,4991,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
521002,5211,2,,,{24=200},,
521003,5211,3,,,{7=6%;8=6%},,
521004,5211,4,,,{1=6%},,
521005,5211,5,,,{7=6%;8=6%},,
521006,5211,6,,,{24=400},,
521007,5211,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
521008,5211,8,,,{7=12%;8=12%},,
521009,5211,9,,,{24=800},,
521010,5211,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
521011,5211,11,,,{23=1200},,
521012,5211,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
522102,5221,2,,,{24=200},,
522103,5221,3,,,{7=6%;8=6%},,
522104,5221,4,,,{1=6%},,
522105,5221,5,,,{7=6%;8=6%},,
522106,5221,6,,,{24=400},,
522107,5221,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
522108,5221,8,,,{7=12%;8=12%},,
522109,5221,9,,,{24=800},,
522110,5221,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
522111,5221,11,,,{23=1200},,
522112,5221,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
524002,5241,2,,,{24=200},,
524003,5241,3,,,{7=6%;8=6%},,
524004,5241,4,,,{1=6%},,
524005,5241,5,,,{7=6%;8=6%},,
524006,5241,6,,,{27=400},,
524007,5241,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
524008,5241,8,,,{7=12%;8=12%},,
524009,5241,9,,,{27=800},,
524010,5241,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
524011,5241,11,,,{23=1200},,
524012,5241,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
533001,5331,2,,,{24=200},,
533002,5331,3,,,{7=6%;8=6%},,
533003,5331,4,,,{1=6%},,
533004,5331,5,,,{7=6%;8=6%},,
533005,5331,6,,,{14=400},,
533006,5331,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
533007,5331,8,,,{7=12%;8=12%},,
533008,5331,9,,,{14=800},,
533009,5331,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
533010,5331,11,,,{23=1200},,
533011,5331,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
536001,5361,2,,,{24=200},,
536002,5361,3,,,{7=6%;8=6%},,
536003,5361,4,,,{1=6%},,
536004,5361,5,,,{7=6%;8=6%},,
536005,5361,6,,,{14=400},,
536006,5361,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
536007,5361,8,,,{7=12%;8=12%},,
536008,5361,9,,,{14=800},,
536009,5361,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
536010,5361,11,,,{23=1200},,
536011,5361,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
538002,5381,2,,,{24=300},,
538003,5381,3,,,{7=8%;8=8%},,
538004,5381,4,,,{1=8%},,
538005,5381,5,,,{7=8%;8=8%},,
538006,5381,6,,,{18=500},,
538007,5381,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
538008,5381,8,,,{7=15%;8=15%},,
538009,5381,9,,,{18=1000},,
538010,5381,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
538011,5381,11,,,{97=1500},,
538012,5381,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
539002,5391,2,,,{24=300},,
539003,5391,3,,,{7=8%;8=8%},,
539004,5391,4,,,{1=8%},,
539005,5391,5,,,{7=8%;8=8%},,
539006,5391,6,,,{24=500},,
539007,5391,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
539008,5391,8,,,{7=15%;8=15%},,
539009,5391,9,,,{24=1000},,
539010,5391,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
539011,5391,11,,,{97=1500},,
539012,5391,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
540001,5401,2,,,{24=200},,
540002,5401,3,,,{7=6%;8=6%},,
540003,5401,4,,,{1=6%},,
540004,5401,5,,,{7=6%;8=6%},,
540005,5401,6,,,{14=400},,
540006,5401,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
540007,5401,8,,,{7=12%;8=12%},,
540008,5401,9,,,{14=800},,
540009,5401,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
540010,5401,11,,,{23=1200},,
540011,5401,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
548002,5481,2,,,{24=300},,
548003,5481,3,,,{7=8%;8=8%},,
548004,5481,4,,,{1=8%},,
548005,5481,5,,,{7=8%;8=8%},,
548006,5481,6,,,{28=500},,
548007,5481,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
548008,5481,8,,,{7=15%;8=15%},,
548009,5481,9,,,{28=1000},,
548010,5481,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
548011,5481,11,,,{97=1500},,
548012,5481,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
700002,7001,2,,,{24=200},,
700003,7001,3,,,{7=6%;8=6%},,
700004,7001,4,,,{1=6%},,
700005,7001,5,,,{9=6%;10=6%},,
700006,7001,6,,,{90=400},,
700007,7001,7,,,{1=12%},\n解锁竞技玩法伤害加成被动技能,
700008,7001,8,,,{7=12%;8=12%},,
700009,7001,9,,,{90=800},,
700010,7001,10,,,{22=1200},\n解锁竞技玩法伤害减免被动技能,
700011,7001,11,,,{23=1200},,
700012,7001,12,,,{1=10%;7=10%;8=10%;9=10%;10=10%;13=10%},,
701002,7011,2,,,{24=300},,
701003,7011,3,,,{7=8%;8=8%},,
701004,7011,4,,,{1=8%},,
701005,7011,5,,,{7=8%;8=8%},,
701006,7011,6,,,{14=500},,
701007,7011,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
701008,7011,8,,,{7=15%;8=15%},,
701009,7011,9,,,{14=1000},,
701010,7011,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
701011,7011,11,,,{97=1500},,
701012,7011,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
702002,7021,2,,,{24=300},,
702003,7021,3,,,{7=8%;8=8%},,
702004,7021,4,,,{1=8%},,
702005,7021,5,,,{7=8%;8=8%},,
702006,7021,6,,,{14=500},,
702007,7021,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
702008,7021,8,,,{7=15%;8=15%},,
702009,7021,9,,,{14=1000},,
702010,7021,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
702011,7021,11,,,{97=1500},,
702012,7021,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
703002,7031,2,,,{24=300},,
703003,7031,3,,,{7=8%;8=8%},,
703004,7031,4,,,{1=8%},,
703005,7031,5,,,{7=8%;8=8%},,
703006,7031,6,,,{25=500},,
703007,7031,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
703008,7031,8,,,{7=15%;8=15%},,
703009,7031,9,,,{25=1000},,
703010,7031,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
703011,7031,11,,,{97=1500},,
703012,7031,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
704002,7041,2,,,{25=300},,
704003,7041,3,,,{9=8%;10=8%},,
704004,7041,4,,,{1=8%},,
704005,7041,5,,,{7=8%;8=8%},,
704006,7041,6,,,{25=500},,
704007,7041,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
704008,7041,8,,,{9=15%;10=15%},,
704009,7041,9,,,{25=1000},,
704010,7041,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
704011,7041,11,,,{97=1500},,
704012,7041,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
705002,7051,2,,,{24=300},,
705003,7051,3,,,{7=8%;8=8%},,
705004,7051,4,,,{1=8%},,
705005,7051,5,,,{7=8%;8=8%},,
705006,7051,6,,,{24=500},,
705007,7051,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
705008,7051,8,,,{7=15%;8=15%},,
705009,7051,9,,,{24=1000},,
705010,7051,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
705011,7051,11,,,{97=1500},,
705012,7051,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
706002,7061,2,,,{24=300},,
706003,7061,3,,,{7=8%;8=8%},,
706004,7061,4,,,{1=8%},,
706005,7061,5,,,{7=8%;8=8%},,
706006,7061,6,,,{24=500},,
706007,7061,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
706008,7061,8,,,{7=15%;8=15%},,
706009,7061,9,,,{24=1000},,
706010,7061,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
706011,7061,11,,,{97=1500},,
706012,7061,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
707002,7071,2,,,{24=300},,
707003,7071,3,,,{7=8%;8=8%},,
707004,7071,4,,,{1=8%},,
707005,7071,5,,,{7=8%;8=8%},,
707006,7071,6,,,{24=500},,
707007,7071,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
707008,7071,8,,,{7=15%;8=15%},,
707009,7071,9,,,{24=1000},,
707010,7071,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
707011,7071,11,,,{97=1500},,
707012,7071,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
708002,7081,2,,,{25=300},,
708003,7081,3,,,{9=8%;10=8%},,
708004,7081,4,,,{1=8%},,
708005,7081,5,,,{9=8%;10=8%},,
708006,7081,6,,,{17=500},,
708007,7081,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
708008,7081,8,,,{9=15%;10=15%},,
708009,7081,9,,,{17=1000},,
708010,7081,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
708011,7081,11,,,{97=1500},,
708012,7081,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
709002,7091,2,,,{24=300},,
709003,7091,3,,,{7=8%;8=8%},,
709004,7091,4,,,{1=8%},,
709005,7091,5,,,{7=8%;8=8%},,
709006,7091,6,,,{24=500},,
709007,7091,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
709008,7091,8,,,{7=15%;8=15%},,
709009,7091,9,,,{24=1000},,
709010,7091,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
709011,7091,11,,,{97=1500},,
709012,7091,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
710002,7101,2,,,{24=300},,
710003,7101,3,,,{7=8%;8=8%},,
710004,7101,4,,,{1=8%},,
710005,7101,5,,,{7=8%;8=8%},,
710006,7101,6,,,{14=500},,
710007,7101,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
710008,7101,8,,,{7=15%;8=15%},,
710009,7101,9,,,{14=1000},,
710010,7101,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
710011,7101,11,,,{97=1500},,
710012,7101,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
711002,7111,2,,,{24=300},,
711003,7111,3,,,{7=8%;8=8%},,
711004,7111,4,,,{1=8%},,
711005,7111,5,,,{7=8%;8=8%},,
711006,7111,6,,,{18=500},,
711007,7111,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
711008,7111,8,,,{7=15%;8=15%},,
711009,7111,9,,,{18=1000},,
711010,7111,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
711011,7111,11,,,{97=1500},,
711012,7111,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
712002,7121,2,,,{24=300},,
712003,7121,3,,,{7=8%;8=8%},,
712004,7121,4,,,{1=8%},,
712005,7121,5,,,{7=8%;8=8%},,
712006,7121,6,,,{14=500},,
712007,7121,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
712008,7121,8,,,{7=15%;8=15%},,
712009,7121,9,,,{14=1000},,
712010,7121,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
712011,7121,11,,,{97=1500},,
712012,7121,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
713002,7131,2,,,{24=300},,
713003,7131,3,,,{7=8%;8=8%},,
713004,7131,4,,,{1=8%},,
713005,7131,5,,,{7=8%;8=8%},,
713006,7131,6,,,{28=500},,
713007,7131,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
713008,7131,8,,,{7=15%;8=15%},,
713009,7131,9,,,{28=1000},,
713010,7131,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
713011,7131,11,,,{97=1500},,
713012,7131,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
714002,7141,2,,,{24=300},,
714003,7141,3,,,{7=8%;8=8%},,
714004,7141,4,,,{1=8%},,
714005,7141,5,,,{7=8%;8=8%},,
714006,7141,6,,,{14=500},,
714007,7141,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
714008,7141,8,,,{7=15%;8=15%},,
714009,7141,9,,,{14=1000},,
714010,7141,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
714011,7141,11,,,{97=1500},,
714012,7141,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
715002,7151,2,,,{25=300},,
715003,7151,3,,,{9=8%;10=8%},,
715004,7151,4,,,{1=8%},,
715005,7151,5,,,{7=8%;8=8%},,
715006,7151,6,,,{25=500},,
715007,7151,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
715008,7151,8,,,{9=15%;10=15%},,
715009,7151,9,,,{25=1000},,
715010,7151,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
715011,7151,11,,,{97=1500},,
715012,7151,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
716001,7161,2,,,{25=300},,
716002,7161,3,,,{9=8%;10=8%},,
716003,7161,4,,,{1=8%},,
716004,7161,5,,,{7=8%;8=8%},,
716005,7161,6,,,{25=500},,
716006,7161,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
716007,7161,8,,,{9=15%;10=15%},,
716008,7161,9,,,{25=1000},,
716009,7161,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
716010,7161,11,,,{97=1500},,
716011,7161,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
717001,7171,2,,,{25=300},,
717002,7171,3,,,{9=8%;10=8%},,
717003,7171,4,,,{1=8%},,
717004,7171,5,,,{9=8%;10=8%},,
717005,7171,6,,,{25=500},,
717006,7171,7,,,{1=15%},\n解锁竞技玩法伤害减免被动技能,
717007,7171,8,,,{9=15%;10=15%},,
717008,7171,9,,,{25=1000},,
717009,7171,10,,,{96=1500},\n解锁竞技玩法伤害加成被动技能,
717010,7171,11,,,{97=1500},,
717011,7171,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
718001,7181,2,,,{24=300},,
718002,7181,3,,,{7=8%;8=8%},,
718003,7181,4,,,{1=8%},,
718004,7181,5,,,{7=8%;8=8%},,
718005,7181,6,,,{24=500},,
718006,7181,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
718007,7181,8,,,{7=15%;8=15%},,
718008,7181,9,,,{24=1000},,
718009,7181,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
718010,7181,11,,,{97=1500},,
718011,7181,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
719001,7191,2,,,{24=300},,
719002,7191,3,,,{7=8%;8=8%},,
719003,7191,4,,,{1=8%},,
719004,7191,5,,,{7=8%;8=8%},,
719005,7191,6,,,{24=500},,
719006,7191,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
719007,7191,8,,,{7=15%;8=15%},,
719008,7191,9,,,{24=1000},,
719009,7191,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
719010,7191,11,,,{97=1500},,
719011,7191,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
720001,7201,2,,,{25=300},,
720002,7201,3,,,{9=8%;10=8%},,
720003,7201,4,,,{1=8%},,
720004,7201,5,,,{7=8%;8=8%},,
720005,7201,6,,,{25=500},,
720006,7201,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
720007,7201,8,,,{9=15%;10=15%},,
720008,7201,9,,,{25=1000},,
720009,7201,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
720010,7201,11,,,{97=1500},,
720011,7201,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
721001,7211,2,,,{24=300},,
721002,7211,3,,,{7=8%;8=8%},,
721003,7211,4,,,{1=8%},,
721004,7211,5,,,{7=8%;8=8%},,
721005,7211,6,,,{24=500},,
721006,7211,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
721007,7211,8,,,{7=15%;8=15%},,
721008,7211,9,,,{24=1000},,
721009,7211,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
721010,7211,11,,,{97=1500},,
721011,7211,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
722001,7221,2,,,{24=300},,
722002,7221,3,,,{7=8%;8=8%},,
722003,7221,4,,,{1=8%},,
722004,7221,5,,,{7=8%;8=8%},,
722005,7221,6,,,{24=500},,
722006,7221,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
722007,7221,8,,,{7=15%;8=15%},,
722008,7221,9,,,{24=1000},,
722009,7221,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
722010,7221,11,,,{97=1500},,
722011,7221,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
723001,7231,2,,,{24=300},,
723002,7231,3,,,{7=8%;8=8%},,
723003,7231,4,,,{1=8%},,
723004,7231,5,,,{7=8%;8=8%},,
723005,7231,6,,,{24=500},,
723006,7231,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
723007,7231,8,,,{7=15%;8=15%},,
723008,7231,9,,,{24=1000},,
723009,7231,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
723010,7231,11,,,{97=1500},,
723011,7231,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
724001,7241,2,,,{24=300},,
724002,7241,3,,,{7=8%;8=8%},,
724003,7241,4,,,{1=8%},,
724004,7241,5,,,{7=8%;8=8%},,
724005,7241,6,,,{22=500},,
724006,7241,7,,,{1=15%},\n解锁竞技玩法伤害加成被动技能,
724007,7241,8,,,{7=15%;8=15%},,
724008,7241,9,,,{22=1000},,
724009,7241,10,,,{96=1500},\n解锁竞技玩法伤害减免被动技能,
724010,7241,11,,,{97=1500},,
724011,7241,12,,,{1=15%;7=15%;8=15%;9=15%;10=15%;13=15%},,
