变量名,scene_id,_name,round,monsters,bossMark,showInfo,posAdjust,bossLifeCount,rebornSeq,hpC,speedC,damageC,specialDamageC,defenceC,specialDefenceC,bkCsv,storys,winStories,failStories,storyNames,weatherTypeId,monsters3,defenceC2,specialDefenceC2,specialDamageC2,speedC2,bossMark2,damageC2,monsters2,multiTeamNum,hpC2,damageC3,defenceC3,hpC3,specialDamageC3,specialDefenceC3,speedC3
722,12604,,2,<50001;53541;51392;50601;53542;50393>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
723,12604,,3,<63541;64023;61172;62073;70403;61422>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
724,12605,,1,<53021;50132;53251;50691;50771;53341>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
725,12605,,2,<50192;50272;51353;50272;51422;50481>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
726,12605,,3,<63292;60072;61393;60061;72411;60351>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
727,12606,,1,<51422;50771;51352;51813;50591;51612>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
728,12606,,2,<54023;50603;50071;50053;51971;51421>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
729,12606,,3,<60883;60002;62271;60691;74081;61612>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
730,12607,,1,<50192;50883;53292;50552;50272;52633>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
731,12607,,2,<50883;50552;53302;50481;54023;50052>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
732,12607,,3,<60632;61501;63541;62012;180731;60471>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
733,12608,,1,<52073;51292;52073;53291;50023;50102>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
734,12608,,2,<50051;51422;50883;52681;53542;50392>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
735,12608,,3,<60883;60392;60332;61291;182493;60691>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
736,12609,,1,<50883;53011;50571;50002;50132;50091>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
737,12609,,2,<50082;50392;50133;53011;50091;52012>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
738,12609,,3,<63472;60062;63412;60572;287052;63281>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
739,12610,,1,<50263;51421;50002;50192;50602;50091>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
740,12610,,2,<51302;50053;51292;50463;51422;51501>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
741,12610,,3,<61813;63472;60371;60332;84111;60552>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
742,12701,,1,<50591;51421;53291;52012;51422;51442>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
743,12701,,2,<50091;52891;50792;50262;50392;50263>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
744,12701,,3,<62012;62822;60232;60593;212132;60491>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
745,12702,,1,<51302;53541;50393;50021;50033;50131>,,,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
746,12702,,2,<50591;50552;53292;50132;50391;50033>,,,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
747,12702,,3,<60092;60262;60101;60792;73413;60481>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
748,12703,,1,<53541;50072;50043;50191;53541;50691>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
749,12703,,2,<50803;50031;53291;50481;50792;50471>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
750,12703,,3,<63281;60721;61612;60272;212411;60101>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
751,12704,,1,<50021;50192;50351;50012;50033;52873>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
752,12704,,2,<52073;50132;50392;52271;50033;51861>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
753,12704,,3,<63281;61421;60101;60803;73592;61221>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
754,12705,,1,<51422;50792;53251;50493;50371;50803>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
755,12705,,2,<50491;53301;50262;50793;50691;50022>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
756,12705,,3,<60052;60263;60791;60601;72411;60001>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
757,12706,,1,<50192;50793;50071;52301;50601;52271>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
758,12706,,2,<52483;50571;52481;50271;50471;53292>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
759,12706,,3,<62073;60052;61393;60472;73843;63302>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
760,12707,,1,<53472;52073;50132;50792;50392;50002>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
761,12707,,2,<52073;50331;50692;51861;53301;50572>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
762,12707,,3,<60052;60262;60552;60132;183683;60061>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
763,12708,,1,<50883;50632;50262;50803;50102;51221>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
764,12708,,2,<53292;53301;52073;50391;50391;52012>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
765,12708,,3,<62073;60463;61353;60803;84071;60371>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
766,12709,,1,<52073;53341;50593;50332;50022;50082>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
767,12709,,2,<53002;50603;50053;50023;50371;50022>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
768,12709,,3,<60471;60262;63281;60542;183191;63291>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
769,12710,,1,<50093;50262;50331;50022;50001;50022>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
770,12710,,2,<53561;50331;50072;50691;51172;50052>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
771,12710,,3,<60883;60262;60271;60003;184023;62633>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
772,12801,,1,<51812;51501;50552;50132;50971;57001>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
773,12801,,2,<51391;50271;50783;52272;53301;51241>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
774,12801,,3,<62631;60401;61941;61903;71032;60051>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
775,12802,,1,<52021;50152;50004;52033;50711;51502>,,,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
776,12802,,2,<50013;53502;50162;51903;50172;51171>,,,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
777,12802,,3,<62992;60053;61611;60741;72473;61251>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
778,12803,,1,<50971;50011;51891;52011;52633;51353>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
779,12803,,2,<52822;52302;50491;51442;51351;53431>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
780,12803,,3,<61893;63342;61302;60171;73003;61421>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
781,12804,,1,<51231;50173;53151;52921;53281;51071>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
782,12804,,2,<50592;50044;51841;50111;52891;51442>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
783,12804,,3,<63191;61231;60691;63771;73152;60271>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
784,12805,,1,<53501;51641;50171;50061;52302;52723>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
785,12805,,2,<50461;51903;50781;53201;50091;51071>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
786,12805,,3,<60152;62272;60133;61082;73231;60262>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
787,12806,,1,<50701;50152;51393;50692;50015;50893>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
788,12806,,2,<50692;51082;50791;53431;53561;52302>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
789,12806,,3,<60241;67001;60004;60403;73201;60022>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
790,12807,,1,<50172;52831;51072;53353;50052;53592>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
791,12807,,2,<50394;50381;51892;52681;50752;53351>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
792,12807,,3,<60273;61772;61853;60333;183191;63351>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
793,12808,,1,<52832;50801;50013;52022;51391;50015>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
794,12808,,2,<50071;50793;50271;50191;50572;50641>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
795,12808,,3,<60283;60123;60893;64131;183251;61851>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
796,12809,,1,<53412;53281;52483;50011;52633;51931>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
797,12809,,2,<51503;53302;51772;51292;53471;51396>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
798,12809,,3,<62483;60381;63352;61811;187001;61931>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
799,12810,,1,<50072;50211;53471;51811;50781;50574>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
800,12810,,2,<50261;50031;51921;54132;50081;51392>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
801,12810,,3,<63251;62682;63281;63161;184132;62922>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
802,12901,,1,<50161;50261;50123;50242;51396;50232>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
803,12901,,2,<50632;51903;52073;50271;50393;50572>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
804,12901,,3,<60481;61291;60081;60091;73561;63201>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
805,12902,,1,<50593;50491;50092;50701;50471;51891>,,,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
806,12902,,2,<52271;50021;50552;51841;53683;50771>,,,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
807,12902,,3,<60052;63292;60332;60263;72681;61311>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
808,12903,,1,<51861;50803;50481;50262;53002;50771>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
809,12903,,2,<52633;51612;51221;50371;50012;50002>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
810,12903,,3,<60001;62302;62481;60133;70493;61292>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
811,12904,,1,<51172;50131;50132;50542;50692;50283>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
812,12904,,2,<53592;51853;50101;50052;51422;52683>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
813,12904,,3,<63353;60331;60051;61971;70301;60053>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
814,12905,,1,<52832;53352;51772;52831;53772;51802>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
815,12905,,2,<53021;50341;53351;51082;52012;50162>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
816,12905,,3,<63191;61353;61503;64132;71281;61901>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
817,12906,,1,<53663;53471;51301;53281;51903;50351>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
818,12906,,2,<51501;50171;50862;51853;50793;51071>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
819,12906,,3,<60782;60211;67001;61813;71863;60792>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
820,12907,,1,<53683;50893;50015;50803;50884;50382>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
821,12907,,2,<51442;51392;51313;50273;52231;53412>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
822,12907,,3,<63842;60572;62593;61891;182483;60472>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
823,12908,,1,<50333;51423;50011;51441;51503;51641>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
824,12908,,2,<52491;51893;51811;51852;53661;50031>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
825,12908,,3,<60711;63141;62591;60502;180863;60241>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
826,12909,,1,<52992;53152;53181;53171;53161;52962>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
827,12909,,2,<51921;50792;50172;50881;53351;51501>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
828,12909,,3,<62483;60212;60062;60271;180262;60752>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
829,12910,,1,<50282;51031;50071;50641;51394;51991>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
830,12910,,2,<51311;50022;53471;53251;52023;51902>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
831,12910,,3,<62033;61921;60721;63342;180081;61862>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
832,13001,,1,<51921;50071;50572;50803;52593;53683>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
833,13001,,2,<50893;53353;51301;51891;51893;52681>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
834,13001,,3,<60371;60711;61813;67001;71423;60012>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
835,13002,,1,<53292;51861;50331;50692;51841;50493>,,,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
836,13002,,2,<50052;53281;51353;53471;50171;51422>,,,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
837,13002,,3,<63141;63152;60792;61031;70542;60133>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.shm,,,,,,,,,,,,,,,,,,,,,
838,13003,,1,<51863;50862;50001;52832;53021;53191>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
839,13003,,2,<52491;52633;51612;51221;50052;53772>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
840,13003,,3,<61812;61501;60552;60132;70971;67001>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
841,13004,,1,<51391;50271;50783;52272;53301;51241>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
842,13004,,2,<52631;50401;51941;51903;50172;50051>,,,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
843,13004,,3,<62021;60152;60004;62033;70711;61502>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.city,,,,,,,,,,,,,,,,,,,,,
844,13005,,1,<50013;53502;50162;51903;50172;51171>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
845,13005,,2,<52992;50053;51611;50741;50113;51251>,,,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
846,13005,,3,<60971;60011;61891;62011;72633;61353>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.s,,,,,,,,,,,,,,,,,,,,,
847,13006,,1,<52822;52302;50491;51442;51351;53431>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
848,13006,,2,<53151;52921;53281;51071;50273;51772>,,,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
849,13006,,3,<61841;60111;62891;61442;72832;60801>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.night,,,,,,,,,,,,,,,,,,,,,
850,13007,,1,<50691;53771;51841;50271;50071;50793>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
851,13007,,2,<50171;50061;52302;52723;50283;50123>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
852,13007,,3,<60781;63201;60091;61071;183412;63281>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
853,13008,,1,<50133;51082;53542;50262;51503;53302>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
854,13008,,2,<50092;50701;50542;50171;52483;50381>,,,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
855,13008,,3,<60552;61841;63021;63353;180052;60271>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.aml,,,,,,,,,,,,,,,,,,,,,
856,13009,,1,<50332;50263;50052;50152;50004;50401>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
857,13009,,2,<50481;50262;50971;53502;50162;50152>,,,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
858,13009,,3,<61221;60371;63301;60053;181611;63502>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.grass,,,,,,,,,,,,,,,,,,,,,
859,13010,,1,<52021;51422;50132;50011;51891;51031>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
860,13010,,2,<50593;50491;50092;50701;50471;51891>,,,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
861,13010,,3,<61861;60803;60481;60262;182431;60771>,<0;0;0;0;1;0>,TRUE,,,,0.8,0.55,,,,,csv.stage.tower,,,,,,,,,,,,,,,,,,,,,
862,13101,,1,<52021;50071;50572;53502;52593;50172>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
863,13101,,2,<52683;53353;51301;51891;51893;52681>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
864,13101,,3,<60602;62483;61813;62832;71423;61891>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
865,13102,,1,<53292;51861;50331;50692;50691;50493>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
866,13102,,2,<51351;53281;50971;53471;50171;51422>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
867,13102,,3,<60002;63152;60792;61031;70542;60133>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
868,13103,,1,<50043;50271;50001;50263;53021;53191>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
869,13103,,2,<52491;52633;51612;53201;50052;50272>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
870,13103,,3,<60283;61501;60552;60101;73771;61421>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
871,13104,,1,<51391;50271;50491;52272;53021;50092>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
872,13104,,2,<50472;50401;51941;53191;50172;51422>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
873,13104,,3,<60033;60133;60452;62033;71082;60592>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
874,13105,,1,<52682;53502;53021;50783;50172;50593>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
875,13105,,2,<50001;50053;51611;52992;50113;50591>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
876,13105,,3,<60971;60011;61891;62011;71442;61353>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
877,13106,,1,<50482;52302;50793;51442;50771;53431>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
878,13106,,2,<53151;51071;53281;51071;50273;51772>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
879,13106,,3,<61292;60111;62891;60263;70301;63191>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
880,13107,,1,<50691;53771;51841;50271;53631;50793>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
881,13107,,2,<50171;53542;52302;52723;50283;50123>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
882,13107,,3,<62271;63201;60091;61071;180691;63201>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
883,13108,,1,<51291;51082;50451;50262;51503;52073>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
884,13108,,2,<50092;50701;50542;50171;52483;50381>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
885,13108,,3,<63541;61841;63021;60162;183191;61171>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
886,13109,,1,<50262;50263;50052;50152;50004;50132>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
887,13109,,2,<53292;50262;50971;53502;50162;50883>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
888,13109,,3,<61221;60371;63301;60053;182963;62891>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
889,13110,,1,<52021;53301;50132;50011;51891;51031>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
890,13110,,2,<53472;50491;50092;50701;50471;51891>,,,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
891,13110,,3,<61861;60803;60481;60262;182351;63301>,,TRUE,,,,0.8,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,1000,,1,<0;0;0;0;100003;0>,<0;0;0;0;1;0>,,,40,,,,,,,,csv.stage.ghfb,,,,,,,,,,,,,,,,,,,,,
1001,1001,,1,<0;0;0;0;100013;0>,<0;0;0;0;1;0>,,,42,,,,,,,,csv.stage.ghfb,,,,,,,,,,,,,,,,,,,,,
1002,1002,,1,<0;0;0;0;100023;0>,<0;0;0;0;1;0>,,,44,,,,,,,,csv.stage.ghfb,,,,,,,,,,,,,,,,,,,,,
1003,1003,,1,<0;0;0;0;100263;0>,<0;0;0;0;1;0>,,,46,,,,,,,,csv.stage.ghfb,,,,,,,,,,,,,,,,,,,,,
1004,1004,,1,<0;0;0;0;103293;0>,<0;0;0;0;1;0>,,,48,,,,,,,,csv.stage.ghfb,,,,,,,,,,,,,,,,,,,,,
1005,1005,,1,<0;0;0;0;103303;0>,<0;0;0;0;1;0>,,,50,,,,,,,,csv.stage.ghfb,,,,,,,,,,,,,,,,,,,,,
