变量名,name,_desc,_mark1,_mark2,easyEffectFunc,_effect,_easy,skillTimePos,group,groupPower,ignoreControlVal,immuneBuff,dispelBuff,dispelType,overlayType,overlayLimit,skin,isShow,iconResPath,isIconFrame,effectResPath,effectAniName,effectAniChoose,effectResDelay,effectPos,effectAssignLayer,effectOffsetPos,effectShowOnAttack,onceEffectResPath,onceEffectAniName,onceEffectDelay,onceEffectPos,onceEffectAssignLayer,onceEffectOffsetPos,onceEffectWait,linkEffect,effectOnEnd,holderActionType,textResPath,deepCorrect,triggerPriority,specialVal,specialTarget,ignoreHolder,ignoreCaster,triggerBehaviors,limitTimes,lifeRoundType,lifeTimeEnd,buffshader,waveInherit,craftTriggerLimit,gateLimit,noDelWhenFakeDeath,showExplorer,explorerID,showHeldItem,heldItemID,buffActionEffect,stageArgs,buffFlag,iconShowType,roundInherit,spineEffect,skinEffect,extraOverlayLimit,pointEffect,effectViewArgs,delRefreshMode,rayEffect
251621,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=32;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=max(0,self:Bdefence()*(0.2-0.02*div(self:lostHp(),self:hpMax(),0)));caster=2;holder=1;cfgId=251622;prob=1;lifeRound=999}>;<{value=max(0,self:Bdefence()*(0.2-0.02*self:lostHp()));caster=2;holder=1;cfgId=251623;prob=1;lifeRound=999}>;<{value=max(0,10000*(0.2-0.02*div(self:lostHp(),self:hpMax(),0)));caster=2;holder=1;cfgId=251624;prob=1;lifeRound=999}>>}}",,,,,,,,1,,,,,,,,,,,,,,,,
251622,,,,,defence,,,,1021,,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251623,,,,,specialDefence,,,2,1022,,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
251624,,,,,strikeResistance,,,,1026,,,,,,1,1,,,battle/buff_icon/logo_bjkx_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251631,,,,,aura,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=selfForce|nodead;process=battleFlagDiffer('battleFlag', {10008})}>",,,"{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=2000;cfgId=251632;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>>};2={triggerPoint=18;onSomeFlag=<less(div(self:hp(),self:hpMax(),0),0.5)>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=251633;prob=1;lifeRound=2}>;<{value=3000;caster=2;holder=2;cfgId=251642;prob=self:flagZ4() and 1 or 0;lifeRound=2}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
251632,,,,,immuneControlVal,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_fmdkltg.png,,,<70023>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251633,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder=2;cfgId=251634;prob=1;lifeRound=2}>>}},,,,,,,<{type=1;limit=1}>,,,,,,,,,,,,,,,,,
251634,,,,,,,,2,1317,,,,,,1,1,,FALSE,battle/buff_icon/logo_bq.png,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={extraAttackTrigger=2;triggerPoint=14;onSomeFlag=<less(self:getBuffOverlayCount(251636),self:hasBuff(251321) and 2 or 1)>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{lifeRound=1;value=<list(1,0,0);1;1;1>;holder=2;caster=2;prob=1;cfgId=251635}>;<{value=0;caster=2;holder=2;cfgId=251636;prob=1;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
251635,,,,,counterAttack,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={extraAttackTrigger=3;triggerPoint=8;onSomeFlag=<getExtraRoundId()==251635>;effectFuncs=<castBuff>;funcArgs=<<{value=self:damage()*0.3;caster=2;holder={input=holderDamageTargets;process=targetNear()};cfgId=251342;prob=self:hasBuff(251341) and 1 or 0;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
251636,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
251641,,,,,block,,,2,,,,,,,1,1,,,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
251642,,,,,block,,,2,,,,,,,1,1,,,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=6;effectFuncs=<castBuff>;funcArgs=<<{value=-1500;cfgId=251643;caster=2;bond=1;holder=2;lifeRound=1;prob=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
251643,,,,,block,,,2,,,,,,,2,2,,FALSE,battle/buff_icon/logo_dyl_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyltg.png,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
254111,,,,,specialDefence,,,2,1022,,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tftg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254112,,,,,specialDamageSub,,,2,1024,,,,,,1,1,,,battle/buff_icon/logo_tf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tsjmtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254211,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=0;caster=2;holder=1;cfgId=254212;prob=self:flagZ2() and 0.7 or 0.5;lifeRound=1}>;<{value=1000;caster=2;holder=2;cfgId=254214;prob=target:hasBuff(254212) and 0 or 1;lifeRound=1}>;<{value=0;caster=2;holder={input=selfForce|nodead;process=attrDiffer(""natureType"", {3})|random(1)};cfgId=254215;prob=target:hasBuff(254212) and 0 or (self:flagZ2() and 1 or 0);lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
254212,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=0.5;caster=2;holder=1;cfgId=254213;prob=1;lifeRound=1}>>}},,4,,,,,,,,,,,,,<9999>,,,,,,,,,
254213,,,,,confusion,,,2,108,,,,,,1,1,,,battle/buff_icon/logo_hl.png,,buff/hunluan/hunluan.skel,<hunluan_loop>,,,1,,{x=0;y=-280},,,,,,,,,,,,battle/txt/txt_hl.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254214,,,,,damageAdd,,,,1005,,,,,,1,1,,,battle/buff_icon/logo_shjc_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254215,,,,,qusan,,,2,60027,,,,,<3;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=1241000;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
254311,,,,,addHP,,,2,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,,,,,,,,,
254321,,,,,,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=self:specialDamage()*0.5;caster=2;holder={input=enemyForce|nodead;process=random(1)};cfgId=self:flagZ3() and (random(254322,254323)) or 254322;prob=1;lifeRound=1}>;<{value=self:specialDamage()*0.5;caster=2;holder={input=enemyForce|nodead;process=random(1)};cfgId=self:flagZ3() and (random(254322,254323)) or 254322;prob=self:flagZ3() and 0.5 or 0;lifeRound=1}>;<{value=self:specialDamage()*0.5;caster=2;holder={input=enemyForce|nodead;process=random(1)};cfgId=self:flagZ3() and (random(254322,254323)) or 254322;prob=self:flagZ3() and 0.5 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
254322,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_wenxiangjun/hero_wenxiangjun.skel,attack,,4,,{flip=TRUE;x=120;y=-20},TRUE,,,,,,,<{processId=3;damageType=1};self:specialDamage()*0.5>,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=-target2:specialDefence()*0.1;caster=2;holder=1;cfgId=254324;prob=1;lifeRound=1}>>}},,4,,,,,,,,,,,,,<4021>,,,,,,,,,
254323,,,,,buffDamage,,,2,,,,,,,1,1,,,,,,,,,,,,,koudai_wenxiangyongshi/hero_wenxiangyongshi.skel,attack,,4,,{flip=TRUE;x=120;y=-20},TRUE,,,,,,,<{processId=3;damageType=1};self:specialDamage()*0.8>,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=-target2:specialDefence()*0.1;caster=2;holder=1;cfgId=254324;prob=1;lifeRound=1}>;<{value=0;caster=2;holder=1;cfgId=254325;prob=0.5;lifeRound=1}>>}},,4,,,,,,,,,,,,,<4021>,,,,,,,,,
254324,,,,,specialDefence,,,,10022,,,,,,1,1,,,battle/buff_icon/logo_tf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254325,,,,,qusan,,,2,65009,,,,,<3;1>,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=1;holder=1;caster=2;cfgId=1241000;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
254611,,,,,aura,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=selfForce|nodead;process=attrDiffer(""natureType"", {3})}>",,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff>;funcArgs=<<{value=(5+skillLv(2546) *0.1-0.1)*100;cfgId=254612;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
254612,,,,,immuneControlVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<70011>,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
254621,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=-target2:speed()*0.03;holder=14;caster=2;cfgId=254622;lifeRound=2}>;<{value=-1000;holder=14;caster=2;cfgId=254623;lifeRound=2}>;<{value=(3+skillLv(2546) *0.075-0.075)*100;caster=2;holder=5;cfgId=254624;prob=target2:natureIntersection(list(3)) and 1 or 0;lifeRound=2}>>}},,,,,,,,,,,,,,,,,,,,,,,,
254622,,,,,speed,,,,10081,,,,,,1,1,,,battle/buff_icon/logo_sd_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdjd.png,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
254623,,,,,strike,,,,10006,,,,,,1,1,,,battle/buff_icon/logo_bjl_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjljd.png,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,
254624,,,,,strikeDamageSub,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,,
254631,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{0={triggerPoint=1};1={triggerPoint=5;onSomeFlag=<self:hasBuffFlag(5011,5021)>;effectFuncs=<castBuff>;funcArgs=<<{value=target2:hpMax()*0.03;caster=2;holder=5;cfgId=254632;prob=target2:natureIntersection(list(3)) and 1 or 0;lifeRound=1}>>}}",,,,,,,,,,,,,,,,,,,,,,,,
254632,,,,,addHP,,,,,,,,,,1,1,,,,,,,,,,,,,buff/zhiliao/zhiliao.skel,,,,,,,,,,battle/txt/txt_hf.png,,,,,,,,,,,,,,,,,,,,,,<2031>,,,,,,,,,
254641,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{lifeRound=999;cfgId=254642;value=<0>;caster=2;holder=2;bond=2;prob=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
254642,,,,,aura,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,"<{input=selfForce|nodead;process=attrDiffer(""natureType"", {3})}>",,,{0={triggerPoint=1};1={triggerPoint=28;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=800;cfgId=254643;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>;<{value=target2:hpMax()*0.08;cfgId=254644;caster=2;bond=1;holder=20;lifeRound=999;prob=1}>>};2={triggerPoint=3;effectFuncs=<castBuff>;funcArgs=<<{value=0.5;caster=2;holder={input=enemyForce|nodead;process=random(1)};cfgId=254645;prob=0.35;lifeRound=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
254643,,,,,strikeResistance,,,,1026,,,,,,,1,,,battle/buff_icon/logo_bjkx_up.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254644,,,,,addHpMax,,,,1082,,,,,,,1,,,battle/buff_icon/logo_smsx_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_smsxtg.png,,,<{effectHp=TRUE}>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254645,,,,,confusion,,,,108,,,,,,1,1,,,battle/buff_icon/logo_hl.png,,buff/hunluan/hunluan.skel,<hunluan_loop>,,,1,,{x=0;y=-280},,,,,,,,,,,,battle/txt/txt_hl.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261121,,,,,specialDamage,,,2,10002,,,,,,1,1,,,battle/buff_icon/logo_tg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261122,,,,,silence,,,2,107,,,,,,1,1,,,battle/buff_icon/logo_cm.png,,buff/chenmo/chenmo.skel,<chenmo_loop>,,,1,,{x=0;y=-320},,,,,,,,,,,,battle/txt/txt_cm.png,,,<0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261124,,,,,,,,2,103,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;cfgId=261125;caster=2;holder=1;bond=2;lifeRound=99}>;<{value=3500;cfgId=261126;caster=2;holder=1;bond=2;lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
261125,,,,,stun,,,2,,,,,<261133>,,1,1,,,battle/buff_icon/logo_sh.png,,,,,,,,,,,,,,,,,,,{typ=pause},battle/txt/txt_sh.png,,,,,,,,,,,{4=<{3221=2.5}>},,,,,,,,,,,,,,,,,,,,
261126,,,,,damageSub,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
261127,,,,,specialDefence,,,2,10022,,,,,,1,1,,,battle/buff_icon/logo_tf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261128,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;triggerPoint=18;onSomeFlag=<lessThan(target:hp()/target:hpMax(),0.3)>;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;holder={input=selfForce()|nodead;process=exclude(list(csvSelf:id()))|random(2)};caster=2;cfgId=261129;lifeRound=2}>;<{value=0;holder=1;caster=2;cfgId=261131;lifeRound=1}>>}}",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
261129,,,,,,,,2,,,,,,,1,1,,,,,koudai_hudi/hero_hudi.skel,<shaozi_effect_loop>,,,,,{x=0;y=-160},,,,,,,,,,,,,,,,,,,{1={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=2;holder=8;cfgId=261125;prob=0.4+(self:flagZ4() and 1 or 0)*((self2:natureIntersection(list(11))) and 0.2 or 0);lifeRound=1}>>}},,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
261130,,,,,controlPerVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_kzltg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
261131,,,,,qusan,,,,,,,,<261132>,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
261132,,,,,speed,,,,10081,102,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
261133,,,,,,,,,,,,,,,2,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264111,,,,,specialDamage,,,2,10002,,,,,,1,1,,,battle/buff_icon/logo_tg_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgjd.png,,,,,,,{0={triggerPoint=1};1={triggerPoint=1;effectFuncs=<castBuff>;funcArgs=<<{value=target:specialDamage()*0.2;cfgId=264112;caster=2;bond=1;holder=2;lifeRound=self:flagZ1() and 3 or 2;prob=1}>>}},,,,,,,,,,,,,,,,,,,,,,,,
264112,,,,,specialDamage,,,2,,,,,,,1,1,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264113,,,,,specialDefence,,,,10022,,,,,,1,1,,,battle/buff_icon/logo_tf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264114,,,,,silence,,,2,107,,,,,,1,1,,,battle/buff_icon/logo_cm.png,,buff/chenmo/chenmo.skel,<chenmo_loop>,,,1,,{x=0;y=-320},,,,,,,,,,,,battle/txt/txt_cm.png,,,<0>,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264115,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264116,,,,,,,,2,103,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=1;effectFuncs=<castBuff;castBuff>;funcArgs=<<{value=0;cfgId=264117;caster=2;holder=1;bond=2;lifeRound=99}>;<{value=3500;cfgId=264118;caster=2;holder=1;bond=2;lifeRound=99}>>}},,,,,,,,,,,,,,,,,,,,,,,,
264117,,,,,stun,,,2,,,,,,,1,1,,,battle/buff_icon/logo_sh.png,,,,,,,,,,,,,,,,,,,{typ=pause},battle/txt/txt_sh.png,,,,,,,,,,,{4=<{3221=2.5}>},,,,,,,,,,,,,,,,,,,,
264118,,,,,damageSub,,,2,,,,,,,1,1,,FALSE,battle/buff_icon/logo_shjm_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_shjmtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
264119,,,,,,,,2,,,,,,,1,1,,,,,koudai_hudi/hero_hudi.skel,<shaozi_effect_loop>,,,,,{x=0;y=-160},,,,,,,,,,,,,,,,,,,{1={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=1;holder=8;cfgId=264116;prob=0.4;lifeRound=1}>>}},,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
264120,,,,,buffDamage,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,<{processId=10}>,,,,,,,,,,,,1,,,,,,,<4021>,,,,,,,,,
264121,,,,,mp1Recover,,,,,,,,,,1,1,,,battle/buff_icon/logo_nqhf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqhftg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
264122,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{1={triggerTimes=<1;1>;triggerPoint=18;onSomeFlag=<lessE(target:hp()/target:hpMax(),0.35)>;effectFuncs=<castBuff>;funcArgs=<<{value=0;caster=2;holder={input=selfForce()|nodead;process=exclude(list(csvSelf:id()))|buffDifferExclude('id',{264119})|random(5)};cfgId=(self:hasBuff(266600) and 264132 or 264119);prob=1;lifeRound=2}>>}}",,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
264123,,,,,specialDamage,,,2,,,,,,,2,3,,,battle/buff_icon/logo_tg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tgtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
264125,,,,,controlPerVal,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_kzltg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
264127,,,,,speed,,,,10081,102,,,,,1,1,,,battle/buff_icon/logo_sd_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_sdtg.png,,,,,,,,,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
264128,,,,,buff1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{1={triggerPoint=38;triggerTimes=<1;1>;effectFuncs=<castBuff;castBuff;castBuff>;funcArgs=<<{value=-self:defence()*1;holder=1;caster=2;cfgId=264130;lifeRound=2}>;<{value=self:speed()*(self:flagZ4() and 0.3 or 0.2);holder=1;caster=2;cfgId=264127;lifeRound=1}>;<{value=self:flagZ4() and 420 or 350;holder=1;caster=2;cfgId=264129;lifeRound=1}>>}},,,,,,,,1,,,,,,,,,,,,,,,,
264129,,,,,addMp1,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,battle/txt/txt_nqtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
264130,,,,,defence,,,,,,,,,,1,1,,,battle/buff_icon/logo_wf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wfjd.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
264131,,,,,,,,2,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
264132,,,,,,,,2,,,,,,,1,1,,,,,koudai_hudimega_pifu/hero_hudimega_pifu.skel,<lingdang_effect_loop>,,,2,,{x=0;y=-150},,,,,,,,,,,,,,,,,,,{1={triggerPoint=8;effectFuncs=<castBuff>;funcArgs=<<{value=1;caster=1;holder=8;cfgId=264116;prob=0.4;lifeRound=1}>>}},,,,,,,,1,,,,,,,,<1;10>,,,,,,,,
266600,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271231,,,,,damageHit,,,2,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
271232,,,,,damage,,,,1001,102,,,,,2,2,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
271233,,,,,defence,,,2,1021,102,,,,,1,1,,,battle/buff_icon/logo_wf_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wftg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
271234,,,,,defence,,,,10021,,,,,,1,1,,,battle/buff_icon/logo_wf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271235,,,,,specialDefence,,,,10022,,,,,,1,1,,,battle/buff_icon/logo_tf_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_tfjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271236,,,,,block,,,,10028,,,,,,1,1,,,battle/buff_icon/logo_dyl_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_dyljd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271237,,,,,strikeResistance,,,,10026,,,,,,1,1,,,battle/buff_icon/logo_bjkx_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_bjkxjd.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271238,,,,,damageDeepen,,,,10025,,,,,,1,1,,,battle/buff_icon/logo_shjm_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ys.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271239,,,,,damageHit,,,2,1084,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271240,,,,,damageHit,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
271241,,,,,damageDodge,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
271242,,,,,damageDodge,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
271243,,,,,damage,,,,1001,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
271244,,,,,damageDeepen,,,2,10025,,,,,,1,1,,,battle/buff_icon/logo_shjm_down.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_ys.png,,,,,,,,,,,,,,,,,,,,,,,<1;10>,,,,,,,,
271245,,,,,damage,,,2,1001,,,,,,1,1,,,battle/buff_icon/logo_wg_up.png,,,,,,,,,,,,,,,,,,,,battle/txt/txt_wgtg.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281221,,,,,suckBlood,,,,,,,,,,1,1,,,battle/buff_icon/logo_xx.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
