变量名,_beizhu,triggerTime,lastTime,needAutoJump,canSkip,isFirstGate,isOver,storyType,guideArgs,showType,choices,gotoStep,force,useRoleFigure,unitId,offPos,talkSelect,talkContent,talkContent_tw,talkContent_en,talkContent_vn,talkContent_kr,topTalk,topTalk_tw,topTalk_en,topTalk_vn,topTalk_kr,topTalkPos,topPosX,topPosY,playmp4,headRes,headPos,roleName,roleName_tw,roleName_en,roleName_vn,roleName_kr,bgRes,tagName,animate,animateAngle,animatePos,anyPosCancel,lightSize
622026,,,2000,,TRUE,,,,,,,,2,<1>,,,,皮卡丘，就决定是你了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
622027,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,轰擂金刚猩乱入,,,,,,,,,,,,,,,,,,,,,,,,,,,
622028,,,2000,,TRUE,,,,,,,,2,<1>,,,,没办法了，只能先跟他战斗了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622031,,,2000,,TRUE,,,,,,,,2,<1>,,,,敲音猴不见了（失望）,,,,,,,,,,,,,,,,,,,,,,,,,,,
622041,,,2000,,TRUE,,,,,,,,,<35>,,,,真倒霉，就因为花园的花枯萎了，老大就把我们赶出来,,,,,,,,,,,,,,,,,,,,,,,,,,,
622042,,,2000,,TRUE,,,,,,,,2,<36>,,,,那些花可值钱了，还不是因为你才会这样,,,,,,,,,,,,,,,,,,,,,,,,,,,
622043,,,2000,,TRUE,,,,,,,,2,,211,{y=0;x=0},,让小次郎照看那些花确实不太行,,,,,,,,,,,,,,,,,,,,,,,,,,,
622044,,,2000,,TRUE,,,,,,,,2,<36>,,,,你们看，是轰擂金刚猩，他们身后还有一只敲音猴,,,,,,,,,,,,,,,,,,,,,,,,,,,
622045,,,2000,,TRUE,,,,,,,,2,,211,{y=0;x=0},,要是把敲音猴抓过来，花或许就有救了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622046,,,2000,,TRUE,,,,,,,,,<35>,,,,这么说，我们又能回到老大身边了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622047,,,2000,,TRUE,,,,,,,,2,,211,{y=0;x=0},,说不定还有奖金哦！,,,,,,,,,,,,,,,,,,,,,,,,,,,
622048,,,2000,,TRUE,,,,,,,,2,<36>,,,,别废话了，当心让他们给跑了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622051,,,2000,,TRUE,,,,,,,,,<35>,,,,大丰收，大丰收咯!,,,,,,,,,,,,,,,,,,,,,,,,,,,
622055,,,2000,,TRUE,,,,,,,,2,,211,{y=0;x=0},,笨蛋，不要伤到敲音猴,,,,,,,,,,,,,,,,,,,,,,,,,,,
622061,,,2000,,TRUE,,,,,,,,,<1>,,,,快看，有3只轰擂金刚猩向这边过来了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622062,,,2000,,TRUE,,,,,,,,2,<27>,,,,他们似乎有伤在身，看上去非常疲惫,,,,,,,,,,,,,,,,,,,,,,,,,,,
622063,,,2000,,TRUE,,,,,,,,,<1>,,,,那正好，让我收服他们,,,,,,,,,,,,,,,,,,,,,,,,,,,
622071,,,2000,,TRUE,,,,,,,,2,,92,{y=0;x=0},,皮卡皮卡，皮卡，皮......,,,,,,,,,,,,,,,,,,,,,,,,,,,
622072,,,2000,,TRUE,,,,,,,,,<1>,,,,敲音猴，火箭队，救出他？,,,,,,,,,,,,,,,,,,,,,,,,,,,
622073,,,2000,,TRUE,,,,,,,,2,<27>,,,,看样子是敲音猴遇到麻烦了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622081,,,2000,,TRUE,,,,,,,,,<35>,,,,大丰收，大丰收！（抱着敲音猴快乐前行）,,,,,,,,,,,,,,,,,,,,,,,,,,,
622082,,,2000,,TRUE,,,,,,,,2,<1>,,,,可恶的火箭队，放开敲音猴,,,,,,,,,,,,,,,,,,,,,,,,,,,
622083,,,2000,,TRUE,,,,,,,,,<36>,,,,又是你啊小鬼头,,,,,,,,,,,,,,,,,,,,,,,,,,,
622084,,,2000,,TRUE,,,,,,,,2,,211,{y=0;x=0},,不要跟他废话了，上啊,,,,,,,,,,,,,,,,,,,,,,,,,,,
622091,,,2000,,TRUE,,,,,,,,,<27>,,,,我们把敲音猴送回轰擂金刚猩身边吧,,,,,,,,,,,,,,,,,,,,,,,,,,,
622095,,,2000,,TRUE,,,,,,,,,<27>,,,,千万别伤到敲音猴,,,,,,,,,,,,,,,,,,,,,,,,,,,
622101,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,接到小镇委托的小智一行人向森林深处前进,,,,,,,,,,,,,,,,,,,,,,,,,,,
622102,,,2000,,TRUE,,,,,,,,,<1>,,,,轰擂金刚猩组成乐团，简直不可思议,,,,,,,,,,,,,,,,,,,,,,,,,,,
622103,,,2000,,TRUE,,,,,,,,2,<27>,,,,可是他们都是鼓手，一起敲奏会扰乱了小镇的安宁,,,,,,,,,,,,,,,,,,,,,,,,,,,
622104,,,2000,,TRUE,,,,,,,,,<1>,,,,那边有动静，快跟我来,,,,,,,,,,,,,,,,,,,,,,,,,,,
622105,,,2000,,TRUE,,,,,,,,,<1>,,,,果然是轰擂金刚猩乐团,,,,,,,,,,,,,,,,,,,,,,,,,,,
622106,,,2000,,TRUE,,,,,,,,2,<27>,,,,制服他们的团长，应该就能跟他们沟通,,,,,,,,,,,,,,,,,,,,,,,,,,,
622111,,,2000,,TRUE,,,,,,,,2,,92,{y=0;x=0},,皮卡，皮卡皮，皮卡……,,,,,,,,,,,,,,,,,,,,,,,,,,,
622112,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,轰擂金刚猩看着皮卡丘和小智一行人，握拳捶胸，离开了,,,,,,,,,,,,,,,,,,,,,,,,,,,
622113,,,2000,,TRUE,,,,,,,,2,<27>,,,,轰擂金刚猩乐团解散了，事件圆满结束了,,,,,,,,,,,,,,,,,,,,,,,,,,,
623001,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,小智一行人来到了黄金矿洞附近,,,,,,,,,,,,,,,,,,,,,,,,,,,
623002,,,2000,,TRUE,,,,,,,,2,<1>,,,,那是什么,,,,,,,,,,,,,,,,,,,,,,,,,,,
623003,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,树才怪，模拟小精灵，虽然经常模仿树木，保护自己不受攻击，但是其身体够着，反而比较接近石头或岩石,,,,,,,,,,,,,,,,,,,,,,,,,,,
623011,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,树才怪逃跑~~~~,,,,,,,,,,,,,,,,,,,,,,,,,,,
623012,,,2000,,TRUE,,,,,,,,2,<1>,,,,我们继续跟上去看看,,,,,,,,,,,,,,,,,,,,,,,,,,,
623021,,,2000,,TRUE,,,,,,,,,<1>,,,,那是树才怪，可是为什么是金色的，这非收服不可,,,,,,,,,,,,,,,,,,,,,,,,,,,
623022,,,2000,,TRUE,,,,,,,,,<1>,,,,去吧，皮卡丘，使用十万伏特,,,,,,,,,,,,,,,,,,,,,,,,,,,
623023,,,2000,,TRUE,,,,,,,,2,,92,{y=0;x=0},,皮卡皮卡,,,,,,,,,,,,,,,,,,,,,,,,,,,
623024,,,2000,,TRUE,,,,,,,,,,,,,发出惨叫~~~躺在了地上,,,,,,,,,,,,,,,,,,,,,,,,,,,
623031,,,2000,,TRUE,,,,,,,,,<1>,,,,就是现在，黄金树才怪要被我收服了耶,,,,,,,,,,,,,,,,,,,,,,,,,,,
623032,,,2000,,TRUE,,,,,,,,,<1>,,,,去吧，精灵球,,,,,,,,,,,,,,,,,,,,,,,,,,,
623033,,,2000,,TRUE,,,,,,,,2,,902,{y=0;x=0},,忽然站起来，将飞旋的精灵球打飞了,,,,,,,,,,,,,,,,,,,,,,,,,,,
623034,,,2000,,TRUE,,,,,,,,2,<101>,,{y=600;x=-30},,向丛林中逃去,,,,,,,,,,,,,,,,,,,,,,,,,,,
623035,,,2000,,TRUE,,,,,,,,,<1>,,,,好痛……可恶，被它逃走了,,,,,,,,,,,,,,,,,,,,,,,,,,,
623041,,,2000,,TRUE,,,,,,,,,<1>,,,,我真的有看到嘛,,,,,,,,,,,,,,,,,,,,,,,,,,,
623042,,,2000,,TRUE,,,,,,,,2,<47>,,,,我也有看到哦，它闪耀着像黄金般的光芒哦,,,,,,,,,,,,,,,,,,,,,,,,,,,
623043,,,2000,,TRUE,,,,,,,,2,<27>,,,,世界上不可能有那种树才怪啦，你们应该是眼花看错了,,,,,,,,,,,,,,,,,,,,,,,,,,,
623044,,,2000,,TRUE,,,,,,,,2,<48>,,,,你们看到了吗，是在哪里看到的,,,,,,,,,,,,,,,,,,,,,,,,,,,
623045,,,2000,,TRUE,,,,,,,,2,<49>,,,,在哪里，在哪里，说呀！在哪里,,,,,,,,,,,,,,,,,,,,,,,,,,,
623046,,,2000,,TRUE,,,,,,,,2,<47>,,,,是发生什么了吗，我们正在寻找一直黄金树才怪,,,,,,,,,,,,,,,,,,,,,,,,,,,
623047,,,2000,,TRUE,,,,,,,,2,<51>,,,,这一带自古以来，就流传着黄金传说,,,,,,,,,,,,,,,,,,,,,,,,,,,
623048,,,2000,,TRUE,,,,,,,,2,<53>,,,,对，据说这附近的山区藏着金脉，吃到黄金的小精灵，身体就会变成金黄色,,,,,,,,,,,,,,,,,,,,,,,,,,,
623049,,,2000,,TRUE,,,,,,,,,<1>,,,,你看，我们说的是真的吧,,,,,,,,,,,,,,,,,,,,,,,,,,,
623050,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,众人向小智等人发起了攻击逼问黄金小精灵的去处，并发起攻击,,,,,,,,,,,,,,,,,,,,,,,,,,,
623055,,,2000,,TRUE,,,,,,,,2,<1>,,,,不要再问了！,,,,,,,,,,,,,,,,,,,,,,,,,,,
623061,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,黄金矿洞传来了一道声音,,,,,,,,,,,,,,,,,,,,,,,,,,,
623062,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,我这里有金树才怪、银树才怪、铜树才怪，你们想要哪一个,,,,,,,,,,,,,,,,,,,,,,,,,,,
623065,,,2000,,TRUE,,,,,,,,2,<57>,,,,居然还有银树才怪，发财了,,,,,,,,,,,,,,,,,,,,,,,,,,,
623071,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,原来这声音是火箭队伪装的~,,,,,,,,,,,,,,,,,,,,,,,,,,,
623072,,,2000,,TRUE,,,,,,,,2,<36>,,,,那这三只树才怪我们都带走了,,,,,,,,,,,,,,,,,,,,,,,,,,,
623073,,,2000,,TRUE,,,,,,,,,<35>,,,,发财发财,,,,,,,,,,,,,,,,,,,,,,,,,,,
623074,,,2000,,TRUE,,,,,,,,2,,211,{y=0;x=0},,居然比我的金币还纯,,,,,,,,,,,,,,,,,,,,,,,,,,,
623075,,,2000,,TRUE,,,,,,,,,<1>,,,,就看你的了，皮卡丘,,,,,,,,,,,,,,,,,,,,,,,,,,,
623077,,,2000,,TRUE,,,,,,,,2,<36>,,,,好讨厌的感觉,,,,,,,,,,,,,,,,,,,,,,,,,,,
623081,,,2000,,TRUE,,,,,,,,,<48>,,,,这黄金树才怪也有我们的一份,,,,,,,,,,,,,,,,,,,,,,,,,,,
623082,,,2000,,TRUE,,,,,,,,2,<49>,,,,对啊，对啊,,,,,,,,,,,,,,,,,,,,,,,,,,,
623083,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,此时大木博士出现解围,,,,,,,,,,,,,,,,,,,,,,,,,,,
623084,,,2000,,TRUE,,,,,,,,2,<32>,,,,这两只神奇宝贝其实是我的，我想让树才怪变得不怕水，就对他做了各种实验，就这样它们变了颜色,,,,,,,,,,,,,,,,,,,,,,,,,,,
623085,,,2000,,TRUE,,,,,,,,2,<32>,,,,真的对不起，树才怪，那次真的是个意外，我并不是故意要那么做的,,,,,,,,,,,,,,,,,,,,,,,,,,,
623086,,,2000,,TRUE,,,,,,,,,<1>,,,,真的吗,,,,,,,,,,,,,,,,,,,,,,,,,,,
623087,,,2000,,TRUE,,,,,,,,2,<32>,,,,所以我后来一直在做能让它恢复原状的研究，好不容易找到了方法,,,,,,,,,,,,,,,,,,,,,,,,,,,
623088,,,2000,,TRUE,,,,,,,,2,<32>,,,,被其他神奇宝贝用水系攻击可以净化恢复至原型,,,,,,,,,,,,,,,,,,,,,,,,,,,
623091,,,2000,,TRUE,,,,,,,,2,<32>,,,,谢谢你们,,,,,,,,,,,,,,,,,,,,,,,,,,,
623095,,,2000,,TRUE,,,,,,,,,<2>,,,,使用水枪攻击树才怪,,,,,,,,,,,,,,,,,,,,,,,,,,,
624001,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,欢迎来到飞行系训练道馆，这里可以学习到飞行系的专业知识，当然也可以挑战道馆获得飞行系道馆徽章~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624002,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,学习完今天的飞行系神奇宝贝知识，还可以获得一份神秘小礼物！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624003,,,2000,,TRUE,,,,,,,,2,<1>,,,,一起去看看吧！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624004,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,今天给大家介绍的飞行系神奇宝贝是姆克儿！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624005,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克儿外形像一只灰色的小鸟，它的腹部是浅灰色，还有一个白色的圆形斑点，它的前额也有一个斑点，但雌性前额的斑点更小！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624006,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克儿大多为群居！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624007,,,2000,,TRUE,,,,,,,,2,<47>,,,,出来吧，姆克儿，跟大家认识一下！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624008,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,一群姆克儿出现了~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624101,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克儿的进化形态为姆克鸟，姆克鸟头顶的羽毛翘得更高，卷曲程度变得更大，爪子的前端出现了黑色的部分，显得更为锐利。,,,,,,,,,,,,,,,,,,,,,,,,,,,
624102,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克儿的自然属性为一般/飞行，可使用电系、冰系、炎系精灵技能攻击时效果更出类拔萃。,,,,,,,,,,,,,,,,,,,,,,,,,,,
624103,,,2000,,TRUE,,,,,,,,2,<49>,,,,出来吧，姆克鸟！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624104,,,2000,,TRUE,,,,,,,,2,<49>,,,,一群姆克鸟出现了~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624201,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克鹰进化之后体型更大，而且眼神变得也更加坚毅和锐利。姆克鹰是性格凶猛的宝可梦，很在意自己头冠的形状,,,,,,,,,,,,,,,,,,,,,,,,,,,
624202,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克儿和姆克鸟是群居宝可梦，但姆克鹰为独居宝可梦。,,,,,,,,,,,,,,,,,,,,,,,,,,,
624203,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,接下来我们做几个小游戏：利用姆克鹰的特性来完成这个游戏——进化至姆克鹰会独居飞走！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624204,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,每个小游戏我们会挑选一名训练家给大家演示表演~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624205,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,我们有请【训练家1】给大家演示,,,,,,,,,,,,,,,,,,,,,,,,,,,
624206,,,2000,,TRUE,,,,,,,,2,<34>,,,,非常开心给大家演示！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624211,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克鹰飞走了~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624301,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,你们似乎已经熟悉了解了姆克儿的生活特性~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624302,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,当前这个小游戏是利用：利用姆克儿和姆克儿鸟的特性通关！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624303,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,我们有请这位训练家为大家演示！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624304,,,2000,,TRUE,,,,,,,,2,<48>,,,,我真幸运~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624305,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克儿和姆克鸟是群居宝可梦，如果队伍中只剩下姆克儿或者姆克鸟会一起飞走！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624311,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克儿/姆克鸟飞走了~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624401,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,想必大家已经非常熟悉了解了姆克儿的生活特性！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624402,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,当前这个小游戏还是：利用姆克儿和姆克儿鸟的特性通关!,,,,,,,,,,,,,,,,,,,,,,,,,,,
624403,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,不一样的是，我们加入了大比鸟作为搭档一起给大家演示!,,,,,,,,,,,,,,,,,,,,,,,,,,,
624404,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,只要最终只剩下姆克儿/姆克鸟就算胜利通过这个小游戏!,,,,,,,,,,,,,,,,,,,,,,,,,,,
624405,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,有训练家自己踊跃参加吗！,,,,,,,,,,,,,,,,,,,,,,,,,,,
624406,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,训练家小智走上了训练场内,,,,,,,,,,,,,,,,,,,,,,,,,,,
624407,,,2000,,TRUE,,,,,,,,2,<1>,,,,我已经知道该怎么通过了！绝对没问题~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624411,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克儿/姆克鸟飞走了~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624501,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,来到了最后的压轴环节，有请我们飞行系训练道馆的馆主与他的传说神奇宝贝——火焰鸟给大家演示~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624502,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,当前这个小游戏同样还是：利用姆克儿和姆克儿鸟的特性通关!,,,,,,,,,,,,,,,,,,,,,,,,,,,
624503,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,不一样的是，我们会加入火焰鸟与大比鸟同时作为搭档~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624504,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,火焰鸟在演示过程中是无法被击败的，只有场上不存在飞行系精灵时才可被击败!,,,,,,,,,,,,,,,,,,,,,,,,,,,
624505,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,这位训练家似乎已经等待不住想要尝试了!,,,,,,,,,,,,,,,,,,,,,,,,,,,
624506,,,2000,,TRUE,,,,,,,,2,<1>,,,,皮卡丘，就决定是你了~,,,,,,,,,,,,,,,,,,,,,,,,,,,
624511,,,2000,,TRUE,,,,,,,,,<101>,,{y=600;x=-30},,姆克儿/姆克鸟飞走了~,,,,,,,,,,,,,,,,,,,,,,,,,,,
625101,,,2000,,TRUE,,,,,,,,,,92,,,告别乘龙之后的小智等人，终于要返回故乡真新镇,,,,,,,,,,,,,,,,,,,,,,,,,,,
625102,,,2000,,TRUE,,,,,,,,2,<1>,,,,听说出岛有定期的船只通往真新镇附近的港口,,,,,,,,,,,,,,,,,,,,,,,,,,,
625103,,,2000,,TRUE,,,,,,,,2,<1>,,,,太好了，我们可以回去真新镇了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625104,,,2000,,TRUE,,,,,,,,,<27>,,,,这一下，终于可以见到大木博士了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625105,,,2000,,TRUE,,,,,,,,2,<2>,,,,这里写着：因为危险，暂时禁止前往出岛，请大家见谅,,,,,,,,,,,,,,,,,,,,,,,,,,,
625106,,,2000,,TRUE,,,,,,,,2,<1>,,,,这到底是怎么回事,,,,,,,,,,,,,,,,,,,,,,,,,,,
625107,,,2000,,TRUE,,,,,,,,2,<1>,,,,不能出岛的话，我们就没有办法搭船了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625108,,,2000,,TRUE,,,,,,,,,<27>,,,,不管了，我们先去看看,,,,,,,,,,,,,,,,,,,,,,,,,,,
625109,,,2000,,TRUE,,,,,,,,,<27>,,,,可是只有这座桥可以出岛啊,,,,,,,,,,,,,,,,,,,,,,,,,,,
625110,,,2000,,TRUE,,,,,,,,2,,92,,,“轰”,,,,,,,,,,,,,,,,,,,,,,,,,,,
625111,,,2000,,TRUE,,,,,,,,,<27>,,,,在这座岛上，到底发生了什么事情,,,,,,,,,,,,,,,,,,,,,,,,,,,
625112,,,2000,,TRUE,,,,,,,,2,<1>,,,,奇怪了怎么一个人也没有,,,,,,,,,,,,,,,,,,,,,,,,,,,
625113,,,2000,,TRUE,,,,,,,,2,<1>,,,,好像鬼城一样,,,,,,,,,,,,,,,,,,,,,,,,,,,
625114,,,2000,,TRUE,,,,,,,,,<2>,,,,奇怪了，这个城市是怎么搞的啊,,,,,,,,,,,,,,,,,,,,,,,,,,,
625115,,,2000,,TRUE,,,,,,,,2,<1>,,,,对不起，请问这里有人在吗，请回答,,,,,,,,,,,,,,,,,,,,,,,,,,,
625116,,,2000,,TRUE,,,,,,,,,,861,{y=-200;x=0},,波~波~（波克比发出的声音）,,,,,,,,,,,,,,,,,,,,,,,,,,,
625117,,,2000,,TRUE,,,,,,,,2,,431,{y=-200;x=0},,哔哔哔哔（霹雳电球发出的声音）,,,,,,,,,,,,,,,,,,,,,,,,,,,
625118,,,2000,,TRUE,,,,,,,,,,92,,,波克比跟着霹雳电球走了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625119,,,2000,,TRUE,,,,,,,,2,<2>,,,,波克比不见了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625120,,,2000,,TRUE,,,,,,,,2,<2>,,,,波克比！波克比~,,,,,,,,,,,,,,,,,,,,,,,,,,,
625121,,,2000,,TRUE,,,,,,,,,,92,,,波克比和霹雳电球正在一起玩耍，波克比站在了霹雳电球的身上,,,,,,,,,,,,,,,,,,,,,,,,,,,
625122,,,2000,,TRUE,,,,,,,,2,<1>,,,,波克比哦他正在玩的球好像是…,,,,,,,,,,,,,,,,,,,,,,,,,,,
625123,,,2000,,TRUE,,,,,,,,,,92,,,霹雳电球，身份不明的神奇宝贝，一般都住在发电厂附近，擅长各种电气系绝招,,,,,,,,,,,,,,,,,,,,,,,,,,,
625124,,,2000,,TRUE,,,,,,,,,,92,,,犹豫偶尔会突然爆炸的关系，遇到他的话要特别小心,,,,,,,,,,,,,,,,,,,,,,,,,,,
625131,,,2000,,TRUE,,,,,,,,,<2>,,,,会爆炸！,,,,,,,,,,,,,,,,,,,,,,,,,,,
625132,,,2000,,TRUE,,,,,,,,,<2>,,,,波克比，太危险了，赶快从霹雳电球的身上下来,,,,,,,,,,,,,,,,,,,,,,,,,,,
625133,,,2000,,TRUE,,,,,,,,,<2>,,,,快下来（害怕）,,,,,,,,,,,,,,,,,,,,,,,,,,,
625141,,,2000,,TRUE,,,,,,,,,<1>,,,,小霞，先等一下，情况好像不太对劲,,,,,,,,,,,,,,,,,,,,,,,,,,,
625142,,,2000,,TRUE,,,,,,,,,<27>,,,,你们有没有感觉到好像有人在看我们耶,,,,,,,,,,,,,,,,,,,,,,,,,,,
625143,,,2000,,TRUE,,,,,,,,,<1>,,,,那个是，一个，两个，三个，数量根本多的输不起嘛,,,,,,,,,,,,,,,,,,,,,,,,,,,
625144,,,2000,,TRUE,,,,,,,,2,,92,,,顽皮雷弹，霹雳电球的进化形态，因为受到一点刺激就会爆炸的关系，所以另有爆炸球的绰号,,,,,,,,,,,,,,,,,,,,,,,,,,,
625151,,,2000,,TRUE,,,,,,,,,<1>,,,,他看起来比霹雳电球更激进耶,,,,,,,,,,,,,,,,,,,,,,,,,,,
625152,,,2000,,TRUE,,,,,,,,2,,431,{y=-200;x=0},,哔哔哔哔哔哔哔哔哔哔哔哔,,,,,,,,,,,,,,,,,,,,,,,,,,,
625153,,,2000,,TRUE,,,,,,,,,<2>,,,,不要发生振动，不要发出声音，不要呼吸,,,,,,,,,,,,,,,,,,,,,,,,,,,
625154,,,2000,,TRUE,,,,,,,,,<2>,,,,怎么可能，你不要胡说八道了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625155,,,2000,,TRUE,,,,,,,,2,<27>,,,,可是，他可能受到一点点刺激就会爆炸了耶,,,,,,,,,,,,,,,,,,,,,,,,,,,
625156,,,2000,,TRUE,,,,,,,,,,431,{y=-200;x=0},,啪啪啪啪，开始了自爆,,,,,,,,,,,,,,,,,,,,,,,,,,,
625161,,,2000,,TRUE,,,,,,,,,<63>,,,,通通呆在这里不要动,,,,,,,,,,,,,,,,,,,,,,,,,,,
625162,,,2000,,TRUE,,,,,,,,,<63>,,,,好，去吧！龙头地鼠,,,,,,,,,,,,,,,,,,,,,,,,,,,
625171,,,2000,,TRUE,,,,,,,,,<63>,,,,龙头地鼠，用地面系绝招带顽皮雷弹到地下去,,,,,,,,,,,,,,,,,,,,,,,,,,,
625172,,,2000,,TRUE,,,,,,,,2,<1>,,,,得救了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625173,,,2000,,TRUE,,,,,,,,2,<1>,,,,刚才真是感谢你了,,,,,,,,,,,,,,,,,,,,,,,,,,,
625174,,,2000,,TRUE,,,,,,,,,<2>,,,,谢谢你救了我们一命,,,,,,,,,,,,,,,,,,,,,,,,,,,
625181,,,2000,,TRUE,,,,,,,,,<1>,,,,请问，这个城市到底是怎么回事啊,,,,,,,,,,,,,,,,,,,,,,,,,,,
625182,,,2000,,TRUE,,,,,,,,2,<2>,,,,我，第一次看到有这么多顽皮雷弹,,,,,,,,,,,,,,,,,,,,,,,,,,,
625183,,,2000,,TRUE,,,,,,,,,<63>,,,,告诉你们吧，本来这个地方是没有顽皮雷弹和霹雳电球的,,,,,,,,,,,,,,,,,,,,,,,,,,,
625184,,,2000,,TRUE,,,,,,,,,<63>,,,,岛上有个发明家，利用霹雳电球做发电实验,,,,,,,,,,,,,,,,,,,,,,,,,,,
625185,,,2000,,TRUE,,,,,,,,,<63>,,,,不久前他还一直在饲养，可是那些霹雳电球却逃出了实验室,,,,,,,,,,,,,,,,,,,,,,,,,,,
625186,,,2000,,TRUE,,,,,,,,,<63>,,,,长久以来，偷偷地增加自己的数量,,,,,,,,,,,,,,,,,,,,,,,,,,,
625187,,,2000,,TRUE,,,,,,,,,<63>,,,,不知道是不是气候水土适合的关系,,,,,,,,,,,,,,,,,,,,,,,,,,,
625188,,,2000,,TRUE,,,,,,,,,<63>,,,,霹雳电球就进化成顽皮雷弹大量繁殖,,,,,,,,,,,,,,,,,,,,,,,,,,,
