变量名,gateID,_beizhu,itemMap,count,probability,itemCount
2311,21605,(手游普通关卡蓝色携带道具掉落)(普通6-09)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2312,21701,(手游普通关卡蓝色携带道具掉落)(普通6-10)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2313,21702,(手游普通关卡蓝色携带道具掉落)(普通7-01)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2314,21703,(手游普通关卡蓝色携带道具掉落)(普通7-02)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2315,21704,(手游普通关卡蓝色携带道具掉落)(普通7-03)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2316,21705,(手游普通关卡蓝色携带道具掉落)(普通7-04)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2317,21801,(手游普通关卡蓝色携带道具掉落)(普通7-05)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2318,21802,(手游普通关卡蓝色携带道具掉落)(普通7-06)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2319,21803,(手游普通关卡蓝色携带道具掉落)(普通7-07)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2320,21804,(手游普通关卡蓝色携带道具掉落)(普通7-08)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2321,21805,(手游普通关卡蓝色携带道具掉落)(普通7-09)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2322,21901,(手游普通关卡蓝色携带道具掉落)(普通7-10)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2323,21902,(手游普通关卡蓝色携带道具掉落)(普通8-01)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2324,21903,(手游普通关卡蓝色携带道具掉落)(普通8-02)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2325,21904,(手游普通关卡蓝色携带道具掉落)(普通8-03)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2326,21905,(手游普通关卡蓝色携带道具掉落)(普通8-04)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2327,22001,(手游普通关卡蓝色携带道具掉落)(普通8-05)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2328,22002,(手游普通关卡蓝色携带道具掉落)(普通8-06)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2329,22003,(手游普通关卡蓝色携带道具掉落)(普通8-07)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2330,22004,(手游普通关卡蓝色携带道具掉落)(普通8-08)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2331,22005,(手游普通关卡蓝色携带道具掉落)(普通8-09)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2332,22101,(手游普通关卡蓝色携带道具掉落)(普通8-10)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2333,22102,(手游普通关卡蓝色携带道具掉落)(普通9-01)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2334,22103,(手游普通关卡蓝色携带道具掉落)(普通9-02)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2335,22104,(手游普通关卡蓝色携带道具掉落)(普通9-03)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2336,22105,(手游普通关卡蓝色携带道具掉落)(普通9-04)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2337,22201,(手游普通关卡蓝色携带道具掉落)(普通9-05)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2338,22202,(手游普通关卡蓝色携带道具掉落)(普通9-06)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2339,22203,(手游普通关卡蓝色携带道具掉落)(普通9-07)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2340,22204,(手游普通关卡蓝色携带道具掉落)(普通9-08)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2341,22205,(手游普通关卡蓝色携带道具掉落)(普通9-09)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2342,22301,(手游普通关卡蓝色携带道具掉落)(普通9-10)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2343,22302,(手游普通关卡蓝色携带道具掉落)(普通10-01)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2344,22303,(手游普通关卡蓝色携带道具掉落)(普通10-02)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2345,22304,(手游普通关卡蓝色携带道具掉落)(普通10-03)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2346,22305,(手游普通关卡蓝色携带道具掉落)(普通10-04)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2347,22401,(手游普通关卡蓝色携带道具掉落)(普通10-05)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2348,22402,(手游普通关卡蓝色携带道具掉落)(普通10-06)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2349,22403,(手游普通关卡蓝色携带道具掉落)(普通10-07)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2350,22404,(手游普通关卡蓝色携带道具掉落)(普通10-08)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2351,22405,(手游普通关卡蓝色携带道具掉落)(普通10-09)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2352,22501,(手游普通关卡蓝色携带道具掉落)(普通10-10)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2353,22502,(手游普通关卡蓝色携带道具掉落)(普通11-01)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2354,22503,(手游普通关卡蓝色携带道具掉落)(普通11-02)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2355,22504,(手游普通关卡蓝色携带道具掉落)(普通11-03)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2356,22505,(手游普通关卡蓝色携带道具掉落)(普通11-04)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2357,12601,(手游普通关卡蓝色携带道具掉落)(普通11-05)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2358,12602,(手游普通关卡蓝色携带道具掉落)(普通11-06)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2359,12603,(手游普通关卡蓝色携带道具掉落)(普通11-07)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2360,12604,(手游普通关卡蓝色携带道具掉落)(普通11-08)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2361,12605,(手游普通关卡蓝色携带道具掉落)(普通11-09)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2362,12606,(手游普通关卡蓝色携带道具掉落)(普通11-10)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2363,12607,(手游普通关卡蓝色携带道具掉落)(普通12-01)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2364,12608,(手游普通关卡蓝色携带道具掉落)(普通12-02)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2365,12609,(手游普通关卡蓝色携带道具掉落)(普通12-03)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2366,12610,(手游普通关卡蓝色携带道具掉落)(普通12-04)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2367,22601,(手游普通关卡蓝色携带道具掉落)(普通12-05)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2368,22602,(手游普通关卡蓝色携带道具掉落)(普通12-06)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2369,22603,(手游普通关卡蓝色携带道具掉落)(普通12-07)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2370,22604,(手游普通关卡蓝色携带道具掉落)(普通12-08)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2371,22605,(手游普通关卡蓝色携带道具掉落)(普通12-09)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2372,12701,(手游普通关卡蓝色携带道具掉落)(普通12-10)(普通关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2373,12702,(手游精英关卡蓝色携带道具掉落)(精英1-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2374,12703,(手游精英关卡蓝色携带道具掉落)(精英1-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2375,12704,(手游精英关卡蓝色携带道具掉落)(精英1-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2376,12705,(手游精英关卡蓝色携带道具掉落)(精英2-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2377,12706,(手游精英关卡蓝色携带道具掉落)(精英2-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2378,12707,(手游精英关卡蓝色携带道具掉落)(精英2-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2379,12708,(手游精英关卡蓝色携带道具掉落)(精英3-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2380,12709,(手游精英关卡蓝色携带道具掉落)(精英3-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2381,12710,(手游精英关卡蓝色携带道具掉落)(精英3-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2382,22701,(手游精英关卡蓝色携带道具掉落)(精英3-04)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2383,22702,(手游精英关卡蓝色携带道具掉落)(精英4-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2384,22703,(手游精英关卡蓝色携带道具掉落)(精英4-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2385,22704,(手游精英关卡蓝色携带道具掉落)(精英4-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2386,22705,(手游精英关卡蓝色携带道具掉落)(精英4-04)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2387,12801,(手游精英关卡蓝色携带道具掉落)(精英5-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2388,12802,(手游精英关卡蓝色携带道具掉落)(精英5-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2389,12803,(手游精英关卡蓝色携带道具掉落)(精英5-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2390,12804,(手游精英关卡蓝色携带道具掉落)(精英5-04)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2391,12805,(手游精英关卡蓝色携带道具掉落)(精英5-05)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2392,12806,(手游精英关卡蓝色携带道具掉落)(精英6-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2393,12807,(手游精英关卡蓝色携带道具掉落)(精英6-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2394,12808,(手游精英关卡蓝色携带道具掉落)(精英6-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2395,12809,(手游精英关卡蓝色携带道具掉落)(精英6-04)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2396,12810,(手游精英关卡蓝色携带道具掉落)(精英6-05)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2397,22801,(手游精英关卡蓝色携带道具掉落)(精英7-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2398,22802,(手游精英关卡蓝色携带道具掉落)(精英7-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2399,22803,(手游精英关卡蓝色携带道具掉落)(精英7-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2400,22804,(手游精英关卡蓝色携带道具掉落)(精英7-04)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2401,22805,(手游精英关卡蓝色携带道具掉落)(精英7-05)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2402,12901,(手游精英关卡蓝色携带道具掉落)(精英8-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2403,12902,(手游精英关卡蓝色携带道具掉落)(精英8-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2404,12903,(手游精英关卡蓝色携带道具掉落)(精英8-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2405,12904,(手游精英关卡蓝色携带道具掉落)(精英8-04)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2406,12905,(手游精英关卡蓝色携带道具掉落)(精英8-05)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2407,12906,(手游精英关卡蓝色携带道具掉落)(精英9-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2408,12907,(手游精英关卡蓝色携带道具掉落)(精英9-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2409,12908,(手游精英关卡蓝色携带道具掉落)(精英9-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2410,12909,(手游精英关卡蓝色携带道具掉落)(精英9-04)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2411,12910,(手游精英关卡蓝色携带道具掉落)(精英9-05)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2412,22901,(手游精英关卡蓝色携带道具掉落)(精英10-01)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2413,22902,(手游精英关卡蓝色携带道具掉落)(精英10-02)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2414,22903,(手游精英关卡蓝色携带道具掉落)(精英10-03)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2415,22904,(手游精英关卡蓝色携带道具掉落)(精英10-04)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2416,22905,(手游精英关卡蓝色携带道具掉落)(精英10-05)(精英关卡),{30101=100;30102=100;30103=100;30104=100;30105=100;30106=100},,,
2501,10101,(手游精英关卡蓝色携带道具掉落)(精英11-01)(精英关卡),{31201=100;31202=100;30201=100;30202=100;30203=100;30204=100;30205=100;30206=100;30207=100;30208=100;30209=100},,,
2502,10102,(手游精英关卡蓝色携带道具掉落)(精英11-02)(精英关卡),{31201=100;31202=100;30201=100;30202=100;30203=100;30204=100;30205=100;30206=100;30207=100;30208=100;30209=100},,,
2503,10103,(手游精英关卡蓝色携带道具掉落)(精英11-03)(精英关卡),{31201=100;31202=100;30201=100;30202=100;30203=100;30204=100;30205=100;30206=100;30207=100;30208=100;30209=100},,,
2504,10104,(手游精英关卡蓝色携带道具掉落)(精英11-04)(精英关卡),{31201=100;31202=100;30201=100;30202=100;30203=100;30204=100;30205=100;30206=100;30207=100;30208=100;30209=100},,,
2505,10105,(手游精英关卡蓝色携带道具掉落)(精英11-05)(精英关卡),{31201=100;31202=100;30201=100;30202=100;30203=100;30204=100;30205=100;30206=100;30207=100;30208=100;30209=100},,,
2506,10201,(手游精英关卡蓝色携带道具掉落)(精英12-01)(精英关卡),{31201=100;31202=100;30201=100;30202=100;30203=100;30204=100;30205=100;30206=100;30207=100;30208=100;30209=100},,,
