变量名,desc,name,key,bgColor,strokeColor,fontColor,__version
41059,令目标【孤立】2回合。造成拂晓之翼10%血量上限的特攻穿透伤害；月蚀阶段推进时，漫射为2束/4束【黑光】,【大黑光】,【大黑光】,<245;175;37>,<233;147;25>,<233;147;25>,
41060,3级增益，可叠加3层，每层令自身提升10%生命上限，主动行动时释放1束【黑光】；阵亡时100%概率消耗1层月痕复活(每次触发后概率降低25%)，回复全部血量并继承阵亡前怒气,【月痕】,【月痕】,<120;203;147>,<92;153;112>,<92;153;112>,
41061,傀儡效果，继承本体行动顺位和100%攻击，行动替换为进行普通攻击并对随机敌方落下1束【黑光】；【复圆】阶段结束后复原为本体，并恢复35%血量和怒气；拂晓之翼阵亡时，残像会立即消亡,【月影残像】,【月影残像】,<245;175;37>,<233;147;25>,<233;147;25>,
41111,陷阱效果，本列目标位移或行动时触发，造成释放者60%特攻的陷阱伤害，触发2次后失效,【地刺陷阱】,【地刺陷阱】,<251;85;114>,<220;53;76>,<241;59;84>,
41112,陷阱效果，受到主动攻击时候，会将10%伤害或附带的控制效果，一同吸收并反弹给敌方，触发1次后失效。,【反制陷阱】,【反制陷阱】,<251;85;114>,<220;53;76>,<241;59;84>,
41113,陷阱效果，无效化敌人的行动，触发1次或释放者死亡后失效,【引力陷阱】,【引力陷阱】,<251;85;114>,<220;53;76>,<241;59;84>,
41114,光环效果，弱化敌方全体10%双攻,【双攻弱化光环Ⅱ】,【双攻弱化光环Ⅱ】,<251;85;114>,<220;53;76>,<241;59;84>,
41115,期间自身损失的生命不会超过生命上限的25%,【精灵球形态】,【精灵球形态】,<120;203;147>,<92;153;112>,<92;153;112>,
41116,记录并获得，本场战斗释放者自身技能获得过的伤害减免效果,【记忆金属-减伤】,【记忆金属-减伤】,<120;203;147>,<92;153;112>,<92;153;112>,
41211,提升50%抵御率和20%伤害减免，期间每个敌方对玛夏多造成的伤害都会被永久记录,【招架姿态】,【招架姿态】,<120;203;147>,<92;153;112>,<92;153;112>,
41212,3级负面，优先成为释放者的攻击目标，释放者无视其隐身和20%伤害减免，且下次攻击前驱散其1层增益效果,【记仇】,【记仇】,<251;85;114>,<220;53;76>,<241;59;84>,
41213,附着类状态，期间栖影者无法被选中，被栖影的目标降低30%怒气恢复速度和50%抵御率，且受到的一半治疗都会被栖影者获取，斗、鬼系攻击【栖影】目标时，玛夏多都会对其造成2倍的普攻伤害（附着期间上限5次）；玛夏多下次主动攻击前结束【栖影】,【栖影】,【栖影】,<245;175;37>,<233;147;25>,<233;147;25>,
41214,连击类效果，对目标连续发动五段普通攻击，若击杀目标剩余段数会转换攻击另一生命最低的敌方,【七星夺魂】,【七星夺魂】,<245;175;37>,<233;147;25>,<233;147;25>,
41215,通用形态，受到伤害降低25%（受到物理伤害降低50%），抵御率提升30%，速度提升12%,【半灵体】,【半灵体】,<245;175;37>,<233;147;25>,<233;147;25>,
41216,专属形态，破抵御率和普攻伤害提升50%，攻击无视护盾和伤害分摊，每次攻击额外造成100%物攻的鬼系伤害（每回合最多触发3次），结束后，恢复为【半灵体】,【全力模式】,【全力模式】,<245;175;37>,<233;147;25>,<233;147;25>,
41217,2级增益，提升20%抵御率和10%伤害减免,【助·招架姿态】,【助·招架姿态】,<120;203;147>,<92;153;112>,<92;153;112>,
41218,2级负面，双防降低20%，无法进入隐身状态,【助·记仇】,【助·记仇】,<251;85;114>,<220;53;76>,<241;59;84>,
41311,负面效果，行动结束时造成40%特攻的真实伤害，该伤害可产生暴击，最多可叠加5层,【中毒】,【中毒】,<251;85;114>,<220;53;76>,<241;59;84>,
41411,1级增益，上限20层，每层提升3%物防和0.5%物攻伤害减免,【堆砌】,【堆砌】,<120;203;147>,<92;153;112>,<92;153;112>,
41412,专属形态，免疫位移，免伤提升12%；优先令自身罩在随机1名钢/岩系队友之上，令其无法被攻击,【立定千钧】,【立定千钧】,<245;175;37>,<233;147;25>,<233;147;25>,
41413,2级增益，受到伤害降低12%；触发后，后续1名敌方攻击时，只会以释放者为目标，造成伤害和效果,【镇守】,【镇守】,<169;123;231>,<141;93;206>,<141;93;206>,
41414,岩系普通障碍物，继承释放者80%防御类属性，为己方全体阻挡敌方伤害和效果,【岩石堡垒】,【岩石堡垒】,<245;175;37>,<233;147;25>,<233;147;25>,
41511,提升5%火属性伤害,【火属性伤害提升Ⅰ】,【火属性伤害提升Ⅰ】,<120;203;147>,<92;153;112>,<92;153;112>,
41512,提升10%火属性伤害,【火属性伤害提升Ⅱ】,【火属性伤害提升Ⅱ】,<120;203;147>,<92;153;112>,<92;153;112>,
41513,1级负面，效果持续期间，敌人每次行动（包括额外行动），分别会受到释放者80%/70%/60%/50%特攻的火属性伤害（效果持续期间总共可触发4次）,【幽冥火花】,【幽冥火花】,<251;85;114>,<220;53;76>,<241;59;84>,
41514,专属形态，受到伤害降低20%，受到主动攻击时，对全体敌方造成释放者80%特攻的火属性伤害（每回合触发1次）,【爆炸艺术】,【爆炸艺术】,<245;175;37>,<233;147;25>,<233;147;25>,
41515,1级负面，受到释放者攻击时，火系易伤提升10%，被暴击概率提升15%,【爆头】,【爆头】,<251;85;114>,<220;53;76>,<241;59;84>,
41611,跟随召唤物，继承释放者120%属性，跟随本体对主目标造成幻像100%物攻的电元素伤害，并有70%概率替本体抵挡受到的主动攻击及效果（不会替本体抵挡地面系攻击）,【雷电幻影】,【雷电幻影】,<245;175;37>,<233;147;25>,<233;147;25>,
41612,专属形态，每次主动攻击都是50%威力等离子闪电拳（每拳附带100%物攻的电元素伤害），出拳次数额外追加1段，对飞行系必然命中，并额外提升50%电系闪避和45%被动伤害减免；该形态怒气回复速度衰减30%。,【雷电法相】,【雷电法相】,<120;203;147>,<92;153;112>,<92;153;112>,
41613,电系高级敌方场地，每名敌人1个随机增益转化为【感电Ⅱ】2回合；场地内，电系精灵攻击主目标时，触发2次【天雷Ⅱ】，所有天雷优先攻击【感电】目标（对地面/草系无效）。,【静电场】,【静电场】,<245;175;37>,<233;147;25>,<233;147;25>,
41614,引雷效果，攻击随机1名敌方，造成110%物攻/特攻电元素伤害。,【天雷Ⅱ】,【天雷Ⅱ】,<245;175;37>,<233;147;25>,<233;147;25>,
41721,2级增益，目标获得与释放者一致的抵御率和抵御强度，抵御成功时会反击1次，造成释放者300%物防加成的真实伤害（每大回合限1次，钢系精灵额外多1次反击机会）,【铁卫】,【铁卫】,<120;203;147>,<92;153;112>,<92;153;112>,
41722,3级增益，记录并获得本场战斗中释放者通过自身技能获得过但已失效的抵御提升效果,【记忆金属-抵御】,【记忆金属-抵御】,<120;203;147>,<92;153;112>,<92;153;112>,
41723,2级负面，降低20%伤害和20%护盾强度,【金属崩坏】,【金属崩坏】,<251;85;114>,<220;53;76>,<241;59;84>,
41724,阵亡时，会锈化为低1级的进化形态，继承当前形态80%的属性,【生锈】,【生锈】,<245;175;37>,<233;147;25>,<233;147;25>,
41811,治疗友方全体100%物攻的生命；每消耗一个节拍，治疗效果提升20%,【复苏之曲】,【复苏之曲】,<245;175;37>,<233;147;25>,<233;147;25>,
41812,对敌方全体造成80%物攻的伤害，并有20%概率使目标缠绕1回合,【躁动之曲】,【躁动之曲】,<245;175;37>,<233;147;25>,<233;147;25>,
41911,1级负面，火系易伤提升8%，受到的1/2级增益，会转化为【灼烧Ⅰ】2回合（转化每回合生效1次）,【闪焰】,【闪焰】,<251;85;114>,<220;53;76>,<241;59;84>,
41912,2级增益，可叠加，使用后，自身提升5%暴击和火属性伤害，持续2回合，并触发1次【驱散Ⅱ】,【火之能量】,【火之能量】,<120;203;147>,<92;153;112>,<92;153;112>,
42011,2级增益，不可叠加。下一次主动攻击可选择任意目标并提升30%暴击率，本次攻击可将溢出的暴击率转化为暴击伤害,【瞄准】,【瞄准】,<120;203;147>,<92;153;112>,<92;153;112>,
42012,1级控制，无法行动，暴击抗性和闪避率降低30%,【泪眼汪汪】,【泪眼汪汪】,<169;123;231>,<141;93;206>,<141;93;206>,
43011,伪装效果，伪装具备释放者25%最大血量（耗尽时破除伪装），受击时为目标添加3回合【强酸】,【苹果伪装】,【苹果伪装】,<245;175;37>,<233;147;25>,<233;147;25>,
43012,1级负面，毒素效果，目标行动前每层对其造成释放者30%物攻的毒元素伤害，每层强酸降低目标3%的物防，可叠加5层,【强酸】,【强酸】,<169;123;231>,<141;93;206>,<141;93;206>,
43013,龙息类攻击，造成60%~90%物攻/物攻的毒元素伤害，并对目标添加1层【强酸】3回合,【强酸龙息】,【强酸龙息】,<169;123;231>,<141;93;206>,<141;93;206>,
43111,1级负面，被驱散/净化或者受到电系攻击时，对主目标造成60%特攻的电元素伤害，其周围目标随机造成3次30%特攻的电元素伤害，触发后消失,【球状闪电】,【球状闪电】,<245;175;37>,<233;147;25>,<233;147;25>,
43112,2级负面，被驱散/净化或者受到电系攻击时，对主目标造成80%特攻的电元素伤害，全体目标随机造成5次40%特攻的电元素伤害，触发后消失,【巨型球状闪电】,【巨型球状闪电】,<245;175;37>,<233;147;25>,<233;147;25>,
43113,专属形态，受到的伤害降低20%，受到主动攻击时，对攻击者释放1次【球状闪电】伤害（每个大回合最多一次）,【拟态精灵球】,【拟态精灵球】,<245;175;37>,<233;147;25>,<233;147;25>,
43911,特殊行为，对目标进行欺诈，若欺诈成功则提升自身属性或降低目标属性，对自己的同一个目标受到多次欺诈时概率递减50%,【欺诈】,【欺诈】,<245;175;37>,<233;147;25>,<233;147;25>,
43912,特殊行为，欺诈的一种，作用于敌方全体，40%成功率，若成功则降低目标20%双防，持续至释放者进行攻击,【假哭】,【假哭】,<245;175;37>,<233;147;25>,<233;147;25>,
43913,特殊行为，欺诈的一种，作用于敌方特攻最高的目标，60%成功率，若成功则降低目标20%特攻1回合,【密语】,【密语】,<245;175;37>,<233;147;25>,<233;147;25>,
43914,特殊行为，欺诈的一种，作用于敌方随机单体，50%成功率，若成功则使其伤害提升10%并【混乱】1回合,【吹捧】,【吹捧】,<245;175;37>,<233;147;25>,<233;147;25>,
44311,特殊负面效果，附带10%斗系易伤，分为正面、上面、侧面三种。破绽被击中后消失，间隔2回合后重新出现新破绽,【破绽】,【破绽】,<251;85;114>,<220;53;76>,<241;59;84>,
44312,特殊增益效果，不可叠加，期间击中破绽时自身获得额外回合,【无我】,【无我】,<120;203;147>,<92;153;112>,<92;153;112>,
44411,专属状态，期间受到主动攻击伤害不会超过最大血量的15%,【轻快舞步】,【轻快舞步】,<245;175;37>,<233;147;25>,<233;147;25>,
44412,1级负面，封冻敌人部分双攻，使其攻击时只能发挥当前双攻的60%~90%，带有【冻血】或【雪咒】的目标对冰系角色只会造成下限伤害）,【捧腹】,【捧腹】,<251;85;114>,<220;53;76>,<241;59;84>,
44413,事件效果，持续2回合，奖惩结束后事件结束；舞伴行动时，如果使用的主动攻击类型与踏冰人偶的上次行动一致，则会被奖励添加【捧腹】和【冻血Ⅰ】2回合；如果不一致，则会被惩罚变为【魔尼尼】1回合,【舞伴】,【舞伴】,<245;175;37>,<233;147;25>,<233;147;25>,
44414,超能系变形，只能进行普攻攻击,【魔尼尼】,【魔尼尼】,<245;175;37>,<233;147;25>,<233;147;25>,
45211,特殊效果，读取[主人]的特攻和特防，赋予其10%的该属性给己方后排1名超能/普通系队友1回合,【交换信息】,【交换信息】,<245;175;37>,<233;147;25>,<233;147;25>,
45212,1级负面，降低敌方全体10%回怒速度，并使得敌方1个满怒气精灵离场1回合,【延误争斗】,【延误争斗】,<251;85;114>,<220;53;76>,<241;59;84>,
45213,1级负面，自身六维属性下降30%,【疲惫】,【疲惫】,<251;85;114>,<220;53;76>,<241;59;84>,
45611,使目标无法行动，同时受到的物攻伤害增加20%,【枷锁】,【枷锁】,<169;123;231>,<141;93;206>,<141;93;206>,
45612,上限5层，初始层数0层，无法驱散和无视，每1层降低3%受到的伤害,【活性皮肤】,【活性皮肤】,<245;175;37>,<233;147;25>,<233;147;25>,
45711,1级增益，持续2回合，每层提升5%物防和3%免伤，上限10层,【持久力】,【持久力】,<120;203;147>,<92;153;112>,<92;153;112>,
45712,2级增益，期间释放者首次没有护盾时，会立刻修复获得300%物防护盾；如【钢桥】蓄力被打断，会返回500点怒气,【桥体修复】,【桥体修复】,<120;203;147>,<92;153;112>,<92;153;112>,
45713,专属形态，期间可吸收500%物防伤害，并在蓄力完成后对全体敌人释放吸收量的特攻伤害；自身身后1格钢/龙系队友，可利用钢桥免疫敌方地形和障碍物影响，攻击任意敌方,【钢桥】,【钢桥】,<245;175;37>,<233;147;25>,<233;147;25>,
45811,鬼系助战召唤物，储备上限为2，攻击时造成释放者50%物攻的物理伤害,【龙箭】,【龙箭】,<245;175;37>,<233;147;25>,<233;147;25>,
45812,2级负面，不可叠加，减少20点怒气并降低5%速度,【纠缠不休】,【纠缠不休】,<251;85;114>,<220;53;76>,<241;59;84>,
45911,上限拥有6把，持有时，每把提升5%伤害减免；释放时，每把对目标本体造成苍响70%物攻伤害，并造成【剑伤】2回合,【妖精飞剑】,【妖精飞剑】,<245;175;37>,<233;147;25>,<233;147;25>,
45912,2级增益，每回合首次攻击时，附带释放者50%物攻伤害并造成1回合【剑伤】，自身速度提升6%,【妖精剑气】,【妖精剑气】,<245;175;37>,<233;147;25>,<233;147;25>,
45913,触发时，苍响令最多3把【妖精飞剑】从其他敌方目标，汇聚到敌方血量最低的目标身上,【剑鸣】,【剑鸣】,<245;175;37>,<233;147;25>,<233;147;25>,
45914,光环效果，弱化敌方全体15%抵御率和对妖精系伤害，激活时会立刻令敌方场上的飞剑触发1次伤害，破抵御时会转化为真实伤害,【妖精剑阵】,【妖精剑阵】,<245;175;37>,<233;147;25>,<233;147;25>,
45915,苍响每回合获得20%藏玛然特最大血量的【真气盾】；藏玛然特主动攻击附带【斩断Ⅱ】；踏入领域的目标都会受到1次飞剑伤害，并降低15%对姐弟俩的伤害,【剑盾领域】,【剑盾领域】,<245;175;37>,<233;147;25>,<233;147;25>,
