变量名,gateID,_beizhu,itemID,itemCount,weightMin,weightMax,firstWeight
6561,11306,(掉落物品2攻击54)(普通20-04)(普通关卡),,,0.3,0.5,
6562,11306,(掉落物品3防御51)(普通20-04)(普通关卡),5017,,0.2,0.45,
6566,11307,(掉落物品1强化药剂)(普通20-05)(普通关卡),,,0.3,0.5,
6567,11307,(掉落物品2防御54)(普通20-05)(普通关卡),5017,,0.2,0.45,
6571,11308,(掉落物品3技能51)(普通20-05)(普通关卡),,,0.3,0.5,
6572,11308,(掉落物品1强化药剂)(普通20-06)(普通关卡),5018,,0.2,0.45,
6576,11309,(掉落物品2防御54)(普通20-06)(普通关卡),,,0.3,0.5,
6577,11309,(掉落物品3技能51)(普通20-06)(普通关卡),5018,,0.2,0.45,
6581,11310,(掉落物品1强化药剂)(普通20-07)(普通关卡),,,0.3,0.5,
6582,11310,(掉落物品2防御54)(普通20-07)(普通关卡),5018,,0.2,0.45,
6586,11401,(掉落物品3技能51)(普通20-07)(普通关卡),,,0.3,0.5,
6587,11401,(掉落物品1强化药剂)(普通20-08)(普通关卡),5019,,0.2,0.45,
6588,11401,(掉落物品2技能54)(普通20-08)(普通关卡),5011,,,,
6591,11402,(掉落物品3攻击51)(普通20-08)(普通关卡),,,0.3,0.5,
6592,11402,(掉落物品1强化药剂)(普通20-09)(普通关卡),5019,,0.2,0.45,
6593,11402,(掉落物品2技能54)(普通20-09)(普通关卡),5011,,,,
6596,11403,(掉落物品3攻击51)(普通20-09)(普通关卡),,,0.3,0.5,
6597,11403,(掉落物品1强化药剂)(普通20-10)(普通关卡),5019,,0.2,0.45,
6598,11403,(掉落物品2技能54)(普通20-10)(普通关卡),5011,,,,
6601,11404,(掉落物品3攻击51)(普通20-10)(普通关卡),,,0.3,0.5,
6602,11404,(掉落物品1强化药剂)(普通21-01)(普通关卡),5019,,0.2,0.45,
6603,11404,(掉落物品2攻击55)(普通21-01)(普通关卡),5011,,,,
6606,11405,(掉落物品1强化药剂)(普通21-02)(普通关卡),,,0.3,0.5,
6607,11405,(掉落物品2攻击55)(普通21-02)(普通关卡),5020,,0.2,0.45,
6608,11405,(掉落物品1强化药剂)(普通21-03)(普通关卡),5012,,,,
6611,11406,(掉落物品2攻击55)(普通21-03)(普通关卡),,,0.3,0.5,
6612,11406,(掉落物品1强化药剂)(普通21-04)(普通关卡),5020,,0.2,0.45,
6613,11406,(掉落物品2攻击55)(普通21-04)(普通关卡),5012,,,,
6616,11407,(掉落物品1强化药剂)(普通21-05)(普通关卡),,,0.3,0.5,
6617,11407,(掉落物品2防御55)(普通21-05)(普通关卡),5020,,0.2,0.45,
6618,11407,(掉落物品1强化药剂)(普通21-06)(普通关卡),5012,,,,
6621,11408,(掉落物品2防御55)(普通21-06)(普通关卡),,,0.3,0.5,
6622,11408,(掉落物品1强化药剂)(普通21-07)(普通关卡),5021,,0.2,0.45,
6623,11408,(掉落物品2防御55)(普通21-07)(普通关卡),5010,,,,
6626,11409,(掉落物品1强化药剂)(普通21-08)(普通关卡),,,0.3,0.5,
6627,11409,(掉落物品2技能55)(普通21-08)(普通关卡),5021,,0.2,0.45,
6628,11409,(掉落物品1强化药剂)(普通21-09)(普通关卡),5010,,,,
6631,11410,(掉落物品2技能55)(普通21-09)(普通关卡),,,0.3,0.5,
6632,11410,(掉落物品1强化药剂)(普通21-10)(普通关卡),5021,,0.2,0.45,
6633,11410,(掉落物品2技能55)(普通21-10)(普通关卡),5010,,,,
6636,11501,(掉落物品1强化药剂)(普通22-01)(普通关卡),,,0.3,0.5,
6637,11501,(掉落物品2攻击61)(普通22-01)(普通关卡),5019,,0.2,0.45,
6641,11502,(掉落物品1强化药剂)(普通22-02)(普通关卡),,,0.3,0.5,
6642,11502,(掉落物品2攻击61)(普通22-02)(普通关卡),5019,,0.2,0.45,
6646,11503,(掉落物品1强化药剂)(普通22-03)(普通关卡),,,0.3,0.5,
6647,11503,(掉落物品2攻击61)(普通22-03)(普通关卡),5019,,0.2,0.45,
6651,11504,(掉落物品1强化药剂)(普通22-04)(普通关卡),,,0.3,0.5,
6652,11504,(掉落物品2攻击61)(普通22-04)(普通关卡),5019,,0.2,0.45,
6656,11505,(掉落物品1强化药剂)(普通22-05)(普通关卡),,,0.3,0.5,
6657,11505,(掉落物品2防御61)(普通22-05)(普通关卡),5020,,0.2,0.45,
6661,11506,(掉落物品1强化药剂)(普通22-06)(普通关卡),,,0.3,0.5,
6662,11506,(掉落物品2防御61)(普通22-06)(普通关卡),5020,,0.2,0.45,
6666,11507,(掉落物品1强化药剂)(普通22-07)(普通关卡),,,0.3,0.5,
6667,11507,(掉落物品2防御61)(普通22-07)(普通关卡),5020,,0.2,0.45,
6671,11508,(掉落物品1强化药剂)(普通22-08)(普通关卡),,,0.3,0.5,
6672,11508,(掉落物品2技能61)(普通22-08)(普通关卡),5021,,0.2,0.45,
6676,11509,(掉落物品1强化药剂)(普通22-09)(普通关卡),,,0.3,0.5,
6677,11509,(掉落物品2技能61)(普通22-09)(普通关卡),5021,,0.2,0.45,
6681,11510,(掉落物品1强化药剂)(普通22-10)(普通关卡),,,0.3,0.5,
6682,11510,(掉落物品2技能61)(普通22-10)(普通关卡),5021,,0.2,0.45,
6686,11601,(掉落物品1强化药剂)(普通23-01)(普通关卡),,,0.3,0.5,
6687,11601,(掉落物品2攻击62)(普通23-01)(普通关卡),5022,,0.2,0.45,
6688,11601,(掉落物品1强化药剂)(普通23-02)(普通关卡),5014,,,,
6691,11602,(掉落物品2攻击62)(普通23-02)(普通关卡),,,0.3,0.5,
6692,11602,(掉落物品1强化药剂)(普通23-03)(普通关卡),5022,,0.2,0.45,
6693,11602,(掉落物品2攻击62)(普通23-03)(普通关卡),5014,,,,
6696,11603,(掉落物品1强化药剂)(普通23-04)(普通关卡),,,0.3,0.5,
6697,11603,(掉落物品2攻击62)(普通23-04)(普通关卡),5022,,0.2,0.45,
6698,11603,(掉落物品1强化药剂)(普通23-05)(普通关卡),5014,,,,
6701,11604,(掉落物品2防御62)(普通23-05)(普通关卡),,,0.3,0.5,
6702,11604,(掉落物品1强化药剂)(普通23-06)(普通关卡),5022,,0.2,0.45,
6703,11604,(掉落物品2防御62)(普通23-06)(普通关卡),5014,,,,
6706,11605,(掉落物品1强化药剂)(普通23-07)(普通关卡),,,0.3,0.5,
6707,11605,(掉落物品2防御62)(普通23-07)(普通关卡),5023,,0.2,0.45,
6708,11605,(掉落物品1强化药剂)(普通23-08)(普通关卡),5015,,,,
6711,11606,(掉落物品2技能62)(普通23-08)(普通关卡),,,0.3,0.5,
6712,11606,(掉落物品1强化药剂)(普通23-09)(普通关卡),5023,,0.2,0.45,
6713,11606,(掉落物品2技能62)(普通23-09)(普通关卡),5015,,,,
6716,11607,(掉落物品1强化药剂)(普通23-10)(普通关卡),,,0.3,0.5,
6717,11607,(掉落物品2技能62)(普通23-10)(普通关卡),5023,,0.2,0.45,
6718,11607,(掉落物品1强化药剂)(普通24-01)(普通关卡),5015,,,,
6721,11608,(掉落物品2攻击63)(普通24-01)(普通关卡),,,0.3,0.5,
6722,11608,(掉落物品1强化药剂)(普通24-02)(普通关卡),5024,,0.2,0.45,
6723,11608,(掉落物品2攻击63)(普通24-02)(普通关卡),5013,,,,
6726,11609,(掉落物品1强化药剂)(普通24-03)(普通关卡),,,0.3,0.5,
6727,11609,(掉落物品2攻击63)(普通24-03)(普通关卡),5024,,0.2,0.45,
6728,11609,(掉落物品1强化药剂)(普通24-04)(普通关卡),5013,,,,
6731,11610,(掉落物品2攻击63)(普通24-04)(普通关卡),,,0.3,0.5,
6732,11610,(掉落物品1强化药剂)(普通24-05)(普通关卡),5024,,0.2,0.45,
6733,11610,(掉落物品2防御63)(普通24-05)(普通关卡),5013,,,,
6736,11701,(掉落物品1强化药剂)(普通24-06)(普通关卡),,,0.3,0.5,
6737,11701,(掉落物品2防御63)(普通24-06)(普通关卡),5022,,0.2,0.45,
6741,11702,(掉落物品1强化药剂)(普通24-07)(普通关卡),,,0.3,0.5,
6742,11702,(掉落物品2防御63)(普通24-07)(普通关卡),5022,,0.2,0.45,
6746,11703,(掉落物品1强化药剂)(普通24-08)(普通关卡),,,0.3,0.5,
6747,11703,(掉落物品2技能63)(普通24-08)(普通关卡),5022,,0.2,0.45,
6751,11704,(掉落物品1强化药剂)(普通24-09)(普通关卡),,,0.3,0.5,
6752,11704,(掉落物品2技能63)(普通24-09)(普通关卡),5022,,0.2,0.45,
6756,11705,(掉落物品1强化药剂)(普通24-10)(普通关卡),,,0.3,0.5,
6757,11705,(掉落物品2技能63)(普通24-10)(普通关卡),5023,,0.2,0.45,
6761,11706,(掉落物品1强化药剂)(普通25-01)(普通关卡),,,0.3,0.5,
6762,11706,(掉落物品1强化药剂)(普通25-02)(普通关卡),5023,,0.2,0.45,
6766,11707,(掉落物品1强化药剂)(普通25-03)(普通关卡),,,0.3,0.5,
6767,11707,(掉落物品1强化药剂)(普通25-04)(普通关卡),5023,,0.2,0.45,
6771,11708,(掉落物品1强化药剂)(普通25-05)(普通关卡),,,0.3,0.5,
6772,11708,(掉落物品1强化药剂)(普通25-06)(普通关卡),5024,,0.2,0.45,
6776,11709,(掉落物品1强化药剂)(普通25-07)(普通关卡),,,0.3,0.5,
6777,11709,(掉落物品1强化药剂)(普通25-08)(普通关卡),5024,,0.2,0.45,
6781,11710,(掉落物品1强化药剂)(普通25-09)(普通关卡),,,0.3,0.5,
6782,11710,(掉落物品1强化药剂)(普通25-10)(普通关卡),5024,,0.2,0.45,
6786,11801,,,,0.3,0.5,
6787,11801,,5025,,0.2,0.45,
6788,11801,,5023,,,,
6791,11802,,,,0.3,0.5,
6792,11802,,5025,,0.2,0.45,
6793,11802,,5023,,,,
6796,11803,,,,0.3,0.5,
6797,11803,,5025,,0.2,0.45,
6798,11803,,5023,,,,
6801,11804,,,,0.3,0.5,
6802,11804,,5025,,0.2,0.45,
6803,11804,,5023,,,,
6806,11805,,,,0.3,0.5,
6807,11805,,5026,,0.2,0.45,
6808,11805,,5024,,,,
6811,11806,,,,0.3,0.5,
6812,11806,,5026,,0.2,0.45,
6813,11806,,5024,,,,
6816,11807,,,,0.3,0.5,
6817,11807,,5026,,0.2,0.45,
6818,11807,,5024,,,,
6821,11808,,,,0.3,0.5,
6822,11808,,5027,,0.2,0.45,
6823,11808,,5022,,,,
6826,11809,,,,0.3,0.5,
6827,11809,,5027,,0.2,0.45,
6828,11809,,5022,,,,
6831,11810,,,,0.3,0.5,
6832,11810,,5027,,0.2,0.45,
6833,11810,,5022,,,,
6836,11901,,,,0.3,0.5,
6837,11901,,5028,,0.2,0.45,
6841,11902,,,,0.3,0.5,
6842,11902,,5028,,0.2,0.45,
6846,11903,,,,0.3,0.5,
6847,11903,,5028,,0.2,0.45,
6851,11904,,,,0.3,0.5,
6852,11904,,5028,,0.2,0.45,
6856,11905,,,,0.3,0.5,
6857,11905,,5029,,0.2,0.45,
6861,11906,,,,0.3,0.5,
6862,11906,,5029,,0.2,0.45,
6866,11907,,,,0.3,0.5,
6867,11907,,5029,,0.2,0.45,
6871,11908,,,,0.3,0.5,
6872,11908,,5030,,0.2,0.45,
6876,11909,,,,0.3,0.5,
6877,11909,,5030,,0.2,0.45,
6881,11910,,,,0.3,0.5,
6882,11910,,5030,,0.2,0.45,
6886,12001,,,,0.3,0.5,
6887,12001,,5031,,0.2,0.45,
6888,12001,,5023,,,,
6891,12002,,,,0.3,0.5,
6892,12002,,5031,,0.2,0.45,
6893,12002,,5023,,,,
6896,12003,,,,0.3,0.5,
6897,12003,,5031,,0.2,0.45,
6898,12003,,5023,,,,
6901,12004,,,,0.3,0.5,
6902,12004,,5031,,0.2,0.45,
6903,12004,,5023,,,,
6906,12005,,,,0.3,0.5,
6907,12005,,5032,,0.2,0.45,
6908,12005,,5024,,,,
6911,12006,,,,0.3,0.5,
6912,12006,,5032,,0.2,0.45,
6913,12006,,5024,,,,
6916,12007,,,,0.3,0.5,
6917,12007,,5032,,0.2,0.45,
6918,12007,,5024,,,,
6921,12008,,,,0.3,0.5,
6922,12008,,5033,,0.2,0.45,
6923,12008,,5022,,,,
6926,12009,,,,0.3,0.5,
6927,12009,,5033,,0.2,0.45,
6928,12009,,5022,,,,
6931,12010,,,,0.3,0.5,
6932,12010,,5033,,0.2,0.45,
6933,12010,,5022,,,,
6936,12101,,,,0.3,0.5,
6937,12101,,5034,,0.2,0.45,
6941,12102,,,,0.3,0.5,
6942,12102,,5034,,0.2,0.45,
6946,12103,,,,0.3,0.5,
6947,12103,,5034,,0.2,0.45,
6951,12104,,,,0.3,0.5,
6952,12104,,5034,,0.2,0.45,
6956,12105,,,,0.3,0.5,
6957,12105,,5035,,0.2,0.45,
6961,12106,,,,0.3,0.5,
6962,12106,,5035,,0.2,0.45,
6966,12107,,,,0.3,0.5,
6967,12107,,5035,,0.2,0.45,
6971,12108,,,,0.3,0.5,
6972,12108,,5036,,0.2,0.45,
6976,12109,,,,0.3,0.5,
6977,12109,,5036,,0.2,0.45,
6981,12110,,,,0.3,0.5,
6982,12110,,5036,,0.2,0.45,
6986,12201,,,,0.3,0.5,
6987,12201,,5037,,0.2,0.45,
6991,12202,,,,0.3,0.5,
6992,12202,,5037,,0.2,0.45,
6996,12203,,,,0.3,0.5,
6997,12203,,5037,,0.2,0.45,
7001,12204,,,,0.3,0.5,
7002,12204,,5037,,0.2,0.45,
7006,12205,,,,0.3,0.5,
7007,12205,,5038,,0.2,0.45,
7011,12206,,,,0.3,0.5,
7012,12206,,5038,,0.2,0.45,
7016,12207,,,,0.3,0.5,
7017,12207,,5038,,0.2,0.45,
7021,12208,,,,0.3,0.5,
7022,12208,,5039,,0.2,0.45,
7026,12209,,,,0.3,0.5,
7027,12209,,5039,,0.2,0.45,
7031,12210,,,,0.3,0.5,
7032,12210,,5039,,0.2,0.45,
7036,12301,,,,0.3,0.5,
7037,12301,,5040,,0.2,0.45,
7041,12302,,,,0.3,0.5,
7042,12302,,5040,,0.2,0.45,
7046,12303,,,,0.3,0.5,
7047,12303,,5040,,0.2,0.45,
7051,12304,,,,0.3,0.5,
7052,12304,,5040,,0.2,0.45,
7056,12305,,,,0.3,0.5,
7057,12305,,5041,,0.2,0.45,
7061,12306,,,,0.3,0.5,
7062,12306,,5041,,0.2,0.45,
7066,12307,,,,0.3,0.5,
7067,12307,,5041,,0.2,0.45,
7071,12308,,,,0.3,0.5,
7072,12308,,5042,,0.2,0.45,
7076,12309,,,,0.3,0.5,
7077,12309,,5042,,0.2,0.45,
7081,12310,,,,0.3,0.5,
7082,12310,,5042,,0.2,0.45,
7086,12401,,,,0.3,0.5,
7087,12401,,5043,,0.2,0.45,
7091,12402,,,,0.3,0.5,
7092,12402,,5043,,0.2,0.45,
7096,12403,,,,0.3,0.5,
7097,12403,,5043,,0.2,0.45,
7101,12404,,,,0.3,0.5,
7102,12404,,5043,,0.2,0.45,
7106,12405,,,,0.3,0.5,
7107,12405,,5044,,0.2,0.45,
7111,12406,,,,0.3,0.5,
7112,12406,,5044,,0.2,0.45,
7116,12407,,,,0.3,0.5,
7117,12407,,5044,,0.2,0.45,
7121,12408,,,,0.3,0.5,
7122,12408,,5045,,0.2,0.45,
7126,12409,,,,0.3,0.5,
7127,12409,,5045,,0.2,0.45,
7131,12410,,,,0.3,0.5,
7132,12410,,5045,,0.2,0.45,
7136,12501,,,,0.3,0.5,
7137,12501,,5046,,0.2,0.45,
7141,12502,,,,0.3,0.5,
7142,12502,,5046,,0.2,0.45,
7146,12503,,,,0.3,0.5,
7147,12503,,5046,,0.2,0.45,
7151,12504,,,,0.3,0.5,
7152,12504,,5046,,0.2,0.45,
7156,12505,,,,0.3,0.5,
7157,12505,,5047,,0.2,0.45,
7161,12506,,,,0.3,0.5,
7162,12506,,5047,,0.2,0.45,
7166,12507,,,,0.3,0.5,
7167,12507,,5047,,0.2,0.45,
7171,12508,,,,0.3,0.5,
7172,12508,,5048,,0.2,0.45,
7176,12509,,,,0.3,0.5,
7177,12509,,5048,,0.2,0.45,
7181,12510,,,,0.3,0.5,
7182,12510,,5048,,0.2,0.45,
7186,12601,,,,0.3,0.5,
7187,12601,,5049,,0.2,0.45,
7191,12602,,,,0.3,0.5,
7192,12602,,5049,,0.2,0.45,
7196,12603,,,,0.3,0.5,
7197,12603,,5049,,0.2,0.45,
7201,12604,,,,0.3,0.5,
7202,12604,,5049,,0.2,0.45,
7206,12605,,,,0.3,0.5,
7207,12605,,5050,,0.2,0.45,
7211,12606,,,,0.3,0.5,
7212,12606,,5050,,0.2,0.45,
7216,12607,,,,0.3,0.5,
7217,12607,,5050,,0.2,0.45,
7221,12608,,,,0.3,0.5,
7222,12608,,5051,,0.2,0.45,
7226,12609,,,,0.3,0.5,
7227,12609,,5051,,0.2,0.45,
7231,12610,,,,0.3,0.5,
7232,12610,,5051,,0.2,0.45,
7233,12701,,,,0.3,0.5,
7234,12701,,5052,,0.2,0.45,
7235,12702,,,,0.3,0.5,
7236,12702,,5052,,0.2,0.45,
7237,12703,,,,0.3,0.5,
7238,12703,,5052,,0.2,0.45,
7239,12704,,,,0.3,0.5,
7240,12704,,5052,,0.2,0.45,
7241,12705,,,,0.3,0.5,
7242,12705,,5053,,0.2,0.45,
7243,12706,,,,0.3,0.5,
7244,12706,,5053,,0.2,0.45,
7245,12707,,,,0.3,0.5,
7246,12707,,5053,,0.2,0.45,
7247,12708,,,,0.3,0.5,
7248,12708,,5054,,0.2,0.45,
7249,12709,,,,0.3,0.5,
7250,12709,,5054,,0.2,0.45,
7251,12710,,,,0.3,0.5,
7252,12710,,5054,,0.2,0.45,
7253,12801,,,,0.3,0.5,
7254,12801,,5055,,0.2,0.45,
7255,12802,,,,0.3,0.5,
7256,12802,,5055,,0.2,0.45,
7257,12803,,,,0.3,0.5,
7258,12803,,5055,,0.2,0.45,
7259,12804,,,,0.3,0.5,
7260,12804,,5055,,0.2,0.45,
7261,12805,,,,0.3,0.5,
7262,12805,,5056,,0.2,0.45,
7263,12806,,,,0.3,0.5,
7264,12806,,5056,,0.2,0.45,
7265,12807,,,,0.3,0.5,
7266,12807,,5056,,0.2,0.45,
7267,12808,,,,0.3,0.5,
7268,12808,,5057,,0.2,0.45,
7269,12809,,,,0.3,0.5,
7270,12809,,5057,,0.2,0.45,
7271,12810,,,,0.3,0.5,
7272,12810,,5057,,0.2,0.45,
7273,12901,,,,0.3,0.5,
7274,12901,,5058,,0.2,0.45,
7275,12902,,,,0.3,0.5,
7276,12902,,5058,,0.2,0.45,
7277,12903,,,,0.3,0.5,
7278,12903,,5058,,0.2,0.45,
7279,12904,,,,0.3,0.5,
7280,12904,,5058,,0.2,0.45,
7281,12905,,,,0.3,0.5,
7282,12905,,5059,,0.2,0.45,
7283,12906,,,,0.3,0.5,
7284,12906,,5059,,0.2,0.45,
7285,12907,,,,0.3,0.5,
7286,12907,,5059,,0.2,0.45,
7287,12908,,,,0.3,0.5,
7288,12908,,5060,,0.2,0.45,
7289,12909,,,,0.3,0.5,
7290,12909,,5060,,0.2,0.45,
7291,12910,,,,0.3,0.5,
7292,12910,,5060,,0.2,0.45,
9000,10102,,,,,,1
9001,10102,,5001,,,,1
9002,10102,,5002,,,,1
9003,10102,,5003,,,,1
1971,13001,,,,0.7,0.9,0.5
1972,13001,,5061,,0.7,0.9,0.5
1973,13001,,5036,,0.1,0.3,0.5
1974,13002,,,,0.7,0.9,0.5
1975,13002,,5061,,0.7,0.9,0.5
1976,13002,,5036,,0.1,0.3,0.5
1977,13003,,,,0.7,0.9,0.5
1978,13003,,5061,,0.7,0.9,0.5
1979,13003,,5036,,0.1,0.3,0.5
1980,13004,,,,0.7,0.9,0.5
1981,13004,,5061,,0.7,0.9,0.5
1982,13004,,5036,,0.1,0.3,0.5
1983,13005,,,,0.7,0.9,0.5
1984,13005,,5062,,0.7,0.9,0.5
1985,13005,,5034,,0.1,0.3,0.5
1986,13006,,,,0.7,0.9,0.5
1987,13006,,5062,,0.7,0.9,0.5
1988,13006,,5034,,0.1,0.3,0.5
1989,13007,,,,0.7,0.9,0.5
1990,13007,,5062,,0.7,0.9,0.5
1991,13007,,5034,,0.1,0.3,0.5
1992,13008,,,,0.7,0.9,0.5
1993,13008,,5063,,0.7,0.9,0.5
1994,13008,,5035,,0.1,0.3,0.5
1995,13009,,,,0.7,0.9,0.5
1996,13009,,5063,,0.7,0.9,0.5
1997,13009,,5035,,0.1,0.3,0.5
1998,13010,,,,0.7,0.9,0.5
1999,13010,,5063,,0.7,0.9,0.5
2000,13010,,5035,,0.1,0.3,0.5
2001,23001,,,,0.7,1.2,0.5
2002,23001,,100,,0.5,0.8,0.5
2003,23001,,21511,,0.26,0.65,0.5
2004,23002,,,,0.7,1.2,0.5
2005,23002,,100,,0.5,0.8,0.5
2006,23002,,20901,,0.26,0.65,0.5
2007,23003,,,,0.7,1.2,0.5
2008,23003,,100,,0.5,0.8,0.5
2009,23003,,24651,,0.26,0.65,0.5
2010,23004,,,,0.7,1.2,0.5
2011,23004,,100,,0.5,0.8,0.5
2012,23004,,22041,,0.26,0.65,0.5
2013,23005,,,,0.7,1.2,0.5
2014,23005,,100,,0.5,0.8,0.5
2015,23005,,20431,,0.26,0.65,0.5
2016,13101,,,,0.7,0.9,0.5
2017,13101,,5064,,0.7,0.9,0.5
2018,13102,,,,0.7,0.9,0.5
2019,13102,,5064,,0.7,0.9,0.5
2020,13103,,,,0.7,0.9,0.5
2021,13103,,5064,,0.7,0.9,0.5
2022,13104,,,,0.7,0.9,0.5
2023,13104,,5064,,0.7,0.9,0.5
2024,13105,,,,0.7,0.9,0.5
2025,13105,,5065,,0.7,0.9,0.5
2026,13106,,,,0.7,0.9,0.5
2027,13106,,5065,,0.7,0.9,0.5
2028,13107,,,,0.7,0.9,0.5
2029,13107,,5065,,0.7,0.9,0.5
2030,13108,,,,0.7,0.9,0.5
2031,13108,,5066,,0.7,0.9,0.5
2032,13109,,,,0.7,0.9,0.5
2033,13109,,5066,,0.7,0.9,0.5
2034,13110,,,,0.7,0.9,0.5
2035,13110,,5066,,0.7,0.9,0.5
2036,23101,,,,0.7,1.2,0.5
2037,23101,,100,,0.5,0.8,0.5
2038,23101,,22021,,0.26,0.65,0.5
2039,23102,,,,0.7,1.2,0.5
2040,23102,,100,,0.5,0.8,0.5
2041,23102,,23831,,0.26,0.65,0.5
2042,23103,,,,0.7,1.2,0.5
2043,23103,,100,,0.5,0.8,0.5
2044,23103,,23981,,0.26,0.65,0.5
2045,23104,,,,0.7,1.2,0.5
2046,23104,,100,,0.5,0.8,0.5
2047,23104,,24201,,0.26,0.65,0.5
2048,23105,,,,0.7,1.2,0.5
2049,23105,,100,,0.5,0.8,0.5
2050,23105,,27001,,0.26,0.65,0.5
7293,13001,,,,0.3,0.5,
7294,13001,,5061,,0.2,0.45,
7295,13002,,,,0.3,0.5,
7296,13002,,5061,,0.2,0.45,
7297,13003,,,,0.3,0.5,
7298,13003,,5061,,0.2,0.45,
7299,13004,,,,0.3,0.5,
7300,13004,,5061,,0.2,0.45,
7301,13005,,,,0.3,0.5,
7302,13005,,5062,,0.2,0.45,
7303,13006,,,,0.3,0.5,
7304,13006,,5062,,0.2,0.45,
7305,13007,,,,0.3,0.5,
7306,13007,,5062,,0.2,0.45,
7307,13008,,,,0.3,0.5,
7308,13008,,5063,,0.2,0.45,
7309,13009,,,,0.3,0.5,
7310,13009,,5063,,0.2,0.45,
7311,13010,,,,0.3,0.5,
7312,13010,,5063,,0.2,0.45,
7313,13101,,,,0.3,0.5,
7314,13101,,5064,,0.2,0.45,
7315,13102,,,,0.3,0.5,
7316,13102,,5064,,0.2,0.45,
7317,13103,,,,0.3,0.5,
7318,13103,,5064,,0.2,0.45,
7319,13104,,,,0.3,0.5,
7320,13104,,5064,,0.2,0.45,
7321,13105,,,,0.3,0.5,
7322,13105,,5065,,0.2,0.45,
7323,13106,,,,0.3,0.5,
7324,13106,,5065,,0.2,0.45,
7325,13107,,,,0.3,0.5,
7326,13107,,5065,,0.2,0.45,
7327,13108,,,,0.3,0.5,
7328,13108,,5066,,0.2,0.45,
7329,13109,,,,0.3,0.5,
7330,13109,,5066,,0.2,0.45,
7331,13110,,,,0.3,0.5,
7332,13110,,5066,,0.2,0.45,
