变量名,sceneName,sceneName_tw,sceneName_en,sceneName_vn,sceneName_kr,_beizhu,languages,monsters,boss,icon,gateType,sceneType,roundLimit,backMusic,backGround,bg_boss,bg_boss_pos,openLevel,desc,sceneCount,showLevel,sceneLevel,skillLevel,sceneLevelCorrect,demonCorrect,demonCorrectSelf,limitType,limitArg,firstAward,firstAwardShow,saodangAward,saodangAwardShow,lowestFightingPoint,gateDesc,gateDesc_tw,gateDesc_en,gateDesc_vn,gateDesc_kr
100139,第139关,第139關,Stage 139,Th? 139 Quan,???? 139,,,<{unitId=230721;level=243;advance=19};{unitId=223021;level=243;advance=19};{unitId=230721;level=243;advance=19};{unitId=231082;level=243;advance=19};{unitId=231082;level=243;advance=19}>,<{unitId=251139;level=243;advance=20}>,config/portrait/jinglingtouxiang1/img_699_bxjl@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,243,613,613,,,,5,<<9;0;7%>;<10;0;7%>;<24;0;7%>>,{gold=155000;451=30;452=20},<<gold;155000;1>;<451;30;1>;<452;20;1>>,{gold=4700;451=2;libs=<110;111>},<<gold;4700;0>;<451;1;1>;<452;1;1>>,386104,,,,,
100140,第140关,第140關,Stage 140,Th? 140 Quan,???? 140,boss,,<{unitId=230393;level=245;advance=19};{unitId=221241;level=245;advance=19};{unitId=231813;level=245;advance=19};{unitId=230593;level=245;advance=19};{unitId=230593;level=245;advance=19}>,<{unitId=251140;level=245;advance=20}>,config/portrait/jinglingtouxiang1/img_384_lkz@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,245,617,617,,,,5,<<9;1;20%>;<10;1;20%>;<8;0;20%>>,{gold=155000;451=30;501=1},<<gold;155000;1>;<451;30;1>;<501;1;1>>,{gold=4700;452=2;libs=<110;111;112>},<<gold;4700;0>;<451;1;1>;<452;1;1>>,386104,怪物全体控制率提升，击杀光环单位清除该效果,怪物全體控制率提升，擊殺光環單位清除該效果,"The overall control rate of the monster is increased, killing the aura unit clears the effect",404404,"?? ???? ???? ????, ??? ??? ???? ?? ??? ?????"
100141,第141关,第141關,Stage 141,Th? 141 Quan,???? 141,,,<{unitId=230593;level=247;advance=19};{unitId=220593;level=247;advance=19};{unitId=230593;level=247;advance=19};{unitId=230133;level=247;advance=19}>,<{unitId=251141;level=247;advance=20}>,config/portrait/jinglingtouxiang1/img_36_pkx@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,247,621,621,,,,3,<<1;1;5%>>,{gold=160000;451=30;452=20},<<gold;160000;1>;<451;30;1>;<452;20;1>>,{gold=4800;451=2;libs=<110;111>},<<gold;4800;0>;<451;1;1>;<452;1;1>>,386104,,,,,
100142,第142关,第142關,Stage 142,Th? 142 Quan,???? 142,,,<{unitId=232272;level=249;advance=19};{unitId=220303;level=249;advance=19};{unitId=232272;level=249;advance=19};{unitId=231841;level=249;advance=19};{unitId=231841;level=249;advance=19}>,<{unitId=251142;level=249;advance=20}>,config/portrait/jinglingtouxiang1/img_15_cjdzf@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,249,625,625,,,,4,<<1;0;5%>;<28;0;5%>>,{gold=160000;451=30;502=1},<<gold;160000;1>;<451;30;1>;<502;1;1>>,{gold=4800;451=2;libs=<110;111>},<<gold;4800;0>;<451;1;1>;<452;1;1>>,386104,,,,,
100143,第143关,第143關,Stage 143,Th? 143 Quan,???? 143,,,<{unitId=232303;level=251;advance=19};{unitId=232303;level=251;advance=19};{unitId=233143;level=251;advance=19};{unitId=231082;level=251;advance=19}>,<{unitId=251143;level=251;advance=20}>,config/portrait/jinglingtouxiang1/img_460_cjbxw@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,251,629,629,,,,5,<<27;0;7%>;<24;0;7%>>,{gold=160000;451=30;rmb=100},<<gold;160000;1>;<451;30;1>;<rmb;100;1>>,{gold=4800;451=2;libs=<110;111>},<<gold;4800;0>;<451;1;1>;<452;1;1>>,386104,,,,,
100144,第144关,第144關,Stage 144,Th? 144 Quan,???? 144,,,<{unitId=233432;level=253;advance=19};{unitId=233432;level=253;advance=19};{unitId=231394;level=253;advance=19};{unitId=231394;level=253;advance=19}>,<{unitId=251144;level=253;advance=20}>,config/portrait/jinglingtouxiang1/img_685_ptn@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,253,633,633,,,,5,<<1;0;7%>;<24;0;7%>>,{gold=160000;451=30;452=20},<<gold;160000;1>;<451;30;1>;<452;20;1>>,{gold=4800;451=2;libs=<110;111>},<<gold;4800;0>;<451;1;1>;<452;1;1>>,386104,,,,,
100145,第145关,第145關,Stage 145,Th? 145 Quan,???? 145,boss,,<{unitId=230883;level=255;advance=19};{unitId=220883;level=255;advance=19};{unitId=230731;level=255;advance=19};{unitId=230883;level=255;advance=19};{unitId=230731;level=255;advance=19}>,<{unitId=251145;level=255;advance=20}>,config/portrait/jinglingtouxiang1/img_376_jjg@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,255,637,637,,,,5,<<27;0;10%>;<24;0;10%>>,{gold=160000;451=30;519=1},<<gold;160000;1>;<451;30;1>;<519;1;1>>,{gold=4800;452=1;libs=<110;111;112>},<<gold;4800;0>;<451;1;1>;<452;1;1>>,429005,电系怪物会持续为巨金怪充能,電系怪物會持續為巨金怪充能,The electric monster will continue to recharge the giant gold monster,404404,?? ?? ???? ????? ?????? ???? ?????
100146,第146关,第146關,Stage 146,Th? 146 Quan,???? 146,,,<{unitId=230072;level=257;advance=20};{unitId=221241;level=257;advance=20};{unitId=230072;level=257;advance=20};{unitId=232683;level=257;advance=20};{unitId=232683;level=257;advance=20}>,<{unitId=251146;level=257;advance=21}>,config/portrait/jinglingtouxiang1/img_701_sjyr@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,257,641,641,,,,3,<<7;1;5%>;<8;1;5%>>,{gold=165000;451=30;452=20},<<gold;165000;1>;<451;30;1>;<452;20;1>>,{gold=4900;451=2;libs=<110;111>},<<gold;4900;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100147,第147关,第147關,Stage 147,Th? 147 Quan,???? 147,,,<{unitId=230263;level=259;advance=20};{unitId=230263;level=259;advance=20};{unitId=232073;level=259;advance=20};{unitId=220093;level=259;advance=20};{unitId=232073;level=259;advance=20}>,<{unitId=251147;level=259;advance=21}>,config/portrait/jinglingtouxiang1/img_65_cjhd@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,259,645,645,,,,4,<<7;0;5%>;<8;0;5%>;<14;0;5%>>,{gold=165000;451=30;502=1},<<gold;165000;1>;<451;30;1>;<502;1;1>>,{gold=4900;451=2;libs=<110;111>},<<gold;4900;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100148,第148关,第148關,Stage 148,Th? 148 Quan,???? 148,,,<{unitId=231241;level=261;advance=20};{unitId=221313;level=261;advance=20};{unitId=230632;level=261;advance=20};{unitId=233303;level=261;advance=20};{unitId=233303;level=261;advance=20}>,<{unitId=251148;level=261;advance=21}>,config/portrait/jinglingtouxiang1/img_382_gok@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,261,649,649,,,,5,<<27;0;7%>;<24;0;7%>>,{gold=165000;451=30;rmb=100},<<gold;165000;1>;<451;30;1>;<rmb;100;1>>,{gold=4900;451=2;libs=<110;111>},<<gold;4900;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100149,第149关,第149關,Stage 149,Th? 149 Quan,???? 149,,,<{unitId=230692;level=263;advance=20};{unitId=221971;level=263;advance=20};{unitId=230692;level=263;advance=20};{unitId=231172;level=263;advance=20};{unitId=231172;level=263;advance=20}>,<{unitId=251149;level=263;advance=21}>,config/portrait/jinglingtouxiang1/img_141_ldk@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,263,653,653,,,,5,<<1;0;7%>;<24;0;7%>>,{gold=165000;451=30;452=20},<<gold;165000;1>;<451;30;1>;<452;20;1>>,{gold=4900;451=2;libs=<110;111>},<<gold;4900;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100150,第150关,第150關,Stage 150,Th? 150 Quan,???? 150,boss,,<{unitId=233631;level=265;advance=20};{unitId=221971;level=265;advance=20};{unitId=230771;level=265;advance=20};{unitId=230761;level=265;advance=20};{unitId=230263;level=265;advance=20}>,<{unitId=251150;level=265;advance=21}>,config/portrait/jinglingtouxiang1/img_249_lqy@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,265,657,657,,,,5,<<27;0;20%>;<24;0;20%>>,{gold=165000;451=30;501=1},<<gold;165000;1>;<451;30;1>;<501;1;1>>,{gold=4900;452=2;libs=<110;111;112>},<<gold;4900;0>;<451;1;1>;<452;1;1>>,429005,全体精灵入场双防降低，击杀光环单位清除该效果,全體精靈入場雙防降低，擊殺光環單位清除該效果,"All elves enter the game with double defenses reduced, killing aura units clears the effect",404404,"?? ???? ???? ????, ??? ??? ???? ?? ??? ?????"
100151,第151关,第151關,Stage 151,Th? 151 Quan,???? 151,,,<{unitId=231501;level=267;advance=21};{unitId=220493;level=267;advance=21};{unitId=230023;level=267;advance=21};{unitId=231303;level=267;advance=21};{unitId=231303;level=267;advance=21}>,<{unitId=251151;level=267;advance=22}>,config/portrait/jinglingtouxiang1/img_464_cjkx@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,267,662,662,,,,3,<<9;1;5%>;<10;1;5%>>,{gold=170000;451=30;452=20},<<gold;170000;1>;<451;30;1>;<452;20;1>>,{gold=5000;451=2;libs=<110;111>},<<gold;5000;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100152,第152关,第152關,Stage 152,Th? 152 Quan,???? 152,,,<{unitId=233283;level=269;advance=21};{unitId=223283;level=269;advance=21};{unitId=233283;level=269;advance=21};{unitId=230783;level=269;advance=21};{unitId=230783;level=269;advance=21}>,<{unitId=251152;level=269;advance=22}>,config/portrait/jinglingtouxiang1/img_154_dzk@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,269,667,667,,,,4,<<9;0;5%>;<10;0;5%>;<17;0;5%>>,{gold=170000;451=30;502=1},<<gold;170000;1>;<451;30;1>;<502;1;1>>,{gold=5000;451=2;libs=<110;111>},<<gold;5000;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100153,第153关,第153關,Stage 153,Th? 153 Quan,???? 153,,,<{unitId=230462;level=271;advance=21};{unitId=220463;level=271;advance=21};{unitId=230464;level=271;advance=21};{unitId=233511;level=271;advance=21};{unitId=232633;level=271;advance=21}>,<{unitId=251153;level=271;advance=22}>,config/portrait/jinglingtouxiang1/img_68_gl@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,271,672,672,,,,5,<<1;0;7%>;<24;0;7%>>,{gold=170000;451=30;rmb=100},<<gold;170000;1>;<451;30;1>;<rmb;100;1>>,{gold=5000;451=2;libs=<110;111>},<<gold;5000;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100154,第154关,第154關,Stage 154,Th? 154 Quan,???? 154,,,<{unitId=233562;level=273;advance=21};{unitId=222923;level=273;advance=21};{unitId=232924;level=273;advance=21};{unitId=230452;level=273;advance=21};{unitId=233562;level=273;advance=21}>,<{unitId=251154;level=273;advance=22}>,config/portrait/jinglingtouxiang1/img_587_dfs@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,273,677,677,,,,5,<<27;0;7%>;<24;0;7%>>,{gold=170000;451=30;452=20},<<gold;170000;1>;<451;30;1>;<452;20;1>>,{gold=5000;451=2;libs=<110;111>},<<gold;5000;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100155,第155关,第155關,Stage 155,Th? 155 Quan,???? 155,boss,,<{unitId=230721;level=275;advance=21};{unitId=223021;level=275;advance=21};{unitId=231082;level=275;advance=21};{unitId=233631;level=275;advance=21};{unitId=231852;level=275;advance=21}>,<{unitId=251155;level=275;advance=22}>,config/portrait/jinglingtouxiang1/img_361_xtz@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,275,682,682,,,,5,<<1;1;10%>;<13;0;10%>>,{gold=170000;451=30;519=1},<<gold;170000;1>;<451;30;1>;<519;1;1>>,{gold=5000;452=1;libs=<110;111;112>},<<gold;5000;0>;<451;1;1>;<452;1;1>>,429005,全体精灵速度与控制率降低，击杀光环单位清除,全體精靈速度與控制率降低，擊殺光環單位清除,"The speed and control rate of all sprites are reduced, and the killing aura units are cleared",404404,"?? ???? ???? ???? ????, ??? ??? ???? ?? ??? ?????"
100156,第156关,第156關,Stage 156,Th? 156 Quan,???? 156,,,<{unitId=230883;level=277;advance=22};{unitId=220593;level=277;advance=22};{unitId=231313;level=277;advance=22};{unitId=230721;level=277;advance=22};{unitId=230721;level=277;advance=22}>,<{unitId=251156;level=277;advance=23}>,config/portrait/jinglingtouxiang1/img_466_djms@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,277,687,687,,,,3,<<13;1;5%>>,{gold=175000;451=30;452=20},<<gold;175000;1>;<451;30;1>;<452;20;1>>,{gold=5100;451=2;libs=<110;111>},<<gold;5100;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100157,第157关,第157關,Stage 157,Th? 157 Quan,???? 157,,,<{unitId=230013;level=279;advance=22};{unitId=220013;level=279;advance=22};{unitId=230013;level=279;advance=22};{unitId=230572;level=279;advance=22};{unitId=230572;level=279;advance=22}>,<{unitId=251157;level=279;advance=23}>,config/portrait/jinglingtouxiang1/img_130_bll@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,279,692,692,,,,4,<<13;0;5%>;<24;0;5%>>,{gold=175000;451=30;502=1},<<gold;175000;1>;<451;30;1>;<502;1;1>>,{gold=5100;451=2;libs=<110;111>},<<gold;5100;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100158,第158关,第158關,Stage 158,Th? 158 Quan,???? 158,,,<{unitId=233511;level=281;advance=22};{unitId=220013;level=281;advance=22};{unitId=230053;level=281;advance=22};{unitId=230753;level=281;advance=22};{unitId=230632;level=281;advance=22}>,<{unitId=251158;level=281;advance=23}>,config/portrait/jinglingtouxiang1/img_250_fw@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,281,697,697,,,,5,<<1;0;7%>;<24;0;7%>>,{gold=175000;451=30;rmb=100},<<gold;175000;1>;<451;30;1>;<rmb;100;1>>,{gold=5100;451=2;libs=<110;111>},<<gold;5100;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100159,第159关,第159關,Stage 159,Th? 159 Quan,???? 159,,,<{unitId=230692;level=283;advance=22};{unitId=220783;level=283;advance=22};{unitId=231612;level=283;advance=22};{unitId=230033;level=283;advance=22};{unitId=230062;level=283;advance=22}>,<{unitId=251159;level=283;advance=23}>,config/portrait/jinglingtouxiang1/img_15_dzf@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,283,702,702,,,,5,<<27;0;7%>;<24;0;7%>>,{gold=175000;451=30;452=20},<<gold;175000;1>;<451;30;1>;<452;20;1>>,{gold=5100;451=2;libs=<110;111>},<<gold;5100;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100160,第160关,第160關,Stage 160,Th? 160 Quan,???? 160,boss,,<{unitId=233502;level=285;advance=22};{unitId=221903;level=285;advance=22};{unitId=231261;level=285;advance=22};{unitId=233511;level=285;advance=22};{unitId=231612;level=285;advance=22}>,<{unitId=251160;level=285;advance=23}>,config/portrait/jinglingtouxiang1/img_529_ldds@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,285,707,707,,,,5,<<1;1;20%>;<13;0;20%>>,{gold=175000;451=30;501=1},<<gold;175000;1>;<451;30;1>;<501;1;1>>,{gold=5100;452=2;libs=<110;111;112>},<<gold;5100;0>;<451;1;1>;<452;1;1>>,429005,全体必杀技伤害提升，击杀光环单位降低怒气,全體必殺技傷害提升，擊殺光環單位降低怒氣,"The damage of all nirvana is increased, and the killing of aura units reduces anger.",404404,"?? ??? ??? ??? ????, ??? ??? ???? ??? ????"
100161,第161关,第161關,Stage 161,Th? 161 Quan,???? 161,,,<{unitId=232963;level=287;advance=23};{unitId=222963;level=287;advance=23};{unitId=232963;level=287;advance=23};{unitId=232873;level=287;advance=23};{unitId=233012;level=287;advance=23}>,<{unitId=251161;level=287;advance=24}>,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,287,712,712,,,,3,<<1;1;6%>>,{gold=180000;451=30;452=20},<<gold;180000;1>;<451;30;1>;<452;20;1>>,{gold=5200;451=2;libs=<110;111>},<<gold;5200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100162,第162关,第162關,Stage 162,Th? 162 Quan,???? 162,,,<{unitId=230333;level=289;advance=23};{unitId=221903;level=289;advance=23};{unitId=230883;level=289;advance=23};{unitId=230803;level=289;advance=23};{unitId=232073;level=289;advance=23}>,<{unitId=251162;level=289;advance=24}>,config/portrait/jinglingtouxiang1/img_461_mnl@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,289,717,717,,,,4,<<1;0;6%>;<28;0;6%>>,{gold=180000;451=30;502=1},<<gold;180000;1>;<451;30;1>;<502;1;1>>,{gold=5200;451=2;libs=<110;111>},<<gold;5200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100163,第163关,第163關,Stage 163,Th? 163 Quan,???? 163,,,<{unitId=232612;level=291;advance=23};{unitId=221313;level=291;advance=23};{unitId=232612;level=291;advance=23};{unitId=232233;level=291;advance=23};{unitId=232233;level=291;advance=23}>,<{unitId=251163;level=291;advance=24}>,config/portrait/jinglingtouxiang1/img_464_cjkx@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,291,722,722,,,,5,<<9;0;7%>;<10;0;7%>;<24;0;7%>>,{gold=180000;451=30;rmb=100},<<gold;180000;1>;<451;30;1>;<rmb;100;1>>,{gold=5200;451=2;libs=<110;111>},<<gold;5200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100164,第164关,第164關,Stage 164,Th? 164 Quan,???? 164,,,<{unitId=232612;level=293;advance=23};{unitId=222633;level=293;advance=23};{unitId=232963;level=293;advance=23};{unitId=230072;level=293;advance=23};{unitId=230123;level=293;advance=23}>,<{unitId=251164;level=293;advance=24}>,config/portrait/jinglingtouxiang1/img_24_abg@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,293,727,727,,,,5,<<9;0;7%>;<10;0;7%>>,{gold=180000;451=30;452=20},<<gold;180000;1>;<451;30;1>;<452;20;1>>,{gold=5200;451=2;libs=<110;111>},<<gold;5200;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100165,第165关,第165關,Stage 165,Th? 165 Quan,???? 165,boss,,<{unitId=230221;level=295;advance=23};{unitId=221813;level=295;advance=23};{unitId=230221;level=295;advance=23};{unitId=231971;level=295;advance=23};{unitId=233003;level=295;advance=23}>,<{unitId=251165;level=295;advance=24}>,config/portrait/jinglingtouxiang1/img_55_gdy@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,295,732,732,,,,5,<<9;1;10%>;<10;0;10%>;<13;0;10%>>,{gold=180000;451=30;519=1},<<gold;180000;1>;<451;30;1>;<519;1;1>>,{gold=5200;452=1;libs=<110;111;112>},<<gold;5200;0>;<451;1;1>;<452;1;1>>,429005,光环怪被攻击提升怪物后排攻击，击杀前排清除效果,光環怪被攻擊提升怪物後排攻擊，擊殺前排清除效果,Halo monsters are attacked to enhance the monster's back row attack and kill the front row clear effect,404404,"??? ???? ????? ?? ?? ???? ???? ?????, ?? ?? ?? ? ??? ?????"
100166,第166关,第166關,Stage 166,Th? 166 Quan,???? 166,,,<{unitId=233293;level=297;advance=24};{unitId=222483;level=297;advance=24};{unitId=233293;level=297;advance=24};{unitId=231293;level=297;advance=24};{unitId=230572;level=297;advance=24}>,<{unitId=251166;level=297;advance=25}>,config/portrait/jinglingtouxiang1/img_500_yww@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,297,737,737,,,,3,<<7;1;6%>;<8;1;6%>>,{gold=185000;451=30;452=20},<<gold;185000;1>;<451;30;1>;<452;20;1>>,{gold=5300;451=2;libs=<110;111>},<<gold;5300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100167,第167关,第167關,Stage 167,Th? 167 Quan,???? 167,,,<{unitId=230033;level=299;advance=24};{unitId=220452;level=299;advance=24};{unitId=230033;level=299;advance=24};{unitId=230731;level=299;advance=24};{unitId=230731;level=299;advance=24}>,<{unitId=251167;level=299;advance=25}>,config/portrait/jinglingtouxiang1/img_26_lq@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,299,742,742,,,,4,<<7;0;6%>;<8;0;6%>;<14;0;6%>>,{gold=185000;451=30;502=1},<<gold;185000;1>;<451;30;1>;<502;1;1>>,{gold=5300;451=2;libs=<110;111>},<<gold;5300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100168,第168关,第168關,Stage 168,Th? 168 Quan,???? 168,,,<{unitId=230033;level=301;advance=24};{unitId=220043;level=301;advance=24};{unitId=230192;level=301;advance=24};{unitId=230372;level=301;advance=24};{unitId=230372;level=301;advance=24}>,<{unitId=251168;level=301;advance=25}>,config/portrait/jinglingtouxiang1/img_545_wgw@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,301,747,747,,,,5,<<9;0;7%>;<10;0;7%>;<24;0;7%>>,{gold=185000;451=30;rmb=100},<<gold;185000;1>;<451;30;1>;<rmb;100;1>>,{gold=5300;451=2;libs=<110;111>},<<gold;5300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100169,第169关,第169關,Stage 169,Th? 169 Quan,???? 169,,,<{unitId=233413;level=303;advance=24};{unitId=223432;level=303;advance=24};{unitId=233502;level=303;advance=24};{unitId=230192;level=303;advance=24};{unitId=230352;level=303;advance=24}>,<{unitId=251169;level=303;advance=25}>,config/portrait/jinglingtouxiang1/img_57_hbh@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,303,752,752,,,,5,<<9;0;7%>;<10;0;7%>>,{gold=185000;451=30;452=20},<<gold;185000;1>;<451;30;1>;<452;20;1>>,{gold=5300;451=2;libs=<110;111>},<<gold;5300;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100170,第170关,第170關,Stage 170,Th? 170 Quan,???? 170,boss,,<{unitId=230712;level=305;advance=24};{unitId=223631;level=305;advance=24};{unitId=230712;level=305;advance=24};{unitId=231253;level=305;advance=24};{unitId=231423;level=305;advance=24}>,<{unitId=251170;level=305;advance=25}>,config/portrait/jinglingtouxiang1/img_143_kbs@.png,,22,10,,battle/scene/bg_tower.jpg,,,,,,305,757,757,,,,5,<<9;1;20%>;<10;0;20%>;<13;0;20%>>,{gold=185000;451=30;501=1},<<gold;185000;1>;<451;30;1>;<501;1;1>>,{gold=5300;452=2;libs=<110;111;112>},<<gold;5300;0>;<451;1;1>;<452;1;1>>,429005,每个大回合后，光环单位会治疗boss血量,每個大回合後，光環單位會治療boss血量,"After each big round, the aura unit will heal boss health",404404,"???? ??? ???, ??? ??? ??? HP? ????"
100171,第171关,第171關,Stage 171,Th? 171 Quan,???? 171,,,<{unitId=233283;level=307;advance=25};{unitId=223472;level=307;advance=25};{unitId=233283;level=307;advance=25};{unitId=230333;level=307;advance=25};{unitId=231071;level=307;advance=25}>,<{unitId=251171;level=307;advance=26}>,config/portrait/jinglingtouxiang1/img_464_cjkx@.png,,22,10,,battle/scene/bg_grass.jpg,,,,,,307,760,760,,,,3,<<9;1;6%>;<10;1;6%>>,{gold=190000;451=30;452=20},<<gold;190000;1>;<451;30;1>;<452;20;1>>,{gold=5400;451=2;libs=<110;111>},<<gold;5400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100172,第172关,第172關,Stage 172,Th? 172 Quan,???? 172,,,<{unitId=230493;level=309;advance=25};{unitId=221253;level=309;advance=25};{unitId=230493;level=309;advance=25};{unitId=233353;level=309;advance=25};{unitId=233353;level=309;advance=25}>,<{unitId=251172;level=309;advance=26}>,config/portrait/jinglingtouxiang1/img_671_hjfr@.png,,22,10,,battle/scene/bg_night.jpg,,,,,,309,763,763,,,,4,<<9;0;6%>;<10;0;6%>;<17;0;6%>>,{gold=190000;451=30;502=1},<<gold;190000;1>;<451;30;1>;<502;1;1>>,{gold=5400;451=2;libs=<110;111>},<<gold;5400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
100173,第173关,第173關,Stage 173,Th? 173 Quan,???? 173,,,<{unitId=230013;level=311;advance=25};{unitId=221303;level=311;advance=25};{unitId=230013;level=311;advance=25};{unitId=233342;level=311;advance=25};{unitId=233342;level=311;advance=25}>,<{unitId=251173;level=311;advance=26}>,config/portrait/jinglingtouxiang1/img_244_yd@.png,,22,10,,battle/scene/bg_sd.jpg,,,,,,311,766,766,,,,5,<<1;0;7%>;<22;0;7%>>,{gold=190000;451=30;rmb=100},<<gold;190000;1>;<451;30;1>;<rmb;100;1>>,{gold=5400;451=2;libs=<110;111>},<<gold;5400;0>;<451;1;1>;<452;1;1>>,429005,,,,,
