758,道馆3_难度1,80202,{11=1.3},2,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
759,道馆3_难度1,80202,{11=1.3},3,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
760,道馆3_难度1,80202,{11=1.3},4,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
761,道馆3_难度1,80202,{11=1.3},5,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
762,道馆3_难度1,80202,{11=1.3},6,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
763,道馆3_难度1,80202,{11=1.3},7,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
764,道馆3_难度1,80202,{11=1.3},8,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
765,道馆3_难度1,80202,{11=1.3},9,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
766,道馆3_难度1,80202,{11=1.3},10,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
767,道馆3_难度1,80202,{11=1.3},11,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
768,道馆3_难度1,80202,{11=1.3},12,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
769,道馆3_难度1,80203,{11=1.1},1,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
770,道馆3_难度1,80203,{11=1.1},2,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
771,道馆3_难度1,80203,{11=1.1},3,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
772,道馆3_难度1,80203,{11=1.1},4,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
773,道馆3_难度1,80203,{11=1.1},5,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
774,道馆3_难度1,80203,{11=1.1},6,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
775,道馆3_难度1,80203,{11=1.1},7,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
776,道馆3_难度1,80203,{11=1.1},8,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
777,道馆3_难度1,80203,{11=1.1},9,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
778,道馆3_难度1,80203,{11=1.1},10,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
779,道馆3_难度1,80203,{11=1.1},11,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
780,道馆3_难度1,80203,{11=1.1},12,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
781,道馆3_难度1,80204,{11=1.1},1,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
782,道馆3_难度1,80204,{11=1.1},2,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
783,道馆3_难度1,80204,{11=1.1},3,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
784,道馆3_难度1,80204,{11=1.1},4,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
785,道馆3_难度1,80204,{11=1.1},5,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
786,道馆3_难度1,80204,{11=1.1},6,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
787,道馆3_难度1,80204,{11=1.1},7,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
788,道馆3_难度1,80204,{11=1.1},8,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
789,道馆3_难度1,80204,{11=1.1},9,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
790,道馆3_难度1,80204,{11=1.1},10,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
791,道馆3_难度1,80204,{11=1.1},11,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
792,道馆3_难度1,80204,{11=1.1},12,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
793,道馆3_难度1,80205,,1,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
794,道馆3_难度1,80205,,2,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
795,道馆3_难度1,80205,,3,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
796,道馆3_难度1,80205,,4,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
797,道馆3_难度1,80205,,5,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
798,道馆3_难度1,80205,,6,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
799,道馆3_难度1,80205,,7,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
800,道馆3_难度1,80205,,8,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
801,道馆3_难度1,80205,,9,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
802,道馆3_难度1,80205,,10,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
803,道馆3_难度1,80205,,11,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
804,道馆3_难度1,80205,,12,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
805,道馆3_难度1,80206,,1,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
806,道馆3_难度1,80206,,2,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
807,道馆3_难度1,80206,,3,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
808,道馆3_难度1,80206,,4,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
809,道馆3_难度1,80206,,5,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
810,道馆3_难度1,80206,,6,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
811,道馆3_难度1,80206,,7,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
812,道馆3_难度1,80206,,8,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
813,道馆3_难度1,80206,,9,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
814,道馆3_难度1,80206,,10,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
815,道馆3_难度1,80206,,11,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
816,道馆3_难度1,80206,,12,<1.7;1.45>,<0.67;0.75>,<0.67;0.75>,<0.89;0.77>,<0.89;0.77>,<0.89;0.89>,,,,,,
817,道馆3_难度2,80211,{11=1.1},1,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
818,道馆3_难度2,80211,{11=1.1},2,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
819,道馆3_难度2,80211,{11=1.1},3,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
820,道馆3_难度2,80211,{11=1.1},4,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
821,道馆3_难度2,80211,{11=1.1},5,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
822,道馆3_难度2,80211,{11=1.1},6,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
823,道馆3_难度2,80211,{11=1.1},7,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
824,道馆3_难度2,80211,{11=1.1},8,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
825,道馆3_难度2,80211,{11=1.1},9,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
826,道馆3_难度2,80211,{11=1.1},10,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
827,道馆3_难度2,80211,{11=1.1},11,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
828,道馆3_难度2,80211,{11=1.1},12,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
829,道馆3_难度2,80212,{11=1.1},1,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
830,道馆3_难度2,80212,{11=1.1},2,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
831,道馆3_难度2,80212,{11=1.1},3,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
832,道馆3_难度2,80212,{11=1.1},4,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
833,道馆3_难度2,80212,{11=1.1},5,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
834,道馆3_难度2,80212,{11=1.1},6,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
835,道馆3_难度2,80212,{11=1.1},7,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
836,道馆3_难度2,80212,{11=1.1},8,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
837,道馆3_难度2,80212,{11=1.1},9,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
838,道馆3_难度2,80212,{11=1.1},10,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
839,道馆3_难度2,80212,{11=1.1},11,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
840,道馆3_难度2,80212,{11=1.1},12,<4.15;3.53>,<1.64;1.83>,<1.64;1.83>,<2.18;1.87>,<2.18;1.87>,<0.97;0.97>,,,,,,
841,道馆3_难度2,80213,{11=1.5},1,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
842,道馆3_难度2,80213,{11=1.5},2,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
843,道馆3_难度2,80213,{11=1.5},3,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
844,道馆3_难度2,80213,{11=1.5},4,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
845,道馆3_难度2,80213,{11=1.5},5,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
846,道馆3_难度2,80213,{11=1.5},6,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
847,道馆3_难度2,80213,{11=1.5},7,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
848,道馆3_难度2,80213,{11=1.5},8,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
849,道馆3_难度2,80213,{11=1.5},9,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
850,道馆3_难度2,80213,{11=1.5},10,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
851,道馆3_难度2,80213,{11=1.5},11,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
852,道馆3_难度2,80213,{11=1.5},12,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
853,道馆3_难度2,80214,,1,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
854,道馆3_难度2,80214,,2,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
855,道馆3_难度2,80214,,3,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
856,道馆3_难度2,80214,,4,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
857,道馆3_难度2,80214,,5,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
858,道馆3_难度2,80214,,6,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
859,道馆3_难度2,80214,,7,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
860,道馆3_难度2,80214,,8,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
861,道馆3_难度2,80214,,9,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
862,道馆3_难度2,80214,,10,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
863,道馆3_难度2,80214,,11,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
864,道馆3_难度2,80214,,12,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
865,道馆3_难度2,80215,,1,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
866,道馆3_难度2,80215,,2,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
867,道馆3_难度2,80215,,3,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
868,道馆3_难度2,80215,,4,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
869,道馆3_难度2,80215,,5,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
870,道馆3_难度2,80215,,6,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
871,道馆3_难度2,80215,,7,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
872,道馆3_难度2,80215,,8,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
873,道馆3_难度2,80215,,9,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
874,道馆3_难度2,80215,,10,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
875,道馆3_难度2,80215,,11,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
876,道馆3_难度2,80215,,12,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
877,道馆3_难度2,80216,,1,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
878,道馆3_难度2,80216,,2,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
879,道馆3_难度2,80216,,3,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
880,道馆3_难度2,80216,,4,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
881,道馆3_难度2,80216,,5,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
882,道馆3_难度2,80216,,6,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
883,道馆3_难度2,80216,,7,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
884,道馆3_难度2,80216,,8,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
885,道馆3_难度2,80216,,9,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
886,道馆3_难度2,80216,,10,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
887,道馆3_难度2,80216,,11,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
888,道馆3_难度2,80216,,12,<2.03;1.73>,<0.8;0.9>,<0.8;0.9>,<1.07;0.92>,<1.07;0.92>,<0.9;0.9>,,,,,,
889,道馆3_难度3,80221,{11=1.1},1,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
890,道馆3_难度3,80221,{11=1.1},2,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
891,道馆3_难度3,80221,{11=1.1},3,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
892,道馆3_难度3,80221,{11=1.1},4,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
893,道馆3_难度3,80221,{11=1.1},5,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
894,道馆3_难度3,80221,{11=1.1},6,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
895,道馆3_难度3,80221,{11=1.1},7,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
896,道馆3_难度3,80221,{11=1.1},8,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
897,道馆3_难度3,80221,{11=1.1},9,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
898,道馆3_难度3,80221,{11=1.1},10,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
899,道馆3_难度3,80221,{11=1.1},11,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
900,道馆3_难度3,80221,{11=1.1},12,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
901,道馆3_难度3,80222,{11=1.1},1,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
902,道馆3_难度3,80222,{11=1.1},2,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
903,道馆3_难度3,80222,{11=1.1},3,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
904,道馆3_难度3,80222,{11=1.1},4,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
905,道馆3_难度3,80222,{11=1.1},5,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
906,道馆3_难度3,80222,{11=1.1},6,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
907,道馆3_难度3,80222,{11=1.1},7,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
908,道馆3_难度3,80222,{11=1.1},8,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
909,道馆3_难度3,80222,{11=1.1},9,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
910,道馆3_难度3,80222,{11=1.1},10,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
911,道馆3_难度3,80222,{11=1.1},11,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
912,道馆3_难度3,80222,{11=1.1},12,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
913,道馆3_难度3,80223,{11=1.1},1,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
914,道馆3_难度3,80223,{11=1.1},2,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
915,道馆3_难度3,80223,{11=1.1},3,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
916,道馆3_难度3,80223,{11=1.1},4,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
917,道馆3_难度3,80223,{11=1.1},5,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
918,道馆3_难度3,80223,{11=1.1},6,<2.46;2.09>,<0.97;1.08>,<0.97;1.08>,<1.29;1.1>,<1.29;1.1>,<0.92;0.92>,,,,,,
