变量名,level_start,level_end,monsterIDs1,monsterIDs2,monsterIDs3,weight,fightgo_val_start,fightgo_val_end,grade,eliteCards,advanceEnd,advanceStart,attrFix,cards1,cards2,cards3,levelEnd,levelStart,starEnd,starStart
默认值,,,,,,0,,,0,<193;343;163;353;133>,0,0,1,<>,<>,<>,0,0,0,0
ID,等级下限,等级上限,队伍1,队伍2,队伍3,随机权重,先手值上限,先手值下限,段位,精英卡牌,advanceEnd,advanceStart,attrFix,cards1,cards2,cards3,levelEnd,levelStart,starEnd,starStart
830,,,,,,10,,,3,<>,19,18,,<2441;3241;3601;2381;761;2361>,<3631;1971;1991;1261;1981;4171>,<1271;2431;2351;4161;3261;3642>,96,94,12,11
831,,,,,,10,,,3,<>,19,18,,<2351;3211;3261;1991;1971;4161>,<3601;3642;2381;1981;3271;2441>,<2391;1281;1961;3631;3221;761>,96,94,12,11
832,,,,,,10,,,3,<>,19,18,,<2441;2361;3211;2351;1281;3642>,<3241;3611;1981;2381;3601;3261>,<1261;1271;1971;2431;2391;3221>,96,94,12,11
833,,,,,,10,,,3,<>,19,18,,<2431;2441;4171;1991;3261;3221>,<4161;761;3642;2361;3631;1261>,<3211;2351;1281;3611;1271;1961>,96,94,12,11
834,,,,,,10,,,3,<>,19,18,,<2381;3221;3261;2391;761;3211>,<2361;3601;1281;2441;1971;1271>,<2351;3631;1961;4161;3271;3642>,96,94,12,11
835,,,,,,10,,,3,<>,19,18,,<1261;1981;3211;3241;4161;3631>,<3642;1281;1961;2431;2361;761>,<1991;3271;3261;3221;1971;3601>,96,94,12,11
836,,,,,,10,,,3,<>,19,18,,<3261;1991;3601;3611;3631;3271>,<1971;2351;3221;2441;2381;1261>,<2361;3211;1281;1271;4171;761>,96,94,12,11
837,,,,,,10,,,3,<>,19,18,,<2391;1961;2381;4171;3241;1261>,<3221;3642;4161;2361;1971;761>,<3211;1991;3261;3611;2351;1981>,96,94,12,11
838,,,,,,10,,,3,<>,19,18,,<2351;2391;3271;3241;761;1281>,<2361;2431;3601;1991;3211;1971>,<3611;3221;1961;1981;4161;3642>,96,94,12,11
839,,,,,,10,,,3,<>,19,18,,<3211;3601;3261;1971;1991;2441>,<3631;1981;4171;4161;3221;2391>,<2361;3271;3642;1271;1961;1261>,96,94,12,11
840,,,,,,10,,,3,<>,19,18,,<3271;4171;2431;1991;1971;2351>,<3611;3211;3241;2441;3642;1981>,<2381;3261;1961;761;2391;1271>,96,94,12,11
841,,,,,,10,,,3,<>,19,18,,<1281;761;3271;3221;1981;2431>,<1961;2351;3211;3241;3601;2381>,<2361;4161;1271;1261;3611;4171>,96,94,12,11
842,,,,,,10,,,3,<>,19,18,,<2381;1981;1991;4161;2441;2431>,<1971;3611;3211;1281;3601;1271>,<1961;3631;3261;2351;3642;761>,96,94,12,11
843,,,,,,10,,,3,<>,19,18,,<3611;4161;1271;2381;3601;1991>,<2431;2391;3631;3271;2351;1981>,<4171;2441;1261;3211;1971;3221>,96,94,12,11
844,,,,,,10,,,3,<>,19,18,,<3241;1981;3601;1271;1261;2381>,<3631;3611;4171;1281;1971;2431>,<4161;2361;3271;3211;761;1961>,96,94,12,11
845,,,,,,10,,,3,<>,19,18,,<4171;1971;2361;3611;3631;3241>,<1991;2441;1281;1981;1271;3261>,<3601;1261;3211;2391;1961;2431>,96,94,12,11
846,,,,,,10,,,3,<>,19,18,,<761;1961;2441;3601;2351;1991>,<3211;3631;4161;3241;3642;1261>,<2391;3221;1271;4171;2381;1281>,96,94,12,11
847,,,,,,10,,,3,<>,19,18,,<2431;3261;2381;3241;4171;3611>,<3211;1991;2441;2361;3631;4161>,<3601;1961;761;3221;3642;1981>,96,94,12,11
848,,,,,,10,,,3,<>,19,18,,<2431;2351;3601;3611;1261;1961>,<3261;1981;761;4161;2391;3241>,<1971;2361;3211;1991;3642;2441>,96,94,12,11
849,,,,,,10,,,3,<>,19,18,,<3241;2431;1981;3611;4171;1281>,<761;1971;2391;3642;3631;3211>,<2351;2361;3221;1271;1961;4161>,96,94,12,11
850,,,,,,10,,,3,<>,19,18,,<3271;2361;4161;2391;2351;1261>,<1971;3631;2381;1961;3211;1271>,<1281;3241;1981;2441;3611;761>,96,94,12,11
851,,,,,,10,,,2,<>,19,18,,<4161;2351;1261;3642;1271;1281>,<3211;2431;3611;1971;2391;3271>,<3601;3631;2441;3221;3241;1981>,98,96,12,11
852,,,,,,10,,,2,<>,19,18,,<2431;2351;3631;2391;3221;1991>,<1961;2381;3642;1261;4161;4171>,<1281;3261;1971;3611;3601;1271>,98,96,12,11
853,,,,,,10,,,2,<>,19,18,,<3241;3261;1981;1991;2361;3271>,<1271;2441;4161;1961;1971;4171>,<3631;3211;2391;2381;1261;3642>,98,96,12,11
854,,,,,,10,,,2,<>,19,18,,<1991;3261;4161;3631;3241;3211>,<2361;3611;2441;2351;1271;3221>,<2391;4171;2381;3642;761;3271>,98,96,12,11
855,,,,,,10,,,2,<>,19,18,,<1281;3271;2441;1261;761;1991>,<1271;1971;1961;4161;3642;4171>,<2361;3611;3631;3211;2351;2381>,98,96,12,11
856,,,,,,10,,,2,<>,19,18,,<3601;3261;4171;2391;1271;2381>,<761;1261;3271;2351;3241;1981>,<3642;3211;2431;3611;1281;2361>,98,96,12,11
857,,,,,,10,,,2,<>,19,18,,<3642;3271;2381;4161;2391;3631>,<3601;1281;2361;3241;2441;3211>,<4171;1981;3221;2351;1991;761>,98,96,12,11
858,,,,,,10,,,2,<>,19,18,,<1991;761;2441;4171;1271;3261>,<3241;2351;3271;3631;1981;2391>,<3221;2361;3642;3601;1961;3611>,98,96,12,11
859,,,,,,10,,,2,<>,19,18,,<1281;1971;3211;2361;3261;3631>,<3241;2441;4171;1981;1961;1991>,<3642;1261;2351;3611;3221;2381>,98,96,12,11
860,,,,,,10,,,2,<>,19,18,,<3611;3221;3642;1991;1971;2391>,<3271;2431;1961;3631;1281;2381>,<761;4161;3601;2441;3241;2361>,98,96,12,11
861,,,,,,10,,,2,<>,19,18,,<3601;2361;4161;3611;3221;3211>,<4171;1971;3241;1981;1961;2441>,<1281;1991;2431;3271;3261;2381>,98,96,12,11
862,,,,,,10,,,2,<>,19,18,,<2391;1271;3642;1281;3261;2351>,<1971;1981;1991;3611;3631;1261>,<4171;3601;4161;2441;2381;3221>,98,96,12,11
863,,,,,,10,,,2,<>,19,18,,<3642;3601;3241;4171;1971;2361>,<2431;3211;3631;2441;3221;4161>,<1261;2351;3611;2381;2391;3271>,98,96,12,11
864,,,,,,10,,,2,<>,19,18,,<4171;2441;3601;2431;2351;3642>,<3221;3631;761;1271;3261;1961>,<4161;1281;2381;1991;3241;1971>,98,96,12,11
865,,,,,,10,,,2,<>,19,18,,<4161;4171;2351;3261;3631;1961>,<1971;3642;1271;2381;1981;1261>,<761;2431;3211;2391;3271;3601>,98,96,12,11
866,,,,,,10,,,2,<>,19,18,,<2391;1971;2381;761;3631;1981>,<1261;3241;3642;2361;4171;3271>,<3211;2441;3261;1281;3221;3601>,98,96,12,11
867,,,,,,10,,,2,<>,19,18,,<3631;1991;1271;2441;2391;3241>,<3642;2351;3211;1981;3601;3221>,<1261;3261;2381;4171;4161;1961>,98,96,12,11
868,,,,,,10,,,2,<>,19,18,,<1991;2361;1971;2441;2391;1981>,<761;4171;3642;2431;2381;3241>,<1271;3261;1261;3221;3211;2351>,98,96,12,11
869,,,,,,10,,,2,<>,19,18,,<3601;1961;1261;4161;3261;3241>,<761;2351;1971;3211;3631;1991>,<3611;1981;1281;2391;4171;3221>,98,96,12,11
870,,,,,,10,,,2,<>,19,18,,<1981;2381;2351;1961;3642;1261>,<1991;1271;3271;2431;3601;761>,<3241;3211;1281;1971;3261;2391>,98,96,12,11
871,,,,,,10,,,2,<>,19,18,,<1971;3211;2381;3611;1281;2441>,<1271;3261;2431;4171;3241;3271>,<1961;2351;2361;1981;3221;4161>,98,96,12,11
872,,,,,,10,,,2,<>,19,18,,<3241;2441;2361;2351;3642;2381>,<1261;3211;3601;1281;1991;3611>,<2391;3271;3261;3631;3221;1961>,98,96,12,11
873,,,,,,10,,,2,<>,19,18,,<2351;4161;3631;2381;1281;3261>,<1271;1981;1261;1991;1971;1961>,<3211;3241;3642;2391;2361;3271>,98,96,12,11
874,,,,,,10,,,2,<>,19,18,,<1971;4171;2351;1991;2391;3631>,<1961;3642;3211;1981;1261;3241>,<2361;4161;3261;2431;1281;3221>,98,96,12,11
875,,,,,,10,,,2,<>,19,18,,<1991;3221;3631;2441;1981;1281>,<1961;2361;1271;2431;2391;4161>,<3601;3241;2351;3271;3642;1971>,98,96,12,11
876,,,,,,10,,,2,<>,19,18,,<2391;3211;2351;3631;1971;2441>,<1991;3611;4171;4161;1961;2381>,<3642;3241;2361;1261;3261;3221>,98,96,12,11
877,,,,,,10,,,2,<>,19,18,,<3631;761;2361;2381;2391;4161>,<3261;3271;3241;1981;4171;3221>,<1271;3211;1261;2431;1991;3611>,98,96,12,11
878,,,,,,10,,,2,<>,19,18,,<3221;761;2431;3642;3271;2351>,<1271;3631;4161;3611;1261;1281>,<1981;1961;1991;2361;2381;1971>,98,96,12,11
879,,,,,,10,,,2,<>,19,18,,<2361;1281;761;1981;3221;4171>,<3271;3261;1271;1991;2381;1961>,<3631;3601;3211;2391;4161;3642>,98,96,12,11
880,,,,,,10,,,2,<>,19,18,,<3271;3261;3601;761;2431;1281>,<2361;3642;2381;2351;1261;1271>,<3611;2441;1961;1981;4171;4161>,98,96,12,11
881,,,,,,10,,,2,<>,19,18,,<1971;1261;3261;3211;2361;1281>,<3611;3601;761;2391;3221;1981>,<2381;3271;4171;2431;4161;3642>,98,96,12,11
882,,,,,,10,,,2,<>,19,18,,<1961;3611;3241;1991;3642;2431>,<4171;1281;3601;761;3271;1971>,<1981;2381;3211;4161;2351;2441>,98,96,12,11
883,,,,,,10,,,2,<>,19,18,,<3211;4161;2431;1271;3261;3611>,<1971;3241;2381;2361;1261;2441>,<3642;2351;761;3271;3631;3601>,98,96,12,11
884,,,,,,10,,,2,<>,19,18,,<2441;3241;2431;1981;1961;3261>,<3642;1261;3221;4171;3601;761>,<4161;1971;3211;2391;2361;1271>,98,96,12,11
885,,,,,,10,,,2,<>,19,18,,<2361;3642;2441;2381;3601;1961>,<3271;1261;1271;3611;1281;761>,<2391;1991;2431;3221;4161;1971>,98,96,12,11
886,,,,,,10,,,2,<>,19,18,,<4171;3601;2441;3642;1971;1261>,<2351;2391;3631;1281;2431;3611>,<4161;3221;2361;1271;1991;1961>,98,96,12,11
887,,,,,,10,,,2,<>,19,18,,<3261;2441;1261;3241;3611;4161>,<2431;1991;3221;1961;1281;1271>,<2391;1971;3601;2361;2381;761>,98,96,12,11
888,,,,,,10,,,2,<>,19,18,,<1261;761;2441;4161;1971;1961>,<2351;3631;3211;1281;1991;1981>,<3221;2391;3261;3611;3642;3601>,98,96,12,11
889,,,,,,10,,,2,<>,19,18,,<2431;1281;1981;3271;1261;3631>,<4161;1991;4171;3241;2351;3611>,<3211;1971;3261;2361;2441;3601>,98,96,12,11
890,,,,,,10,,,2,<>,19,18,,<4161;2441;3642;2361;3631;3601>,<3211;1991;2381;3241;761;2391>,<1961;1981;1261;3261;1281;1271>,98,96,12,11
891,,,,,,10,,,2,<>,19,18,,<3211;2431;3271;2361;1981;3241>,<2381;761;4171;2351;1271;3601>,<1971;1261;1991;1281;3261;3611>,98,96,12,11
892,,,,,,10,,,2,<>,19,18,,<1961;3211;2391;3642;2431;1271>,<4171;4161;1281;2441;1981;1991>,<3611;2351;1261;2361;3601;2381>,98,96,12,11
893,,,,,,10,,,2,<>,19,18,,<1281;3221;2361;1961;3211;3631>,<3261;3611;3271;1261;3601;1971>,<4161;4171;761;1991;2351;2391>,98,96,12,11
894,,,,,,10,,,2,<>,19,18,,<2441;1271;3221;1281;3642;1961>,<1981;1971;2351;3271;2361;3611>,<4171;2381;3241;3631;3211;3261>,98,96,12,11
895,,,,,,10,,,2,<>,19,18,,<4161;1271;3271;2381;1281;2361>,<1991;2391;1981;2431;761;4171>,<1961;3221;2441;3241;3642;2351>,98,96,12,11
896,,,,,,10,,,2,<>,19,18,,<2431;2361;2351;1261;1271;4171>,<2441;1961;3601;3261;1971;1981>,<3271;3611;3221;3241;2381;3211>,98,96,12,11
897,,,,,,10,,,2,<>,19,18,,<2381;1281;2361;3611;3221;3642>,<1261;3241;1991;1981;1271;2441>,<4161;3631;3211;1971;2431;2391>,98,96,12,11
898,,,,,,10,,,2,<>,19,18,,<2431;2441;1961;2391;3271;3241>,<2351;4161;2381;3601;1991;2361>,<3211;3631;1271;1261;3261;3221>,98,96,12,11
899,,,,,,10,,,2,<>,19,18,,<2361;1961;3211;3631;1991;3642>,<2381;1981;2431;1281;2441;3261>,<3241;761;4171;1271;3221;2351>,98,96,12,11
900,,,,,,10,,,2,<>,19,18,,<3611;1961;3211;2351;761;3642>,<1271;2361;1281;2431;1261;3631>,<1981;4171;4161;2441;3271;2391>,98,96,12,11
901,,,,,,10,,,1,<>,19,18,,<1981;3211;3241;3611;4161;2351>,<3221;2361;1991;1972;2381;3601>,<1971;1271;761;1982;1961;2391>,100,98,12,11
902,,,,,,10,,,1,<>,19,18,,<3261;4171;1971;3271;3211;3601>,<4161;1991;3642;2391;2441;1281>,<3241;3221;3611;2381;1972;1981>,100,98,12,11
903,,,,,,10,,,1,<>,19,18,,<3601;4161;1261;2431;2361;2441>,<3631;3271;3261;1971;4171;3611>,<1281;1972;1982;3221;2351;1271>,100,98,12,11
904,,,,,,10,,,1,<>,19,18,,<1271;3261;4171;2361;3601;2381>,<4161;3221;1972;1261;2441;1281>,<761;3271;3211;3241;1971;1991>,100,98,12,11
905,,,,,,10,,,1,<>,19,18,,<2361;3241;3642;1982;2381;3211>,<3611;1972;2391;3261;2351;3601>,<1971;3221;1271;1981;2431;761>,100,98,12,11
906,,,,,,10,,,1,<>,19,18,,<3221;1981;2391;2441;1281;2361>,<3631;4171;3601;1972;4161;2381>,<3642;3211;1271;3271;2431;761>,100,98,12,11
907,,,,,,10,,,1,<>,19,18,,<3631;3601;4161;1991;3642;3261>,<1981;3611;2441;1972;1982;1261>,<4171;1971;2351;2361;1271;2381>,100,98,12,11
908,,,,,,10,,,1,<>,19,18,,<2431;1981;2351;3211;3611;1972>,<1281;2441;1961;4161;1971;3642>,<3271;2381;2361;2391;1271;3631>,100,98,12,11
909,,,,,,10,,,1,<>,19,18,,<3241;3211;3611;1982;1271;2381>,<3261;3221;4171;1981;2361;1971>,<3271;3642;2431;4161;3631;3601>,100,98,12,11
910,,,,,,10,,,1,<>,19,18,,<1961;2351;2361;3611;2431;3211>,<3601;1261;4171;761;1281;1271>,<2441;3261;3631;1991;1982;1972>,100,98,12,11
911,,,,,,10,,,1,<>,19,18,,<3261;1961;3221;2381;3211;3601>,<1981;2351;1972;2361;3631;4171>,<3642;2391;1991;1281;761;4161>,100,98,12,11
912,,,,,,10,,,1,<>,19,18,,<4161;1261;1971;3211;2441;2391>,<1991;2431;2351;1981;3611;761>,<3271;3601;3241;1961;1972;3631>,100,98,12,11
913,,,,,,10,,,1,<>,19,18,,<4171;2391;761;3221;2441;1271>,<1982;1961;1261;3642;3601;2381>,<1971;3631;1972;3241;1981;2361>,100,98,12,11
914,,,,,,10,,,1,<>,19,18,,<2351;1271;1972;3642;1281;1261>,<3211;761;1982;3601;3261;2391>,<4171;2441;3631;3611;1961;1991>,100,98,12,11
915,,,,,,10,,,1,<>,19,18,,<2351;3611;3642;2391;3241;2441>,<1972;4161;2381;3631;1271;1281>,<3601;2361;3271;1982;1991;1261>,100,98,12,11
916,,,,,,10,,,1,<>,19,18,,<1981;1971;1972;2431;3221;2351>,<1271;1961;761;1991;2391;1281>,<3211;3271;4171;3631;1261;3241>,100,98,12,11
917,,,,,,10,,,1,<>,19,18,,<1971;3642;3601;2351;1972;1281>,<3271;4171;4161;3221;2441;3611>,<1982;1991;1961;3631;2361;1261>,100,98,12,11
918,,,,,,10,,,1,<>,19,18,,<2351;2361;1982;3601;3631;4161>,<761;1271;3241;1281;1971;1991>,<1981;3221;1261;2381;3611;1972>,100,98,12,11
919,,,,,,10,,,1,<>,19,18,,<2351;1981;3271;1261;2391;3211>,<2361;1982;3221;2381;1971;761>,<1991;3601;3642;4171;3261;3611>,100,98,12,11
920,,,,,,10,,,1,<>,19,18,,<2351;3261;2381;1991;3241;1982>,<3211;3631;1261;2441;1972;1281>,<1981;2391;2431;1971;2361;761>,100,98,12,11
921,,,,,,10,,,1,<>,19,18,,<2381;3221;3611;4161;1991;3601>,<2431;1981;3241;3211;2361;1961>,<3271;2441;2351;761;3261;1971>,100,98,12,11
922,,,,,,10,,,1,<>,19,18,,<2351;4161;4171;3271;1981;3631>,<3221;3642;1972;2361;2381;2431>,<1982;3261;1961;3601;1971;2441>,100,98,12,11
923,,,,,,10,,,1,<>,19,18,,<3261;3631;1971;2351;4171;3611>,<2391;3221;3601;3642;2441;3271>,<1281;1982;3241;1271;761;2431>,100,98,12,11
924,,,,,,10,,,1,<>,19,18,,<1281;1261;2441;1971;3211;2351>,<1991;3601;3611;3261;2361;3631>,<1981;3241;2431;4171;2381;3271>,100,98,12,11
925,,,,,,10,,,1,<>,19,18,,<2391;3211;4171;1271;2351;1991>,<2431;1981;2441;2381;1281;761>,<3221;3611;3601;1961;3642;3271>,100,98,12,11
926,,,,,,10,,,1,<>,19,18,,<3271;1982;1261;1271;1972;2351>,<761;2361;1961;3611;3211;3601>,<1991;3642;4171;1981;1281;4161>,100,98,12,11
927,,,,,,10,,,1,<>,19,18,,<3631;1981;3601;1971;2351;1281>,<2431;1991;3642;1982;1972;3261>,<1261;2361;2441;3611;3271;3211>,100,98,12,11
928,,,,,,10,,,1,<>,19,18,,<2431;761;1982;1261;3642;2441>,<1972;3221;1281;4171;3271;3211>,<3241;1271;1981;2381;3601;1961>,100,98,12,11
929,,,,,,10,,,1,<>,19,18,,<2391;1991;3642;3631;1982;2351>,<4171;3271;2441;761;2381;3211>,<3261;1981;1961;2431;4161;1971>,100,98,12,11
930,,,,,,10,,,1,<>,19,18,,<1982;761;1971;3642;2431;3271>,<1991;3221;2441;3241;4161;2351>,<3631;1261;1281;2391;2381;3601>,100,98,12,11
931,,,,,,10,,,1,<>,19,18,,<3221;3241;1982;3261;3642;3211>,<2391;1972;2361;1971;3611;3271>,<1981;1271;4171;1991;1261;3601>,100,98,12,11
932,,,,,,10,,,1,<>,19,18,,<2441;2381;3211;3642;761;4161>,<1982;3221;3261;1281;2361;3271>,<2391;1981;3611;1261;2431;1271>,100,98,12,11
933,,,,,,10,,,1,<>,19,18,,<4161;1991;4171;3241;3611;3642>,<2391;1261;2361;1961;1271;2441>,<1971;761;3221;1981;3601;3631>,100,98,12,11
934,,,,,,10,,,1,<>,19,18,,<1981;761;1991;1281;2361;1271>,<2381;4171;3271;2431;2441;4161>,<3211;3601;1971;3261;3611;3241>,100,98,12,11
935,,,,,,10,,,1,<>,19,18,,<1281;3601;761;3241;3642;2351>,<2431;2441;4171;3611;1972;3221>,<4161;1991;3261;1982;2361;2381>,100,98,12,11
936,,,,,,10,,,1,<>,19,18,,<1261;1982;4161;3611;1972;3211>,<2441;1981;2361;1971;2381;1991>,<3271;3241;3642;3261;3601;2391>,100,98,12,11
937,,,,,,10,,,1,<>,19,18,,<1991;3611;1281;4171;3631;3271>,<2391;3642;1261;1971;3211;2441>,<2361;2381;3221;3261;2431;2351>,100,98,12,11
938,,,,,,10,,,1,<>,19,18,,<2381;1972;3241;4161;3601;1961>,<1982;1971;1271;2391;1281;1261>,<1981;3221;3631;2441;3642;2361>,100,98,12,11
939,,,,,,10,,,1,<>,19,18,,<3211;1271;3611;4171;761;1981>,<1982;3271;1991;1972;3642;3261>,<1971;2351;4161;1961;2381;3241>,100,98,12,11
940,,,,,,10,,,1,<>,19,18,,<2391;1281;3221;2441;1982;3601>,<3642;1972;4161;2431;1261;761>,<2351;3211;3261;3271;2361;1961>,100,98,12,11
941,,,,,,10,,,1,<>,19,18,,<3271;3642;3611;3601;761;1982>,<2381;3241;1972;2441;3221;1281>,<2391;3261;2361;2431;1261;1961>,100,98,12,11
942,,,,,,10,,,1,<>,19,18,,<2431;3601;3611;2381;3261;2441>,<3241;1271;3271;2351;4171;3642>,<1972;2361;1982;4161;1991;1961>,100,98,12,11
943,,,,,,10,,,1,<>,19,18,,<1971;1982;1981;761;2441;3261>,<1261;1972;4161;4171;3601;3271>,<2351;3241;1991;3611;2391;3631>,100,98,12,11
944,,,,,,10,,,1,<>,19,18,,<4161;3211;2441;3601;2361;4171>,<1281;1271;3261;1972;1961;3631>,<3271;2381;3642;1261;3611;761>,100,98,12,11
945,,,,,,10,,,1,<>,19,18,,<3261;1961;1261;2381;2441;3221>,<761;3271;1981;3211;3241;1971>,<3601;4161;2431;1991;3611;1972>,100,98,12,11
946,,,,,,10,,,1,<>,19,18,,<3642;2351;4161;1261;3261;3611>,<2441;1982;1281;3271;4171;2391>,<1961;761;3221;1991;3601;1271>,100,98,12,11
947,,,,,,10,,,1,<>,19,18,,<3241;3271;2361;761;1261;1281>,<2441;1972;3261;1971;1991;3631>,<1271;2391;3642;4171;1961;1982>,100,98,12,11
948,,,,,,10,,,1,<>,19,18,,<3271;2381;1261;2431;2391;1991>,<4171;3631;1961;1982;1972;4161>,<3642;1981;3221;1971;3601;3261>,100,98,12,11
949,,,,,,10,,,1,<>,19,18,,<1982;4171;2391;1991;3211;1261>,<3221;761;2361;3261;4161;1961>,<2431;2381;3241;3642;1981;2351>,100,98,12,11
950,,,,,,10,,,1,<>,19,18,,<3221;761;4171;1972;4161;2381>,<1261;2431;2391;2441;2361;1991>,<3611;2351;3241;3211;3642;1971>,100,98,12,11
