变量名,attrNum4,attrType4,attrNum3,attrType3,attrNum2,exp,attrType2,attrNum1,attrType1,natureType,level,awakeSeqID,zawakeID,attrAddType,viceHeldItem,skillID,attrNum5,attrType5,costItemMap,extraScene,extraAttrs,nvalue,activeReq,__version
982308,173,9,249,8,249,105,7,1251,1,,8,3,882,,,79002,173,10,{225=1;501=1;50881=12;59002=11;gold=1620000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
982401,176,9,252,8,252,120,7,1266,1,,1,4,882,,,,176,10,{50881=11;59002=10;gold=1060000},,,,,
982402,177,9,255,8,255,120,7,1279,1,,2,4,882,,,,177,10,{50881=11;59002=10;gold=1240000},,,,,
982403,179,9,257,8,257,120,7,1292,1,,3,4,882,,,,179,10,{501=1;50881=12;59002=11;gold=1440000},,,,,
982404,181,9,260,8,260,120,7,1304,1,,4,4,882,,,,181,10,{501=1;50881=12;59002=11;gold=1620000},<0>,{14=300;16=300},,,
982405,183,9,262,8,262,120,7,1317,1,,5,4,882,,,,183,10,{501=2;50881=13;59002=12;gold=1860000},,,,,
982406,184,9,265,8,265,120,7,1330,1,,6,4,882,,,,184,10,{501=2;50881=13;59002=12;gold=2040000},<0>,{91=300},,,
982407,186,9,267,8,267,120,7,1342,1,,7,4,882,,,,186,10,{235=1;501=2;50881=14;59002=13;gold=2260000},,,,,
982408,188,9,270,8,270,120,7,1355,1,,8,4,882,,,79004,188,10,{501=2;2152=1;50881=14;59002=13;gold=2440000},,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},
982501,196,9,281,8,281,150,7,1412,1,,1,5,882,,,,196,10,{502=2;50881=12;59002=11;gold=1600000},,,,,
982502,198,9,284,8,284,150,7,1426,1,,2,5,882,,,,198,10,{502=2;50881=12;59002=11;gold=1860000},,,,,
982503,200,9,287,8,287,150,7,1441,1,,3,5,882,,,,200,10,{501=1;502=2;50881=13;59002=12;gold=2160000},,,,,
982504,202,9,290,8,290,150,7,1455,1,,4,5,882,,,,202,10,{501=2;502=2;50881=13;59002=12;gold=2440000},<6;10>,{14=500;16=500},,,
982505,204,9,293,8,293,150,7,1469,1,,5,5,882,,,,204,10,{501=2;502=2;50881=14;59002=13;gold=2800000},,,,,
982506,206,9,295,8,295,150,7,1483,1,,6,5,882,,,,206,10,{501=2;502=3;50881=14;59002=13;gold=3060000},,,,,
982507,207,9,298,8,298,150,7,1497,1,,7,5,882,,,,207,10,{501=2;502=3;50881=16;59002=14;gold=3400000},,,,,
982508,209,9,301,8,301,150,7,1511,1,,8,5,882,,,,209,10,{205=1;215=1;50881=16;59002=14;gold=3660000},<0>,{22=300;23=300},,,
982601,223,9,320,8,320,188,7,1607,1,,1,6,882,,,,223,10,{502=2;50881=13;59002=12;gold=2400000},,,,,
982602,225,9,323,8,323,188,7,1623,1,,2,6,882,,,,225,10,{502=2;50881=13;59002=12;gold=2800000},,,,,
982603,227,9,327,8,327,188,7,1639,1,,3,6,882,,,,227,10,{501=2;502=3;50881=14;59002=13;gold=3240000},,,,,
982604,229,9,330,8,330,188,7,1655,1,,4,6,882,,,,229,10,{501=2;502=3;50881=14;59002=13;gold=3660000},<13>,{22=800;23=800},,,
982605,232,9,333,8,333,188,7,1671,1,,5,6,882,,,,232,10,{501=3;502=3;50881=16;59002=14;gold=4200000},,,,,
982606,234,9,336,8,336,188,7,1687,1,,6,6,882,,,,234,10,{501=3;502=3;50881=16;59002=14;gold=4600000},<0>,{13=3%},,,
982607,236,9,339,8,339,188,7,1704,1,,7,6,882,,,,236,10,{501=3;502=4;2152=1;50881=17;59002=15;gold=5100000},,,,,
982608,238,9,343,8,343,188,7,1720,1,,8,6,882,,,79003,238,10,{501=3;502=4;2152=1;50881=17;59002=15;gold=5500000},,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},
982701,257,9,369,8,369,165,7,1851,1,,1,7,882,,,,257,10,{502=2;59002=21;gold=3600000},,,,,
982702,259,9,372,8,372,165,7,1869,1,,2,7,882,,,,259,10,{502=2;59002=21;gold=4200000},,,,,
982703,262,9,376,8,376,165,7,1888,1,,3,7,882,,,,262,10,{501=1;502=2;59002=23;gold=4860000},,,,,
982704,264,9,380,8,380,165,7,1906,1,,4,7,882,,,,264,10,{501=2;502=2;59002=23;gold=5500000},<0>,{24=300;25=300},,,
982705,267,9,383,8,383,165,7,1925,1,,5,7,882,,,,267,10,{501=2;502=2;59002=24;gold=6300000},,,,,
982706,269,9,387,8,387,165,7,1943,1,,6,7,882,,,,269,10,{501=2;502=3;59002=24;gold=6900000},,,,,
982707,272,9,391,8,391,165,7,1962,1,,7,7,882,,,,272,10,{501=2;502=3;59002=27;gold=7660000},,,,,
982708,274,9,394,8,394,165,7,1980,1,,8,7,882,,,,274,10,{225=1;235=1;59002=27;gold=8260000},<0>,{22=500;23=500},,,
982801,297,9,427,8,427,203,7,2143,1,,1,8,882,,,,297,10,{502=2;59002=23;gold=5400000},,,,,
982802,300,9,431,8,431,203,7,2164,1,,2,8,882,,,,300,10,{502=2;59002=23;gold=6300000},,,,,
982803,303,9,435,8,435,203,7,2186,1,,3,8,882,,,,303,10,{501=2;502=3;59002=24;gold=7300000},,,,,
982804,306,9,440,8,440,203,7,2207,1,,4,8,882,,,,306,10,{501=2;502=3;59002=24;gold=8260000},<0>,{14=300;16=300},,,
982805,309,9,444,8,444,203,7,2229,1,,5,8,882,,,,309,10,{501=3;502=3;59002=27;gold=9460000},,,,,
982806,312,9,448,8,448,203,7,2250,1,,6,8,882,,,,312,10,{501=3;502=3;59002=27;gold=10360000},,,,,
982807,315,9,452,8,452,203,7,2271,1,,7,8,882,,,,315,10,{501=3;502=4;2152=1;59002=29;gold=11500000},,,,,
982808,318,9,457,8,457,203,7,2293,1,,8,8,882,,,,318,10,{19=100;501=3;502=4;2152=1;59002=29;gold=12400000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},
991101,82,9,118,8,118,50,7,592,1,,1,1,891,,,,82,10,{50891=3;59000=3;gold=100000},,,,,
991102,83,9,119,8,119,50,7,598,1,,2,1,891,,,,83,10,{50891=3;59000=3;gold=120000},,,,,
991103,84,9,120,8,120,50,7,604,1,,3,1,891,,,,84,10,{50891=4;59000=4;gold=140000},,,,,
991104,84,9,122,8,122,50,7,610,1,,4,1,891,,,,84,10,{50891=4;59000=4;gold=160000},<0>,{1=3%},,,
991105,85,9,123,8,123,50,7,616,1,,5,1,891,,,,85,10,{50891=5;59000=5;gold=180000},,,,,
991106,86,9,124,8,124,50,7,622,1,,6,1,891,,,,86,10,{50891=5;59000=5;gold=200000},,,,,
991107,87,9,125,8,125,50,7,628,1,,7,1,891,,,,87,10,{50891=6;59000=6;gold=220000},,,,,
991108,88,9,126,8,126,50,7,633,1,,8,1,891,,,,88,10,{501=1;50891=6;59000=6;gold=240000},<0>,{24=300;25=300},,,
991201,90,9,130,8,130,60,7,651,1,,1,2,891,,,,90,10,{50891=5;59000=5;gold=150000},,,,,
991202,91,9,131,8,131,60,7,658,1,,2,2,891,,,,91,10,{50891=5;59000=5;gold=180000},,,,,
991203,92,9,132,8,132,60,7,664,1,,3,2,891,,,,92,10,{50891=6;59000=6;gold=210000},,,,,
991204,93,9,134,8,134,60,7,671,1,,4,2,891,,,,93,10,{50891=6;59000=6;gold=240000},<0>,{7=3%;8=3%},,,
991205,94,9,135,8,135,60,7,677,1,,5,2,891,,,,94,10,{50891=7;59000=7;gold=270000},,,,,
991206,95,9,136,8,136,60,7,684,1,,6,2,891,,,,95,10,{50891=7;59000=7;gold=300000},,,,,
991207,96,9,138,8,138,60,7,690,1,,7,2,891,,,,96,10,{501=1;50891=8;59000=8;gold=330000},,,,,
991208,97,9,139,8,139,60,7,697,1,,8,2,891,,,79001,97,10,{501=1;50891=8;59000=8;gold=360000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
991301,98,9,142,8,142,70,7,710,1,,1,3,891,,,,98,10,{50891=6;59000=6;gold=230000},,,,,
991302,99,9,143,8,143,70,7,718,1,,2,3,891,,,,99,10,{50891=6;59000=6;gold=270000},,,,,
991303,100,9,144,8,144,70,7,725,1,,3,3,891,,,,100,10,{50891=7;59000=7;gold=320000},,,,,
991304,101,9,146,8,146,70,7,732,1,,4,3,891,,,,101,10,{50891=7;59000=7;gold=360000},<2;12>,{24=500;25=500},,,
991305,102,9,147,8,147,70,7,739,1,,5,3,891,,,,102,10,{50891=8;59000=8;gold=410000},,,,,
991306,103,9,149,8,149,70,7,746,1,,6,3,891,,,,103,10,{501=1;50891=8;59000=8;gold=450000},,,,,
991307,104,9,150,8,150,70,7,753,1,,7,3,891,,,,104,10,{501=1;50891=9;59000=9;gold=500000},,,,,
991308,105,9,152,8,152,70,7,760,1,,8,3,891,,,79002,105,10,{221=1;501=1;50891=9;59000=9;gold=540000},,,,{advance=14;goodFeel=150;star=9;zawakeStage=208},
991401,107,9,153,8,153,80,7,770,1,,1,4,891,,,,107,10,{50891=8;59000=8;gold=350000},,,,,
991402,108,9,155,8,155,80,7,777,1,,2,4,891,,,,108,10,{50891=8;59000=8;gold=410000},,,,,
991403,109,9,156,8,156,80,7,785,1,,3,4,891,,,,109,10,{50891=9;59000=9;gold=480000},,,,,
991404,110,9,158,8,158,80,7,793,1,,4,4,891,,,,110,10,{50891=9;59000=9;gold=540000},<0>,{14=300;16=300},,,
991405,111,9,160,8,160,80,7,800,1,,5,4,891,,,,111,10,{50891=10;59000=10;gold=620000},,,,,
991406,112,9,161,8,161,80,7,808,1,,6,4,891,,,,112,10,{501=1;50891=10;59000=10;gold=680000},<0>,{91=300},,,
991407,113,9,163,8,163,80,7,816,1,,7,4,891,,,,113,10,{501=1;50891=11;59000=11;gold=750000},,,,,
991408,114,9,164,8,164,80,7,823,1,,8,4,891,,,79004,114,10,{231=1;501=1;50891=11;59000=11;gold=810000},,,,{effort=8;equipStarSum=8;nvalueSum=140;zawakeStage=308},
991501,119,9,171,8,171,100,7,858,1,,1,5,891,,,,119,10,{50891=9;59000=9;gold=530000},,,,,
991502,120,9,173,8,173,100,7,867,1,,2,5,891,,,,120,10,{50891=9;59000=9;gold=620000},,,,,
991503,121,9,175,8,175,100,7,876,1,,3,5,891,,,,121,10,{50891=10;59000=10;gold=720000},,,,,
991504,122,9,176,8,176,100,7,884,1,,4,5,891,,,,122,10,{50891=10;59000=10;gold=810000},<6;10>,{14=500;16=500},,,
991505,124,9,178,8,178,100,7,893,1,,5,5,891,,,,124,10,{501=1;502=1;50891=11;59000=11;gold=930000},,,,,
991506,125,9,180,8,180,100,7,901,1,,6,5,891,,,,125,10,{501=1;502=1;50891=11;59000=11;gold=1020000},,,,,
991507,126,9,181,8,181,100,7,910,1,,7,5,891,,,,126,10,{501=1;502=1;50891=12;59000=12;gold=1130000},,,,,
991508,127,9,183,8,183,100,7,918,1,,8,5,891,,,,127,10,{201=1;501=1;502=1;50891=12;59000=12;gold=1220000},<0>,{22=300;23=300},,,
991601,135,9,195,8,195,125,7,977,1,,1,6,891,,,,135,10,{50891=10;59000=10;gold=800000},,,,,
991602,137,9,197,8,197,125,7,987,1,,2,6,891,,,,137,10,{50891=10;59000=10;gold=930000},,,,,
991603,138,9,199,8,199,125,7,996,1,,3,6,891,,,,138,10,{501=1;502=1;50891=11;59000=11;gold=1080000},,,,,
991604,139,9,201,8,201,125,7,1006,1,,4,6,891,,,,139,10,{501=1;502=1;50891=11;59000=11;gold=1220000},<13>,{22=800;23=800},,,
991605,141,9,202,8,202,125,7,1016,1,,5,6,891,,,,141,10,{501=1;502=1;50891=12;59000=12;gold=1400000},,,,,
991606,142,9,204,8,204,125,7,1026,1,,6,6,891,,,,142,10,{501=1;502=1;50891=12;59000=12;gold=1530000},<0>,{13=3%},,,
991607,143,9,206,8,206,125,7,1035,1,,7,6,891,,,,143,10,{201=1;501=2;502=2;50891=13;59000=13;gold=1700000},,,,,
991608,145,9,208,8,208,125,7,1045,1,,8,6,891,,,79003,145,10,{501=2;502=2;2152=1;50891=13;59000=13;gold=1830000},,,,{effort=9;equipAwakeSum=4;equipStarSum=10;zawakeStage=508},
991701,156,9,224,8,224,110,7,1125,1,,1,7,891,,,,156,10,{59000=20;gold=1200000},,,,,
991702,157,9,226,8,226,110,7,1136,1,,2,7,891,,,,157,10,{59000=20;gold=1400000},,,,,
991703,159,9,229,8,229,110,7,1147,1,,3,7,891,,,,159,10,{59000=22;gold=1620000},,,,,
991704,160,9,231,8,231,110,7,1159,1,,4,7,891,,,,160,10,{59000=22;gold=1830000},<0>,{24=300;25=300},,,
991705,162,9,233,8,233,110,7,1170,1,,5,7,891,,,,162,10,{501=1;502=1;59000=23;gold=2100000},,,,,
991706,164,9,235,8,235,110,7,1181,1,,6,7,891,,,,164,10,{501=1;502=1;59000=23;gold=2300000},,,,,
991707,165,9,238,8,238,110,7,1192,1,,7,7,891,,,,165,10,{501=1;502=1;59000=25;gold=2550000},,,,,
991708,167,9,240,8,240,110,7,1204,1,,8,7,891,,,,167,10,{211=1;501=1;502=1;59000=25;gold=2750000},<0>,{22=500;23=500},,,
991801,180,9,260,8,260,135,7,1302,1,,1,8,891,,,,180,10,{59000=21;gold=1800000},,,,,
991802,182,9,262,8,262,135,7,1315,1,,2,8,891,,,,182,10,{59000=21;gold=2100000},,,,,
991803,184,9,265,8,265,135,7,1328,1,,3,8,891,,,,184,10,{501=1;502=1;59000=23;gold=2430000},,,,,
991804,186,9,267,8,267,135,7,1341,1,,4,8,891,,,,186,10,{501=1;502=1;59000=23;gold=2750000},<0>,{14=300;16=300},,,
991805,188,9,270,8,270,135,7,1354,1,,5,8,891,,,,188,10,{501=1;502=1;59000=24;gold=3150000},,,,,
991806,189,9,273,8,273,135,7,1368,1,,6,8,891,,,,189,10,{501=1;502=1;59000=24;gold=3450000},,,,,
991807,191,9,275,8,275,135,7,1381,1,,7,8,891,,,,191,10,{211=1;501=2;502=2;59000=26;gold=3830000},,,,,
991808,193,9,278,8,278,135,7,1394,1,,8,8,891,,,,193,10,{19=60;501=2;502=2;2152=1;59000=26;gold=4130000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=9;equipStarSum=12;nvalueSum=160;zawakeStage=708},
1071101,135,9,194,8,194,75,7,974,1,,1,1,971,,,,135,10,{50971=4;59002=4;gold=150000},,,,,
1071102,136,9,196,8,196,75,7,984,1,,2,1,971,,,,136,10,{50971=4;59002=4;gold=180000},,,,,
1071103,138,9,198,8,198,75,7,993,1,,3,1,971,,,,138,10,{50971=5;59002=5;gold=210000},,,,,
1071104,139,9,200,8,200,75,7,1003,1,,4,1,971,,,,139,10,{50971=5;59002=5;gold=240000},<0>,{1=3%},,,
1071105,140,9,202,8,202,75,7,1013,1,,5,1,971,,,,140,10,{50971=6;59002=6;gold=270000},,,,,
1071106,142,9,204,8,204,75,7,1023,1,,6,1,971,,,,142,10,{50971=6;59002=6;gold=300000},,,,,
1071107,143,9,206,8,206,75,7,1032,1,,7,1,971,,,,143,10,{501=1;50971=7;59002=7;gold=330000},,,,,
1071108,144,9,208,8,208,75,7,1042,1,,8,1,971,,,,144,10,{501=1;50971=7;59002=7;gold=360000},<0>,{24=300;25=300},,,
1071201,149,9,213,8,213,90,7,1071,1,,1,2,971,,,,149,10,{50971=6;59002=6;gold=230000},,,,,
1071202,150,9,216,8,216,90,7,1082,1,,2,2,971,,,,150,10,{50971=6;59002=6;gold=270000},,,,,
1071203,151,9,218,8,218,90,7,1093,1,,3,2,971,,,,151,10,{50971=7;59002=7;gold=320000},,,,,
1071204,153,9,220,8,220,90,7,1104,1,,4,2,971,,,,153,10,{50971=7;59002=7;gold=360000},<0>,{7=3%;8=3%},,,
1071205,154,9,222,8,222,90,7,1114,1,,5,2,971,,,,154,10,{501=1;50971=8;59002=8;gold=410000},,,,,
1071206,156,9,224,8,224,90,7,1125,1,,6,2,971,,,,156,10,{501=1;50971=8;59002=8;gold=450000},,,,,
1071207,157,9,226,8,226,90,7,1136,1,,7,2,971,,,,157,10,{501=1;50971=9;59002=9;gold=500000},,,,,
1071208,159,9,228,8,228,90,7,1146,1,,8,2,971,,,79001,159,10,{501=1;50971=9;59002=9;gold=540000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
1071301,162,9,233,8,233,105,7,1169,1,,1,3,971,,,,162,10,{50971=7;59002=7;gold=350000},,,,,
1071302,164,9,235,8,235,105,7,1180,1,,2,3,971,,,,164,10,{50971=7;59002=7;gold=410000},,,,,
1071303,165,9,237,8,237,105,7,1192,1,,3,3,971,,,,165,10,{501=1;50971=8;59002=8;gold=480000},,,,,
1071304,167,9,240,8,240,105,7,1204,1,,4,3,971,,,,167,10,{501=1;50971=8;59002=8;gold=540000},<2;12>,{24=500;25=500},,,
1071305,168,9,242,8,242,105,7,1216,1,,5,3,971,,,,168,10,{501=1;50971=9;59002=9;gold=620000},,,,,
1071306,170,9,244,8,244,105,7,1227,1,,6,3,971,,,,170,10,{501=1;50971=9;59002=9;gold=680000},,,,,
1071307,172,9,247,8,247,105,7,1239,1,,7,3,971,,,,172,10,{501=1;50971=10;59002=10;gold=750000},,,,,
1071308,173,9,249,8,249,105,7,1251,1,,8,3,971,,,79002,173,10,{222=1;501=1;50971=10;59002=10;gold=810000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
1071401,176,9,252,8,252,120,7,1266,1,,1,4,971,,,,176,10,{50971=9;59002=9;gold=530000},,,,,
1071402,177,9,255,8,255,120,7,1279,1,,2,4,971,,,,177,10,{50971=9;59002=9;gold=620000},,,,,
1071403,179,9,257,8,257,120,7,1292,1,,3,4,971,,,,179,10,{501=1;50971=10;59002=10;gold=720000},,,,,
1071404,181,9,260,8,260,120,7,1304,1,,4,4,971,,,,181,10,{501=1;50971=10;59002=10;gold=810000},<0>,{14=300;16=300},,,
1071405,183,9,262,8,262,120,7,1317,1,,5,4,971,,,,183,10,{501=2;50971=11;59002=11;gold=930000},,,,,
1071406,184,9,265,8,265,120,7,1330,1,,6,4,971,,,,184,10,{501=2;50971=11;59002=11;gold=1020000},<0>,{91=300},,,
1071407,186,9,267,8,267,120,7,1342,1,,7,4,971,,,,186,10,{232=1;501=2;50971=12;59002=12;gold=1130000},,,,,
1071408,188,9,270,8,270,120,7,1355,1,,8,4,971,,,79004,188,10,{501=2;2152=1;50971=12;59002=12;gold=1220000},,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},
1071501,196,9,281,8,281,150,7,1412,1,,1,5,971,,,,196,10,{502=2;50971=10;59002=10;gold=800000},,,,,
1071502,198,9,284,8,284,150,7,1426,1,,2,5,971,,,,198,10,{502=2;50971=10;59002=10;gold=930000},,,,,
1071503,200,9,287,8,287,150,7,1441,1,,3,5,971,,,,200,10,{501=1;502=2;50971=11;59002=11;gold=1080000},,,,,
1071504,202,9,290,8,290,150,7,1455,1,,4,5,971,,,,202,10,{501=2;502=2;50971=11;59002=11;gold=1220000},<6;10>,{14=500;16=500},,,
1071505,204,9,293,8,293,150,7,1469,1,,5,5,971,,,,204,10,{501=2;502=2;50971=12;59002=12;gold=1400000},,,,,
1071506,206,9,295,8,295,150,7,1483,1,,6,5,971,,,,206,10,{501=2;502=3;50971=12;59002=12;gold=1530000},,,,,
1071507,207,9,298,8,298,150,7,1497,1,,7,5,971,,,,207,10,{501=2;502=3;50971=13;59002=13;gold=1700000},,,,,
1071508,209,9,301,8,301,150,7,1511,1,,8,5,971,,,,209,10,{202=1;212=1;50971=13;59002=13;gold=1830000},<0>,{22=300;23=300},,,
1071601,223,9,320,8,320,188,7,1607,1,,1,6,971,,,,223,10,{502=2;50971=11;59002=11;gold=1200000},,,,,
1071602,225,9,323,8,323,188,7,1623,1,,2,6,971,,,,225,10,{502=2;50971=11;59002=11;gold=1400000},,,,,
1071603,227,9,327,8,327,188,7,1639,1,,3,6,971,,,,227,10,{501=2;502=3;50971=12;59002=12;gold=1620000},,,,,
1071604,229,9,330,8,330,188,7,1655,1,,4,6,971,,,,229,10,{501=2;502=3;50971=12;59002=12;gold=1830000},<13>,{22=800;23=800},,,
1071605,232,9,333,8,333,188,7,1671,1,,5,6,971,,,,232,10,{501=3;502=3;50971=13;59002=13;gold=2100000},,,,,
1071606,234,9,336,8,336,188,7,1687,1,,6,6,971,,,,234,10,{501=3;502=3;50971=13;59002=13;gold=2300000},<0>,{13=3%},,,
1071607,236,9,339,8,339,188,7,1704,1,,7,6,971,,,,236,10,{501=3;502=4;2152=1;50971=14;59002=14;gold=2550000},,,,,
1071608,238,9,343,8,343,188,7,1720,1,,8,6,971,,,79003,238,10,{501=3;502=4;2152=1;50971=14;59002=14;gold=2750000},,,,{effort=11;equipAwakeSum=4;equipStarSum=12;zawakeStage=508},
1071701,257,9,369,8,369,165,7,1851,1,,1,7,971,,,,257,10,{502=2;59002=22;gold=1800000},,,,,
1071702,259,9,372,8,372,165,7,1869,1,,2,7,971,,,,259,10,{502=2;59002=22;gold=2100000},,,,,
1071703,262,9,376,8,376,165,7,1888,1,,3,7,971,,,,262,10,{501=1;502=2;59002=23;gold=2430000},,,,,
1071704,264,9,380,8,380,165,7,1906,1,,4,7,971,,,,264,10,{501=2;502=2;59002=23;gold=2750000},<0>,{24=300;25=300},,,
1071705,267,9,383,8,383,165,7,1925,1,,5,7,971,,,,267,10,{501=2;502=2;59002=25;gold=3150000},,,,,
1071706,269,9,387,8,387,165,7,1943,1,,6,7,971,,,,269,10,{501=2;502=3;59002=25;gold=3450000},,,,,
1071707,272,9,391,8,391,165,7,1962,1,,7,7,971,,,,272,10,{501=2;502=3;59002=27;gold=3830000},,,,,
1071708,274,9,394,8,394,165,7,1980,1,,8,7,971,,,,274,10,{222=1;232=1;59002=27;gold=4130000},<0>,{22=500;23=500},,,
1071801,297,9,427,8,427,203,7,2143,1,,1,8,971,,,,297,10,{502=2;59002=23;gold=2700000},,,,,
1071802,300,9,431,8,431,203,7,2164,1,,2,8,971,,,,300,10,{502=2;59002=23;gold=3150000},,,,,
1071803,303,9,435,8,435,203,7,2186,1,,3,8,971,,,,303,10,{501=2;502=3;59002=24;gold=3650000},,,,,
1071804,306,9,440,8,440,203,7,2207,1,,4,8,971,,,,306,10,{501=2;502=3;59002=24;gold=4130000},<0>,{14=300;16=300},,,
1071805,309,9,444,8,444,203,7,2229,1,,5,8,971,,,,309,10,{501=3;502=3;59002=26;gold=4730000},,,,,
1071806,312,9,448,8,448,203,7,2250,1,,6,8,971,,,,312,10,{501=3;502=3;59002=26;gold=5180000},,,,,
1071807,315,9,452,8,452,203,7,2271,1,,7,8,971,,,,315,10,{501=3;502=4;2152=1;59002=28;gold=5750000},,,,,
1071808,318,9,457,8,457,203,7,2293,1,,8,8,971,,,,318,10,{19=100;501=3;502=4;2152=1;59002=28;gold=6200000},<0>,{96=300;97=300},{1=8;7=8;8=8;9=8;10=8;13=8},{effort=11;equipStarSum=15;nvalueSum=160;zawakeStage=708},
1091101,135,9,194,8,194,75,7,974,1,,1,1,991,,,,135,10,{50991=4;59002=4;gold=150000},,,,,
1091102,136,9,196,8,196,75,7,984,1,,2,1,991,,,,136,10,{50991=4;59002=4;gold=180000},,,,,
1091103,138,9,198,8,198,75,7,993,1,,3,1,991,,,,138,10,{50991=5;59002=5;gold=210000},,,,,
1091104,139,9,200,8,200,75,7,1003,1,,4,1,991,,,,139,10,{50991=5;59002=5;gold=240000},<0>,{1=3%},,,
1091105,140,9,202,8,202,75,7,1013,1,,5,1,991,,,,140,10,{50991=6;59002=6;gold=270000},,,,,
1091106,142,9,204,8,204,75,7,1023,1,,6,1,991,,,,142,10,{50991=6;59002=6;gold=300000},,,,,
1091107,143,9,206,8,206,75,7,1032,1,,7,1,991,,,,143,10,{501=1;50991=7;59002=7;gold=330000},,,,,
1091108,144,9,208,8,208,75,7,1042,1,,8,1,991,,,,144,10,{501=1;50991=7;59002=7;gold=360000},<0>,{24=300;25=300},,,
1091201,149,9,213,8,213,90,7,1071,1,,1,2,991,,,,149,10,{50991=6;59002=6;gold=230000},,,,,
1091202,150,9,216,8,216,90,7,1082,1,,2,2,991,,,,150,10,{50991=6;59002=6;gold=270000},,,,,
1091203,151,9,218,8,218,90,7,1093,1,,3,2,991,,,,151,10,{50991=7;59002=7;gold=320000},,,,,
1091204,153,9,220,8,220,90,7,1104,1,,4,2,991,,,,153,10,{50991=7;59002=7;gold=360000},<0>,{7=3%;8=3%},,,
1091205,154,9,222,8,222,90,7,1114,1,,5,2,991,,,,154,10,{501=1;50991=8;59002=8;gold=410000},,,,,
1091206,156,9,224,8,224,90,7,1125,1,,6,2,991,,,,156,10,{501=1;50991=8;59002=8;gold=450000},,,,,
1091207,157,9,226,8,226,90,7,1136,1,,7,2,991,,,,157,10,{501=1;50991=9;59002=9;gold=500000},,,,,
1091208,159,9,228,8,228,90,7,1146,1,,8,2,991,,,79001,159,10,{501=1;50991=9;59002=9;gold=540000},,,,{effort=7;equipAwakeSum=2;equipStarSum=6;zawakeStage=108},
1091301,162,9,233,8,233,105,7,1169,1,,1,3,991,,,,162,10,{50991=7;59002=7;gold=350000},,,,,
1091302,164,9,235,8,235,105,7,1180,1,,2,3,991,,,,164,10,{50991=7;59002=7;gold=410000},,,,,
1091303,165,9,237,8,237,105,7,1192,1,,3,3,991,,,,165,10,{501=1;50991=8;59002=8;gold=480000},,,,,
1091304,167,9,240,8,240,105,7,1204,1,,4,3,991,,,,167,10,{501=1;50991=8;59002=8;gold=540000},<2;12>,{24=500;25=500},,,
1091305,168,9,242,8,242,105,7,1216,1,,5,3,991,,,,168,10,{501=1;50991=9;59002=9;gold=620000},,,,,
1091306,170,9,244,8,244,105,7,1227,1,,6,3,991,,,,170,10,{501=1;50991=9;59002=9;gold=680000},,,,,
1091307,172,9,247,8,247,105,7,1239,1,,7,3,991,,,,172,10,{501=1;50991=10;59002=10;gold=750000},,,,,
1091308,173,9,249,8,249,105,7,1251,1,,8,3,991,,,79002,173,10,{221=1;501=1;50991=10;59002=10;gold=810000},,,,{advance=15;goodFeel=160;star=9;zawakeStage=208},
1091401,176,9,252,8,252,120,7,1266,1,,1,4,991,,,,176,10,{50991=9;59002=9;gold=530000},,,,,
1091402,177,9,255,8,255,120,7,1279,1,,2,4,991,,,,177,10,{50991=9;59002=9;gold=620000},,,,,
1091403,179,9,257,8,257,120,7,1292,1,,3,4,991,,,,179,10,{501=1;50991=10;59002=10;gold=720000},,,,,
1091404,181,9,260,8,260,120,7,1304,1,,4,4,991,,,,181,10,{501=1;50991=10;59002=10;gold=810000},<0>,{14=300;16=300},,,
1091405,183,9,262,8,262,120,7,1317,1,,5,4,991,,,,183,10,{501=2;50991=11;59002=11;gold=930000},,,,,
1091406,184,9,265,8,265,120,7,1330,1,,6,4,991,,,,184,10,{501=2;50991=11;59002=11;gold=1020000},<0>,{91=300},,,
1091407,186,9,267,8,267,120,7,1342,1,,7,4,991,,,,186,10,{231=1;501=2;50991=12;59002=12;gold=1130000},,,,,
1091408,188,9,270,8,270,120,7,1355,1,,8,4,991,,,79004,188,10,{501=2;2152=1;50991=12;59002=12;gold=1220000},,,,{effort=9;equipStarSum=9;nvalueSum=140;zawakeStage=308},
1091501,196,9,281,8,281,150,7,1412,1,,1,5,991,,,,196,10,{502=2;50991=10;59002=10;gold=800000},,,,,
1091502,198,9,284,8,284,150,7,1426,1,,2,5,991,,,,198,10,{502=2;50991=10;59002=10;gold=930000},,,,,
1091503,200,9,287,8,287,150,7,1441,1,,3,5,991,,,,200,10,{501=1;502=2;50991=11;59002=11;gold=1080000},,,,,
