变量名,seq,attrType3,attrNum2,attrType2,attrNum3,attrNum1,attrType1,level
55046,55,8,9.5%,7,9.5%,950,22,46
55047,55,8,9.6%,7,9.6%,960,22,47
55048,55,8,9.7%,7,9.7%,970,22,48
55049,55,8,9.8%,7,9.8%,980,22,49
55050,55,8,9.9%,7,9.9%,990,22,50
55051,55,8,10%,7,10%,1000,22,51
55052,55,8,10.1%,7,10.1%,1010,22,52
55053,55,8,10.2%,7,10.2%,1020,22,53
55054,55,8,10.3%,7,10.3%,1030,22,54
55055,55,8,10.4%,7,10.4%,1040,22,55
55056,55,8,10.5%,7,10.5%,1050,22,56
55057,55,8,10.6%,7,10.6%,1060,22,57
55058,55,8,10.7%,7,10.7%,1070,22,58
55059,55,8,10.8%,7,10.8%,1080,22,59
55060,55,8,10.9%,7,10.9%,1090,22,60
55061,55,8,11%,7,11%,1100,22,61
55062,55,8,11.1%,7,11.1%,1110,22,62
55063,55,8,11.2%,7,11.2%,1120,22,63
55064,55,8,11.3%,7,11.3%,1130,22,64
55065,55,8,11.4%,7,11.4%,1140,22,65
55066,55,8,11.5%,7,11.5%,1150,22,66
55067,55,8,11.6%,7,11.6%,1160,22,67
55068,55,8,11.7%,7,11.7%,1170,22,68
55069,55,8,11.8%,7,11.8%,1180,22,69
55070,55,8,11.9%,7,11.9%,1190,22,70
55071,55,8,12%,7,12%,1200,22,71
55072,55,8,12.1%,7,12.1%,1210,22,72
55073,55,8,12.2%,7,12.2%,1220,22,73
55074,55,8,12.3%,7,12.3%,1230,22,74
55075,55,8,12.4%,7,12.4%,1240,22,75
55076,55,8,12.5%,7,12.5%,1250,22,76
55077,55,8,12.6%,7,12.6%,1260,22,77
55078,55,8,12.7%,7,12.7%,1270,22,78
55079,55,8,12.8%,7,12.8%,1280,22,79
55080,55,8,12.9%,7,12.9%,1290,22,80
55081,55,8,13%,7,13%,1300,22,81
55082,55,8,13.1%,7,13.1%,1310,22,82
55083,55,8,13.2%,7,13.2%,1320,22,83
55084,55,8,13.3%,7,13.3%,1330,22,84
55085,55,8,13.4%,7,13.4%,1340,22,85
55086,55,8,13.5%,7,13.5%,1350,22,86
55087,55,8,13.6%,7,13.6%,1360,22,87
55088,55,8,13.7%,7,13.7%,1370,22,88
55089,55,8,13.8%,7,13.8%,1380,22,89
55090,55,8,13.9%,7,13.9%,1390,22,90
55091,55,8,14%,7,14%,1400,22,91
55092,55,8,14.1%,7,14.1%,1410,22,92
55093,55,8,14.2%,7,14.2%,1420,22,93
55094,55,8,14.3%,7,14.3%,1430,22,94
55095,55,8,14.4%,7,14.4%,1440,22,95
55096,55,8,14.5%,7,14.5%,1450,22,96
55097,55,8,14.6%,7,14.6%,1460,22,97
55098,55,8,14.7%,7,14.7%,1470,22,98
55099,55,8,14.8%,7,14.8%,1480,22,99
55100,55,8,14.9%,7,14.9%,1490,22,100
56001,56,,5%,1,,500,23,1
56002,56,,5.1%,1,,510,23,2
56003,56,,5.2%,1,,520,23,3
56004,56,,5.3%,1,,530,23,4
56005,56,,5.4%,1,,540,23,5
56006,56,,5.5%,1,,550,23,6
56007,56,,5.6%,1,,560,23,7
56008,56,,5.7%,1,,570,23,8
56009,56,,5.8%,1,,580,23,9
56010,56,,5.9%,1,,590,23,10
56011,56,,6%,1,,600,23,11
56012,56,,6.1%,1,,610,23,12
56013,56,,6.2%,1,,620,23,13
56014,56,,6.3%,1,,630,23,14
56015,56,,6.4%,1,,640,23,15
56016,56,,6.5%,1,,650,23,16
56017,56,,6.6%,1,,660,23,17
56018,56,,6.7%,1,,670,23,18
56019,56,,6.8%,1,,680,23,19
56020,56,,6.9%,1,,690,23,20
56021,56,,7%,1,,700,23,21
56022,56,,7.1%,1,,710,23,22
56023,56,,7.2%,1,,720,23,23
56024,56,,7.3%,1,,730,23,24
56025,56,,7.4%,1,,740,23,25
56026,56,,7.5%,1,,750,23,26
56027,56,,7.6%,1,,760,23,27
56028,56,,7.7%,1,,770,23,28
56029,56,,7.8%,1,,780,23,29
56030,56,,7.9%,1,,790,23,30
56031,56,,8%,1,,800,23,31
56032,56,,8.1%,1,,810,23,32
56033,56,,8.2%,1,,820,23,33
56034,56,,8.3%,1,,830,23,34
56035,56,,8.4%,1,,840,23,35
56036,56,,8.5%,1,,850,23,36
56037,56,,8.6%,1,,860,23,37
56038,56,,8.7%,1,,870,23,38
56039,56,,8.8%,1,,880,23,39
56040,56,,8.9%,1,,890,23,40
56041,56,,9%,1,,900,23,41
56042,56,,9.1%,1,,910,23,42
56043,56,,9.2%,1,,920,23,43
56044,56,,9.3%,1,,930,23,44
56045,56,,9.4%,1,,940,23,45
56046,56,,9.5%,1,,950,23,46
56047,56,,9.6%,1,,960,23,47
56048,56,,9.7%,1,,970,23,48
56049,56,,9.8%,1,,980,23,49
56050,56,,9.9%,1,,990,23,50
56051,56,,10%,1,,1000,23,51
56052,56,,10.1%,1,,1010,23,52
56053,56,,10.2%,1,,1020,23,53
56054,56,,10.3%,1,,1030,23,54
56055,56,,10.4%,1,,1040,23,55
56056,56,,10.5%,1,,1050,23,56
56057,56,,10.6%,1,,1060,23,57
56058,56,,10.7%,1,,1070,23,58
56059,56,,10.8%,1,,1080,23,59
56060,56,,10.9%,1,,1090,23,60
56061,56,,11%,1,,1100,23,61
56062,56,,11.1%,1,,1110,23,62
56063,56,,11.2%,1,,1120,23,63
56064,56,,11.3%,1,,1130,23,64
56065,56,,11.4%,1,,1140,23,65
56066,56,,11.5%,1,,1150,23,66
56067,56,,11.6%,1,,1160,23,67
56068,56,,11.7%,1,,1170,23,68
56069,56,,11.8%,1,,1180,23,69
56070,56,,11.9%,1,,1190,23,70
56071,56,,12%,1,,1200,23,71
56072,56,,12.1%,1,,1210,23,72
56073,56,,12.2%,1,,1220,23,73
56074,56,,12.3%,1,,1230,23,74
56075,56,,12.4%,1,,1240,23,75
56076,56,,12.5%,1,,1250,23,76
56077,56,,12.6%,1,,1260,23,77
56078,56,,12.7%,1,,1270,23,78
56079,56,,12.8%,1,,1280,23,79
56080,56,,12.9%,1,,1290,23,80
56081,56,,13%,1,,1300,23,81
56082,56,,13.1%,1,,1310,23,82
56083,56,,13.2%,1,,1320,23,83
56084,56,,13.3%,1,,1330,23,84
56085,56,,13.4%,1,,1340,23,85
56086,56,,13.5%,1,,1350,23,86
56087,56,,13.6%,1,,1360,23,87
56088,56,,13.7%,1,,1370,23,88
56089,56,,13.8%,1,,1380,23,89
56090,56,,13.9%,1,,1390,23,90
56091,56,,14%,1,,1400,23,91
56092,56,,14.1%,1,,1410,23,92
56093,56,,14.2%,1,,1420,23,93
56094,56,,14.3%,1,,1430,23,94
56095,56,,14.4%,1,,1440,23,95
56096,56,,14.5%,1,,1450,23,96
56097,56,,14.6%,1,,1460,23,97
56098,56,,14.7%,1,,1470,23,98
56099,56,,14.8%,1,,1480,23,99
56100,56,,14.9%,1,,1490,23,100
